RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
123,0,27770,Camilo Villegas,45' 4",139,6305.167,+9.00
126,0,32366,Kevin Chappell,45' 5",125,5673.500,+23.00
126,0,32757,Patton Kizzire,45' 5",150,6812.167,+22.00
126,0,27466,Spencer Levin,45' 5",107,4858.667,+25.00
126,0,29461,Jamie Lovemark,45' 5",145,6580.167,+7.00
126,0,26329,Louis Oosthuizen,45' 5",78,3541.583,+13.00
126,0,25834,Daniel Summerhays,45' 5",130,5906.083,+21.00
132,0,26331,Charl Schwartzel,45' 6",107,4868.667,+2.00
133,0,21209,Sergio Garcia,45' 7",84,3832.083,+7.00
133,0,26300,Matt Jones,45' 7",95,4330.167,+12.00
133,0,24781,Hunter Mahan,45' 7",90,4099.667,+8.00
133,0,32640,Troy Merritt,45' 7",102,4647.167,+18.00
137,0,27895,Jonas Blixt,45' 8",110,5027.000,+28.00
137,0,27974,Sung Kang,45' 8",158,7218.167,+3.00
137,0,49771,J.T. Poston,45' 8",125,5712.500,+7.00
140,0,37189,Harold Varner III,45' 9",143,6538.417,+18.00
141,0,46550,Brandon Hagy,45' 10",159,7287.083,+5.00
142,0,34174,John Huh,45' 11",138,6340.583,+14.00
142,0,46440,Smylie Kaufman,45' 11",137,6293.250,+10.00
142,0,31202,William McGirt,45' 11",74,3399.500,+8.00
145,0,29478,Kevin Kisner,46' 0",111,5104.917,+5.00
145,0,24361,Pat Perez,46' 0",110,5058.250,+19.00
147,0,27958,Ryan Blaum,46' 2",157,7246.500,+19.00
147,0,33413,Ben Martin,46' 2",104,4797.583,+21.00
149,0,33399,Adam Hadwin,46' 4",127,5884.250,+17.00
150,0,29223,Sam Saunders,46' 6",75,3489.750,+9.00
150,0,46501,Ollie Schniederjans,46' 6",198,9215.167,+29.00
152,0,20472,Alex Cejka,46' 7",106,4936.167,+15.00
153,0,23353,J.J. Henry,46' 9",133,6212.583,+20.00
154,0,35545,Blayne Barber,46' 10",115,5383.750,+22.00
154,0,48822,Sebastián Muñoz,46' 10",92,4310.500,+18.00
156,0,33204,Shane Lowry,46' 11",52,2438.167,+3.00
156,0,20572,Rod Pampling,46' 11",81,3800.583,+4.00
158,0,40026,Daniel Berger,47' 1",86,4049.500,+2.00
159,0,29974,Branden Grace,47' 3",82,3874.417,+10.00
159,0,29476,Kyle Reifers,47' 3",115,5433.000,+22.00
161,0,28089,Jason Day,47' 4",107,5061.167,+21.00
162,0,33141,Keegan Bradley,47' 5",131,6214.500,+29.00
163,0,31646,Emiliano Grillo,47' 6",91,4326.167,+15.00
164,0,25345,Carl Pettersson,47' 9",125,5970.417,+30.00
165,0,23541,Ben Crane,47' 10",95,4542.167,+16.00
166,0,29289,S.Y. Noh,48' 1",167,8035.417,+21.00
166,0,39324,J.J. Spaun,48' 1",100,4806.833,+9.00
168,0,26758,David Hearn,48' 2",78,3754.167,+6.00
169,0,35110,Brett Drewitt,48' 3",82,3954.583,+16.00
170,0,33418,Shawn Stefani,48' 4",112,5410.833,+19.00
171,0,37454,Whee Kim,48' 6",133,6445.750,+23.00
172,0,22056,Cameron Percy,48' 8",99,4815.500,+16.00
173,0,47128,Richy Werenski,48' 9",105,5119.917,+30.00
174,0,28252,Seamus Power,49' 0",163,7988.000,+11.00
174,0,29485,Brett Stegmaier,49' 0",90,4411.333,+9.00
176,0,36689,Brooks Koepka,49' 5",123,6081.333,+14.00
176,0,24502,Adam Scott,49' 5",60,2964.167,+12.00
176,0,27214,Kevin Streelman,49' 5",103,5086.667,+19.00
176,0,31323,Gary Woodland,49' 5",127,6277.917,+17.00
180,0,35879,Kelly Kraft,50' 1",113,5657.750,+43.00
181,0,39975,Michael Kim,50' 4",134,6743.000,+17.00
182,0,25892,Steve Wheatcroft,50' 6",68,3434.917,+12.00
183,0,29720,Andres Gonzales,50' 11",103,5248.667,+4.00
184,0,25572,Graeme McDowell,51' 0",77,3925.917,+21.00
185,0,33419,Cameron Tringale,51' 1",138,7051.750,+13.00
186,0,40009,Dominic Bozzelli,51' 11",85,4412.417,+17.00
187,0,10809,Jim Furyk,52' 0",49,2548.500,+11.00
187,0,37455,Si Woo Kim,52' 0",103,5356.000,+26.00
189,0,32102,Rickie Fowler,52' 11",98,5189.333,+8.00
190,0,22986,Søren Kjeldsen,53' 2",47,2498.167,+5.00
