RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
69,0,20157,Retief Goosen,2.86,33,1152
70,0,11032,Frank Lickliter II,2.87,47,1638
71,0,20771,Steven Alker,2.88,44,1530
71,0,25345,Carl Pettersson,2.88,41,1422
73,0,01024,Billy Andrade,2.89,52,1800
74,0,07749,Brett Quigley,2.90,46,1584
75,0,01810,Phil Mickelson,2.92,42,1440
75,0,22548,Patrick Sheehan,2.92,52,1782
77,0,12705,Cliff Kresge,2.94,53,1800
77,0,22913,John Rollins,2.94,45,1530
79,0,07941,Mike Grob,2.95,43,1458
80,0,20127,Chris Riley,2.96,48,1620
81,0,07721,Pat Bates,2.98,58,1944
81,0,01329,Brad Faxon,2.98,51,1710
83,0,08375,Paul Stankowski,2.99,36,1206
84,0,23353,J.J. Henry,3.01,52,1728
85,0,01388,Robert Gamez,3.02,62,2052
85,0,20663,Brenden Pappas,3.02,56,1854
85,0,10425,Jay Williamson,3.02,50,1656
88,0,07457,Steve Flesch,3.03,59,1944
89,0,01035,Tommy Armour III,3.04,35,1152
89,0,10201,Matt Gogel,3.04,40,1314
91,0,22621,Ben Curtis,3.06,38,1242
91,0,23125,Brad Elder,3.06,27,882
91,0,06332,Neal Lancaster,3.06,59,1926
94,0,01157,Tom Byrum,3.09,54,1746
94,0,20634,Peter Lonard,3.09,50,1620
96,0,01666,Bernhard Langer,3.13,36,1152
96,0,01797,Rocco Mediate,3.13,44,1404
98,0,08339,Spike McRoy,3.14,57,1818
99,0,12510,Chad Campbell,3.16,58,1836
99,0,06567,Vijay Singh,3.16,58,1836
101,0,10733,Kent Jones,3.17,40,1260
101,0,07101,Dave Stockton Jr.,3.17,44,1386
103,0,01938,David Peoples,3.18,55,1728
104,0,21806,Paul Gow,3.23,36,1116
105,0,24357,K.J. Choi,3.25,62,1908
105,0,08545,Glen Hnatiuk,3.25,52,1602
105,0,20940,Kenichi Kuboya,3.25,52,1602
105,0,06515,Shaun Micheel,3.25,55,1692
105,0,11011,Mike Sposa,3.25,41,1260
110,0,01098,Jay Don Blake,3.26,44,1350
110,0,25031,Andy Miller,3.26,44,1350
112,0,20098,Stuart Appleby,3.27,50,1530
112,0,06527,Steve Stricker,3.27,33,1008
114,0,20623,Gavin Coles,3.28,39,1188
115,0,01175,Jim Carter,3.29,55,1674
115,0,19825,Darren Clarke,3.29,32,972
117,0,23036,Chris Anderson,3.30,57,1728
117,0,06078,Esteban Toledo,3.30,63,1908
119,0,20029,Notah Begay III,3.33,54,1620
119,0,02214,Kirk Triplett,3.33,54,1620
121,0,01361,Dan Forsman,3.34,59,1764
122,0,20498,Briny Baird,3.36,66,1962
122,0,24925,Jonathan Byrd,3.36,61,1818
122,0,20095,Carl Paulson,3.36,61,1818
125,0,12755,Vance Veazey,3.37,40,1188
126,0,08547,John Maginnes,3.38,53,1566
127,0,21878,Mark Wilson,3.40,49,1440
128,0,01766,Billy Mayfair,3.44,65,1890
129,0,19824,Craig Barlow,3.46,58,1674
129,0,22046,Geoff Ogilvy,3.46,51,1476
131,0,08075,Jerry Kelly,3.47,65,1872
132,0,07223,Brian Bateman,3.48,42,1206
133,0,01945,Kenny Perry,3.49,61,1746
134,0,12388,Michael Clark II,3.50,34,972
135,0,08725,Tom Gillis,3.51,43,1224
136,0,23552,Hank Kuehne,3.52,45,1278
137,0,08123,Jeff Brehaut,3.53,68,1926
137,0,02104,Jeff Sluman,3.53,66,1872
139,0,26489,Cameron Yancey,3.57,36,1008
140,0,08633,Per-Ulrik Johansson,3.59,62,1728
141,0,22892,Jason Gore,3.61,54,1494
142,0,22293,Heath Slocum,3.63,64,1764
143,0,01161,Mark Calcavecchia,3.64,55,1512
143,0,06034,Marco Dawson,3.64,55,1512
143,0,23108,Matt Kuchar,3.64,40,1098
143,0,02206,David Toms,3.64,53,1458
147,0,01677,Tom Lehman,3.66,54,1476
147,0,20568,Anthony Painter,3.66,56,1530
149,0,12652,Cameron Beckman,3.68,55,1494
149,0,06573,Brandt Jobe,3.68,51,1386
149,0,10565,Ian Leggatt,3.68,45,1224
152,0,06809,Bob Burns,3.70,56,1512
152,0,01724,Jeff Maggert,3.70,54,1458
154,0,20094,Jonathan Kaye,3.72,59,1584
155,0,24356,Jason Buha,3.74,39,1044
156,0,24361,Pat Perez,3.76,63,1674
157,0,12823,Carlos Franco,3.78,66,1746
158,0,20436,Garrett Willis,3.88,67,1728
159,0,20099,Doug Barron,3.91,62,1584
159,0,23656,Jason Caron,3.91,50,1278
161,0,02049,Gene Sauers,3.92,60,1530
162,0,12662,Thomas Levet,3.95,59,1494
163,0,01707,Steve Lowery,3.96,57,1440
164,0,01249,John Daly,3.97,40,1008
165,0,06621,Joe Durant,3.99,69,1728
166,0,07867,Woody Austin,4.01,75,1872
167,0,20472,Alex Cejka,4.03,66,1638
168,0,01887,Mark O'Meara,4.06,49,1206
169,0,20645,John Senden,4.15,80,1926
170,0,08337,Mike Heinen,4.17,66,1584
170,0,02106,Chris Smith,4.17,69,1656
172,0,01685,J.L. Lewis,4.18,73,1746
173,0,20574,Mathew Goggin,4.20,65,1548
174,0,26950,John Morgan,4.22,60,1422
175,0,24502,Adam Scott,4.23,35,828
176,0,10912,Craig Perks,4.29,61,1422
177,0,19972,José Coceres,4.30,48,1116
177,0,23621,Rory Sabbatini,4.30,72,1674
179,0,06475,Jeff Klein,4.31,45,1044
180,0,23614,Rich Beem,4.40,61,1386
181,0,10885,Robert Allenby,4.44,64,1440
182,0,23177,Kenneth Staton,4.58,47,1026
183,0,23338,David Gossett,4.59,76,1656
184,0,25692,Akio Sadakata,4.73,69,1458
185,0,21209,Sergio Garcia,4.78,49,1026
185,0,25450,Ty Tryon,4.78,43,900
187,0,23034,Brent Schwarzrock,4.79,50,1044
188,0,22295,Darron Stiles,4.81,78,1620
189,0,06581,David Sutherland,5.25,69,1314
190,0,12661,Todd Barranger,5.26,71,1350
