RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
54,0,39067,MJ Daffue,129,29,100
55,0,29535,Brice Garnett,131,114,17
56,0,28089,Jason Day,132,22,110
56,0,40006,Erik van Rooyen,132,70,62
58,0,40115,Adam Svensson,134,60,74
59,0,51766,Wyndham Clark,136,55,81
59,0,28775,Nate Lashley,136,114,22
59,0,28237,Rory McIlroy,136,57,79
62,0,52453,Nicolai Hojgaard,137,91,46
63,0,32791,K.H. Lee,140,86,54
64,0,33204,Shane Lowry,141,14,127
65,0,27644,Brian Harman,142,57,85
66,0,39977,Max Homa,145,39,106
67,0,45157,Cam Davis,146,66,80
68,0,54421,Garrick Higgo,148,44,104
69,0,33141,Keegan Bradley,150,51,99
70,0,39335,Kevin Roy,152,93,59
71,0,55893,Sam Stevens,153,61,92
72,0,50095,Austin Smotherman,155,34,121
73,0,34363,Tyrrell Hatton,157,33,124
73,0,26476,Chez Reavie,157,101,56
73,0,53165,Doc Redman,157,137,20
76,0,33399,Adam Hadwin,160,74,86
76,0,12716,Charley Hoffman,160,98,62
76,0,34256,Andrew Putnam,160,137,23
79,0,48081,Xander Schauffele,161,101,60
80,0,37455,Si Woo Kim,162,27,135
81,0,39954,Cody Gribble,163,74,89
82,0,33122,Russell Knox,164,159,5
82,0,50493,Justin Suh,164,39,125
82,0,52374,Brandon Wu,164,114,50
85,0,34255,Joseph Bramlett,165,101,64
85,0,39971,Sungjae Im,165,46,119
87,0,51890,Greyson Sigg,166,128,38
88,0,22056,Cameron Percy,167,134,33
89,0,23108,Matt Kuchar,173,95,78
90,0,34076,Joel Dahmen,175,78,97
91,0,47995,Davis Riley,176,44,132
92,0,31557,Jim Herman,177,86,91
93,0,49771,J.T. Poston,181,134,47
94,0,35461,Beau Hossler,183,78,105
95,0,34563,Chesson Hadley,187,150,37
96,0,33413,Ben Martin,188,121,67
97,0,30163,Henrik Norlander,189,149,40
97,0,48699,Callum Tarren,189,105,84
99,0,47347,Adam Schenk,191,109,82
100,0,30911,Tommy Fleetwood,197,31,166
100,0,35879,Kelly Kraft,197,96,101
100,0,35449,Adam Long,197,71,126
103,0,32333,Kevin Tway,204,128,76
104,0,33653,Thomas Detry,206,55,151
105,0,55454,Carl Yuan,209,114,95
106,0,25686,Jason Dufner,211,159,52
107,0,36326,David Lipsky,214,124,90
108,0,40058,Zac Blair,215,96,119
109,0,24502,Adam Scott,216,78,138
110,0,32640,Troy Merritt,217,67,150
111,0,47504,Sam Burns,221,43,178
112,0,24024,Zach Johnson,224,86,138
112,0,52411,Kyle Westmoreland,224,106,118
114,0,30927,Brendon Todd,227,98,129
115,0,29221,Webb Simpson,228,47,181
116,0,27963,Chris Stroud,229,181,48
117,0,32366,Kevin Chappell,230,158,72
118,0,54628,Lee Hodges,231,84,147
118,0,29420,Billy Horschel,231,57,174
120,0,33448,Justin Thomas,232,91,141
121,0,47993,Denny McCarthy,234,132,102
121,0,22405,Justin Rose,234,98,136
123,0,30926,Chris Kirk,235,124,111
124,0,36801,Mark Hubbard,236,168,68
125,0,51997,Andrew Novak,237,139,98
126,0,32757,Patton Kizzire,239,128,111
127,0,49766,Hank Lebioda,241,154,87
128,0,36699,Patrick Rodgers,244,101,143
129,0,27554,Scott Harrington,246,124,122
129,0,50188,S.H. Kim,246,63,183
131,0,51349,Nico Echavarria,247,106,141
132,0,33948,Byeong Hun An,249,78,171
132,0,24140,Sean O'Hair,249,134,115
134,0,37338,Zecheng Dou,251,164,87
134,0,34099,Harris English,251,86,165
136,0,32839,Hideki Matsuyama,253,147,106
137,0,27214,Kevin Streelman,255,141,114
138,0,35532,Tom Hoge,258,165,93
139,0,49947,Taylor Moore,260,90,170
140,0,40098,Matt Fitzpatrick,262,106,156
140,0,51491,Brandon Matthews,262,94,168
140,0,28252,Seamus Power,262,113,149
140,0,47983,Chad Ramey,262,154,108
144,0,31202,William McGirt,265,128,137
145,0,47079,Harrison Endycott,268,140,128
146,0,54591,Ben Griffin,269,166,103
147,0,35901,Paul Haley II,275,114,161
148,0,29289,S.Y. Noh,280,169,111
149,0,20229,Stewart Cink,281,150,131
150,0,30692,Scott Stallings,285,152,133
151,0,46435,Austin Cook,286,132,154
152,0,40162,Justin Lower,287,172,115
153,0,27974,Sung Kang,289,193,96
154,0,34610,Matthias Schwab,290,145,145
155,0,46601,Trey Mullinax,294,114,180
155,0,34431,Robert Streb,294,177,117
157,0,34046,Jordan Spieth,296,121,175
158,0,37275,Sam Ryder,297,188,109
158,0,35617,Martin Trainer,297,144,153
160,0,34409,David Lingmerth,301,109,192
160,0,27349,Alex Noren,301,171,130
162,0,57975,Harry Hall,302,180,122
163,0,33410,Andrew Landry,303,127,176
164,0,59018,Ryan Gerard,304,146,158
165,0,47128,Richy Werenski,309,121,188
166,0,39058,Lucas Herbert,310,120,190
167,0,51634,Sahith Theegala,311,152,159
168,0,28420,Ryan Brehm,314,147,167
169,0,25632,Jimmy Walker,315,142,173
170,0,47591,Eric Cole,321,187,134
170,0,35506,Mackenzie Hughes,321,177,144
172,0,48887,Matt Wallace,323,159,164
173,0,45522,Christiaan Bezuidenhout,324,167,157
173,0,46441,Robby Shelton,324,176,148
175,0,25818,Scott Piercy,325,170,155
176,0,24925,Jonathan Byrd,326,174,152
177,0,25493,Nick Taylor,327,182,145
178,0,22371,Aaron Baddeley,330,190,140
179,0,31560,Brian Stuard,331,142,189
180,0,32662,Michael Gligic,332,163,169
181,0,58967,Trevor Werbylo,334,162,172
182,0,33597,Harry Higgs,335,172,163
183,0,48119,Ben Taylor,336,174,162
184,0,48117,Kurt Kitayama,338,154,184
185,0,55789,Taylor Montgomery,340,154,186
186,0,48084,Wesley Bryan,342,182,160
187,0,46442,Maverick McNealy,362,177,185
188,0,33408,Tyson Alexander,363,186,177
189,0,51950,Max McGreevy,364,185,179
190,0,27095,Nick Watney,373,192,181
191,0,29970,Dylan Frittelli,375,182,193
192,0,34466,Peter Malnati,378,191,187
193,0,32139,Danny Willett,380,189,191
