RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRVS - OVERALL,RELATIVE TO PAR
164,0,21646,David Branshaw,.61,1,164,+1.00
165,0,06621,Joe Durant,.60,1,166,E
165,0,20378,Mathias Grönberg,.60,1,166,+1.00
167,0,12645,Brent Geiberger,.55,1,182,-1.00
168,0,23623,Bo Van Pelt,.54,1,184,E
169,0,12652,Cameron Beckman,.53,1,188,+1.00
170,0,21633,Steve Allan,.52,1,194,E
170,0,10733,Kent Jones,.52,1,194,-1.00
172,0,23353,J.J. Henry,.51,1,198,E
173,0,01766,Billy Mayfair,.50,1,202,E
173,0,23320,Ryan Palmer,.50,1,200,-1.00
175,0,23613,Rich Barcelo,.00,0,130,E
175,0,24507,Jason Bohn,.00,0,190,E
175,0,01127,Danny Briggs,.00,0,162,E
175,0,01142,Bart Bryant,.00,0,138,E
175,0,20593,Greg Chalmers,.00,0,140,E
175,0,20850,Daniel Chopra,.00,0,204,E
175,0,01249,John Daly,.00,0,146,E
175,0,20585,Niclas Fasth,.00,0,112,E
175,0,01388,Robert Gamez,.00,0,198,E
175,0,08337,Mike Heinen,.00,0,106,E
175,0,24781,Hunter Mahan,.00,0,180,E
175,0,20628,Arron Oberholser,.00,0,138,E
175,0,22046,Geoff Ogilvy,.00,0,166,E
175,0,20572,Rod Pampling,.00,0,172,E
175,0,20663,Brenden Pappas,.00,0,212,E
175,0,01920,Craig Parry,.00,0,76,E
175,0,01945,Kenny Perry,.00,0,132,E
175,0,01948,Tim Petrovic,.00,0,194,E
175,0,21959,Ted Purdy,.00,0,220,E
175,0,02002,John Riegger,.00,0,106,E
175,0,20580,Andre Stolz,.00,0,106,E
175,0,08793,Tiger Woods,.00,0,112,E
