RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
57,0,24140,Sean O'Hair,182.6,11140.0,61
58,0,23800,Bryce Molder,182.3,4921.1,27
59,0,24925,Jonathan Byrd,182.2,8382.8,46
60,0,01473,Todd Hamilton,182.1,6738.1,37
61,0,01577,Lee Janzen,182.0,6368.9,35
61,0,21959,Ted Purdy,182.0,9281.4,51
63,0,06567,Vijay Singh,181.6,11988.3,66
64,0,06034,Marco Dawson,181.4,6893.7,38
65,0,01024,Billy Andrade,181.3,10150.5,56
65,0,23614,Rich Beem,181.3,10155.3,56
65,0,12510,Chad Campbell,181.3,9609.4,53
65,0,27963,Chris Stroud,181.3,6346.1,35
69,0,23613,Rich Barcelo,181.0,7782.8,43
69,0,26951,Johnson Wagner,181.0,9956.4,55
71,0,25892,Steve Wheatcroft,180.9,6694.9,37
72,0,24912,Will MacKenzie,180.8,11752.1,65
73,0,07867,Woody Austin,180.6,11014.8,61
73,0,06515,Shaun Micheel,180.6,7403.8,41
75,0,06621,Joe Durant,180.5,9025.7,50
76,0,22378,Trevor Immelman,180.3,6489.7,36
76,0,26289,Boo Weekley,180.3,8111.4,45
78,0,23621,Rory Sabbatini,180.1,7743.5,43
79,0,20378,Mathias Grönberg,179.8,10248.8,57
79,0,28158,Steve Marino,179.8,9711.5,54
79,0,21660,Jason Schultz,179.8,5035.3,28
82,0,26881,Jarrod Lyle,179.5,8256.0,46
82,0,26596,Ryan Moore,179.5,10770.0,60
84,0,06373,José María Olazábal,179.4,4665.2,26
85,0,24507,Jason Bohn,179.3,5737.6,32
86,0,19824,Craig Barlow,179.0,4475.6,25
86,0,20572,Rod Pampling,179.0,10022.4,56
88,0,26360,Bubba Dickerson,178.9,4471.6,25
89,0,01161,Mark Calcavecchia,178.7,9471.4,53
89,0,20472,Alex Cejka,178.7,8220.5,46
91,0,12782,Tim Herron,178.5,10707.4,60
91,0,01945,Kenny Perry,178.5,9459.8,53
93,0,20859,Anders Hansen,178.3,5348.7,30
94,0,21633,Steve Allan,178.0,6230.2,35
95,0,06527,Steve Stricker,177.9,9782.8,55
95,0,06595,Kevin Sutherland,177.9,9251.8,52
97,0,01948,Tim Petrovic,177.8,9244.4,52
98,0,24357,K.J. Choi,177.5,9053.3,51
98,0,11032,Frank Lickliter II,177.5,11361.6,64
100,0,01797,Rocco Mediate,177.4,9579.7,54
100,0,27933,John Merrick,177.4,9581.8,54
102,0,25345,Carl Pettersson,177.3,13119.4,74
103,0,21731,Freddie Jacobson,177.2,7621.0,43
103,0,20160,Charlie Wi,177.2,9746.8,55
105,0,21646,David Branshaw,176.9,9373.5,53
105,0,28475,Jeff Overton,176.9,6192.2,35
105,0,02246,Duffy Waldorf,176.9,6900.3,39
108,0,20634,Peter Lonard,176.8,8841.4,50
109,0,07223,Brian Bateman,176.6,5827.5,33
110,0,08123,Jeff Brehaut,176.5,6176.1,35
111,0,24290,D.J. Brigman,176.4,6878.6,39
111,0,22405,Justin Rose,176.4,5822.8,33
113,0,20498,Briny Baird,176.0,12670.8,72
114,0,10809,Jim Furyk,175.8,9667.7,55
114,0,10733,Kent Jones,175.8,10724.5,61
116,0,21949,Joe Ogilvie,175.7,11950.4,68
116,0,02101,Joey Sindelar,175.7,8432.5,48
118,0,12660,Jesper Parnevik,175.6,9304.6,53
119,0,01677,Tom Lehman,175.1,6477.2,37
120,0,12195,Tom Johnson,175.0,7699.3,44
121,0,20104,Ken Duke,174.9,8047.0,46
122,0,22212,Craig Lile,174.8,7866.9,45
123,0,12652,Cameron Beckman,174.7,8908.3,51
124,0,10423,Mike Weir,174.2,7492.3,43
125,0,07457,Steve Flesch,174.0,9397.6,54
125,0,24457,Jaco Van Zyl,174.0,5569.5,32
127,0,06004,Stephen Ames,173.9,6609.1,38
127,0,23048,Eric Axley,173.9,10778.9,62
129,0,10213,Dicky Pride,173.8,7297.8,42
130,0,23983,Luke Donald,173.7,6948.8,40
131,0,20105,Jeff Gove,173.6,11803.8,68
132,0,25686,Jason Dufner,173.4,8499.0,49
132,0,24449,Parker McLachlin,173.4,7281.8,42
134,0,01707,Steve Lowery,173.3,8144.7,47
134,0,20628,Arron Oberholser,173.3,8143.7,47
136,0,06251,Chris DiMarco,173.2,7622.7,44
136,0,10117,Bob Heintz,173.2,7619.4,44
138,0,21350,Ryuji Imada,173.1,13158.6,76
139,0,27649,Brandt Snedeker,173.0,10379.1,60
139,0,22295,Darron Stiles,173.0,5709.9,33
141,0,24138,Ian Poulter,172.9,5532.3,32
142,0,12602,Dean Wilson,172.8,8811.4,51
143,0,10425,Jay Williamson,172.7,4490.3,26
144,0,23718,Nathan Green,172.4,10686.1,62
145,0,20433,Mark Hensby,172.1,9463.9,55
146,0,08537,J.P. Hayes,172.0,9457.5,55
147,0,06197,Michael Allen,171.9,7046.7,41
147,0,08881,Tripp Isenhour,171.9,8077.4,47
149,0,02223,Bob Tway,171.7,9786.3,57
150,0,21753,Brian Davis,171.4,9768.4,57
150,0,22806,Doug LaBelle II,171.4,10453.9,61
152,0,10860,Justin Leonard,171.3,10446.5,61
153,0,02206,David Toms,171.2,8901.4,52
154,0,01320,Bob Estes,171.0,10086.9,59
154,0,25396,Kevin Na,171.0,8892.5,52
156,0,19803,Ryan Armour,170.5,11255.1,66
156,0,12705,Cliff Kresge,170.5,11592.1,68
156,0,25190,Jeff Quinney,170.5,9717.3,57
159,0,22293,Heath Slocum,170.3,12089.8,71
160,0,24024,Zach Johnson,170.1,9185.3,54
161,0,01766,Billy Mayfair,170.0,11048.2,65
162,0,01724,Jeff Maggert,169.7,8995.3,53
163,0,20127,Chris Riley,169.5,5255.1,31
164,0,23325,Vaughn Taylor,169.2,9473.9,56
165,0,21470,Daisuke Maruyama,169.0,8785.6,52
165,0,01941,Tom Pernice Jr.,169.0,9800.3,58
167,0,21878,Mark Wilson,168.8,10465.2,62
168,0,20382,Stephen Leaney,168.7,8097.3,48
169,0,01388,Robert Gamez,168.0,8901.5,53
170,0,01035,Tommy Armour III,167.7,9225.9,55
171,0,01142,Bart Bryant,167.5,9043.6,54
172,0,22348,Nick O'Hern,167.4,7531.4,45
173,0,26420,Richard Johnson,167.2,7357.2,44
174,0,21806,Paul Gow,167.0,6678.2,40
175,0,08075,Jerry Kelly,166.9,10515.8,63
176,0,02239,Scott Verplank,166.6,8331.7,50
177,0,22621,Ben Curtis,166.5,8326.4,50
178,0,27060,John Mallinger,166.3,10143.8,61
179,0,01157,Tom Byrum,166.1,4816.0,29
179,0,02214,Kirk Triplett,166.1,9469.1,57
181,0,08931,Glen Day,165.5,8608.3,52
182,0,23135,Tim Clark,165.2,8096.0,49
183,0,19972,José Coceres,165.1,6438.6,39
183,0,02104,Jeff Sluman,165.1,4788.8,29
185,0,23933,Michael Boyd,165.0,5773.9,35
186,0,12680,Shigeki Maruyama,164.7,8399.4,51
187,0,01381,Fred Funk,164.5,6581.0,40
188,0,06643,Paul Goydos,164.3,6406.4,39
189,0,23108,Matt Kuchar,163.8,7536.9,46
190,0,01313,Steve Elkington,163.7,7367.7,45
191,0,01132,Mark Brooks,161.1,4349.7,27
192,0,19846,Brian Gay,160.1,11050.2,69
192,0,07547,Craig Kanada,160.1,10246.3,64
194,0,20623,Gavin Coles,159.7,7823.4,49
195,0,07363,Craig Bowden,155.2,7607.2,49
196,0,01928,Corey Pavin,155.0,7283.4,47
