RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
144,0,10809,Jim Furyk,262.9,49169,187
144,0,02321,Fuzzy Zoeller,262.9,27340,104
146,0,06214,Guy Boros,262.7,41511,158
147,0,06044,Scott Gump,262.6,56729,216
148,0,01139,Olin Browne,261.9,52913,202
148,0,01196,Brian Claar,261.9,30909,118
150,0,01326,Nick Faldo,261.8,23297,89
150,0,01378,David Frost,261.8,34817,133
150,0,02099,Scott Simpson,261.8,41886,160
153,0,01887,Mark O'Meara,261.7,38213,146
154,0,01323,Brad Fabel,261.6,49177,188
154,0,02239,Scott Verplank,261.6,32435,124
156,0,02008,Lee Rinker,261.4,49671,190
157,0,06144,John Dowdall,261.2,31865,122
157,0,02242,Lanny Wadkins,261.2,37090,142
159,0,10569,Mike Brisky,261.1,51961,199
160,0,08339,Spike McRoy,260.8,35472,136
161,0,01527,Scott Hoch,260.7,45368,174
162,0,02267,D.A. Weibring,260.6,32311,124
163,0,12826,Paul Claxton,260.5,34384,132
164,0,01381,Fred Funk,260.2,59327,228
165,0,01329,Brad Faxon,260.1,36936,142
165,0,10213,Dicky Pride,260.1,39536,152
167,0,01307,Joel Edwards,259.8,47797,184
168,0,02100,Tim Simpson,259.6,32705,126
169,0,01072,Chip Beck,259.5,36845,142
170,0,01011,Rafael Alarcon,259.3,40962,158
170,0,01132,Mark Brooks,259.3,45124,174
172,0,10860,Justin Leonard,259.2,50291,194
173,0,01682,Wayne Levi,258.8,34675,134
173,0,02294,Willie Wood,258.8,44511,172
175,0,01014,Fulton Allem,258.5,32056,124
176,0,01960,Don Pooley,258.4,36693,142
177,0,08547,John Maginnes,258.3,52179,202
178,0,01040,Emlyn Aubrey,258.1,37163,144
179,0,01487,Jeff Hart,257.9,40752,158
180,0,01823,Larry Mize,257.6,35554,138
181,0,02007,Larry Rinker,257.4,50447,196
182,0,06132,Sonny Skinner,257.2,36527,142
183,0,01353,Bruce Fleisher,257.1,31362,122
184,0,08385,Omar Uresti,256.4,51798,202
185,0,01489,Steve Hart,256.3,35366,138
186,0,07267,Allen Doyle,256.2,43560,170
187,0,01748,Doug Martin,255.6,52142,204
188,0,02226,Tray Tyner,255.5,37813,148
189,0,01306,David Edwards,254.4,35615,140
190,0,01996,Mike Reid,253.7,41105,162
191,0,02010,Loren Roberts,251.4,40226,160
192,0,01201,Lennie Clements,251.2,44219,176
193,0,01928,Corey Pavin,250.9,29605,118
194,0,07235,John Morse,250.6,46103,184
195,0,01346,Ed Fiori,244.8,24481,100
