RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
61,0,32791,K.H. Lee,.418,35.924,24.764,11.162,86
62,0,36871,Matthew NeSmith,.409,31.905,43.798,-11.893,78
63,0,45609,Tyler Duncan,.407,26.441,32.451,-6.008,65
64,0,24361,Pat Perez,.402,20.501,13.115,7.386,51
65,0,27214,Kevin Streelman,.397,31.753,39.024,-7.272,80
66,0,26300,Matt Jones,.394,20.096,42.886,-22.788,51
67,0,27936,Martin Laird,.390,23.790,52.432,-28.640,61
68,0,29478,Kevin Kisner,.387,21.276,-9.553,30.828,55
69,0,46414,Aaron Rai,.383,26.448,33.794,-7.343,69
70,0,27064,Jhonattan Vegas,.375,22.144,35.836,-13.688,59
71,0,29221,Webb Simpson,.367,19.083,17.087,1.997,52
72,0,36326,David Lipsky,.346,24.879,27.510,-2.628,72
73,0,29518,Brendan Steele,.343,21.258,54.806,-33.546,62
74,0,51634,Sahith Theegala,.339,32.216,36.306,-4.089,95
75,0,30944,Jason Kokrak,.337,17.163,4.335,12.827,51
76,0,39324,J.J. Spaun,.308,22.493,15.189,7.304,73
77,0,35506,Mackenzie Hughes,.302,19.949,-13.671,33.621,66
78,0,35310,Lanto Griffin,.292,19.857,11.636,8.219,68
79,0,48117,Kurt Kitayama,.290,13.318,14.117,-.798,46
79,0,28775,Nate Lashley,.290,17.718,5.147,12.571,61
81,0,24138,Ian Poulter,.283,10.189,-6.652,16.841,36
82,0,34174,John Huh,.276,16.843,17.524,-.679,61
82,0,29908,C.T. Pan,.276,19.592,18.028,1.567,71
84,0,33419,Cameron Tringale,.269,19.612,19.101,.510,73
85,0,23621,Rory Sabbatini,.263,13.153,-3.636,16.792,50
86,0,34610,Matthias Schwab,.261,14.337,7.849,6.489,55
87,0,19803,Ryan Armour,.237,8.310,11.191,-2.880,35
88,0,51766,Wyndham Clark,.231,17.359,-9.512,26.869,75
88,0,31420,Anirban Lahiri,.231,13.885,24.773,-10.886,60
90,0,37455,Si Woo Kim,.227,18.401,51.134,-32.731,81
91,0,50095,Austin Smotherman,.222,13.999,30.479,-16.477,63
92,0,48699,Callum Tarren,.208,11.250,11.967,-.713,54
93,0,28089,Jason Day,.201,10.260,5.733,4.528,51
94,0,46601,Trey Mullinax,.197,12.983,23.394,-10.410,66
95,0,40115,Adam Svensson,.193,16.171,12.464,3.709,84
96,0,33122,Russell Knox,.143,10.546,41.377,-30.829,74
97,0,23320,Ryan Palmer,.142,7.107,22.830,-15.721,50
98,0,45526,Abraham Ancer,.139,6.410,-1.190,7.600,46
98,0,55708,Hayden Buckley,.139,10.721,34.414,-23.691,77
100,0,54628,Lee Hodges,.132,10.972,31.284,-20.309,83
101,0,36689,Brooks Koepka,.124,4.850,-5.352,10.202,39
102,0,49947,Taylor Moore,.123,9.575,11.693,-2.116,78
103,0,46340,Alex Smalley,.120,8.973,26.437,-17.462,75
104,0,47988,Nick Hardy,.115,5.181,-2.672,7.855,45
105,0,36799,Stephan Jaeger,.107,7.817,5.828,1.992,73
106,0,34466,Peter Malnati,.080,6.959,-10.798,17.759,87
107,0,35461,Beau Hossler,.071,4.621,-41.974,46.599,65
108,0,49766,Hank Lebioda,.061,4.134,-9.130,13.267,68
109,0,23983,Luke Donald,.056,2.910,-3.722,6.634,52
110,0,25198,Francesco Molinari,.053,2.136,-2.915,5.052,40
111,0,34431,Robert Streb,.047,3.432,4.838,-1.403,73
112,0,32816,Satoshi Kodaira,.046,1.879,2.734,-.851,41
113,0,25818,Scott Piercy,.012,.803,-.925,1.731,67
114,0,32139,Danny Willett,.004,.155,2.936,-2.778,42
115,0,34076,Joel Dahmen,-.021,-1.554,7.798,-9.353,74
116,0,37275,Sam Ryder,-.028,-2.190,-10.656,8.469,78
117,0,49960,Sepp Straka,-.029,-2.143,-23.233,21.092,74
118,0,29970,Dylan Frittelli,-.041,-3.004,-7.457,4.456,73
119,0,51890,Greyson Sigg,-.049,-3.493,.144,-3.636,72
120,0,23325,Vaughn Taylor,-.056,-2.259,10.945,-13.202,40
121,0,32448,James Hahn,-.058,-3.474,13.221,-16.691,60
122,0,22056,Cameron Percy,-.062,-1.999,2.367,-4.362,32
123,0,25493,Nick Taylor,-.072,-4.984,2.057,-7.040,69
124,0,51894,Vince Whaley,-.076,-5.111,-27.971,22.864,67
125,0,52372,Cameron Champ,-.082,-3.868,4.450,-8.313,47
126,0,32662,Michael Gligic,-.101,-5.731,-.964,-4.765,57
127,0,29535,Brice Garnett,-.104,-6.355,-6.538,.184,61
128,0,32150,Michael Thompson,-.110,-8.176,-19.009,10.833,74
129,0,24925,Jonathan Byrd,-.114,-4.887,-9.067,4.183,43
130,0,35879,Kelly Kraft,-.121,-6.886,-39.509,32.624,57
131,0,32757,Patton Kizzire,-.143,-11.758,-.601,-11.155,82
132,0,52375,Doug Ghim,-.157,-10.650,16.875,-27.521,68
133,0,32102,Rickie Fowler,-.162,-9.049,5.138,-14.181,56
134,0,34563,Chesson Hadley,-.173,-11.057,-43.759,32.704,64
135,0,26476,Chez Reavie,-.184,-13.836,13.783,-27.619,75
136,0,25900,Lucas Glover,-.195,-15.971,30.603,-46.572,82
136,0,52374,Brandon Wu,-.195,-9.737,-6.492,-3.242,50
138,0,24024,Zach Johnson,-.203,-11.158,-21.208,10.051,55
139,0,47347,Adam Schenk,-.233,-17.951,-21.995,4.045,77
140,0,20229,Stewart Cink,-.252,-16.637,-10.695,-5.941,66
141,0,24980,Scott Gutschewski,-.258,-9.794,2.942,-12.733,38
142,0,56278,Matthew Wolff,-.259,-9.858,-25.941,16.082,38
143,0,40162,Justin Lower,-.261,-14.073,-27.670,13.602,54
144,0,53165,Doc Redman,-.264,-16.616,-24.486,7.873,63
145,0,39058,Lucas Herbert,-.280,-11.193,-45.297,34.103,40
146,0,46435,Austin Cook,-.281,-14.882,-32.198,17.319,53
147,0,49298,Kramer Hickok,-.285,-21.053,-.763,-20.287,74
148,0,39953,Chase Seiffert,-.289,-10.703,7.008,-17.707,37
149,0,24924,Bill Haas,-.290,-19.691,-29.928,10.238,68
150,0,40006,Erik van Rooyen,-.292,-11.661,1.647,-13.309,40
151,0,34360,Patrick Reed,-.299,-15.255,-27.531,12.276,51
152,0,36852,Jim Knous,-.312,-11.230,-19.541,8.315,36
153,0,34264,Hudson Swafford,-.314,-15.094,-15.171,.076,48
154,0,51997,Andrew Novak,-.322,-17.361,5.883,-23.240,54
155,0,29289,S.Y. Noh,-.368,-16.923,-31.965,15.043,46
156,0,30163,Henrik Norlander,-.478,-28.674,-.118,-28.555,60
157,0,47983,Chad Ramey,-.510,-28.077,-16.809,-11.267,55
158,0,36884,Ben Kohles,-.520,-23.403,-33.092,9.693,45
159,0,34255,Joseph Bramlett,-.540,-36.152,27.535,-63.687,67
160,0,33486,Roger Sloan,-.571,-35.376,-28.984,-6.389,62
161,0,32333,Kevin Tway,-.572,-38.302,-46.934,8.634,67
162,0,12716,Charley Hoffman,-.593,-34.404,-9.208,-25.193,58
163,0,37212,Paul Barjon,-.605,-38.087,-33.477,-4.608,63
164,0,27649,Brandt Snedeker,-.618,-30.284,-19.379,-10.906,49
165,0,33667,Carlos Ortiz,-.622,-32.334,-29.147,-3.186,52
166,0,27770,Camilo Villegas,-.626,-31.938,-.764,-31.173,51
167,0,54783,Dylan Wu,-.640,-32.656,-29.589,-3.064,51
168,0,45540,Jared Wolfe,-.644,-30.290,-22.892,-7.397,47
169,0,29926,Danny Lee,-.654,-26.172,-15.657,-10.511,40
170,0,31560,Brian Stuard,-.656,-45.295,-21.188,-24.103,69
171,0,51950,Max McGreevy,-.662,-37.062,-29.822,-7.237,56
172,0,30978,Kiradech Aphibarnrat,-.674,-24.261,-23.122,-1.137,36
173,0,48887,Matt Wallace,-.685,-33.556,-33.393,-.160,49
174,0,27139,David Skinns,-.708,-36.841,-44.931,8.093,52
175,0,47856,Seth Reeves,-.763,-37.394,-23.867,-13.524,49
176,0,33597,Harry Higgs,-.824,-56.006,-70.626,14.622,68
177,0,29974,Branden Grace,-.834,-35.850,-12.450,-23.398,43
178,0,32366,Kevin Chappell,-.848,-37.321,-33.599,-3.720,44
179,0,10381,Curtis Thompson,-.852,-37.504,-36.653,-.849,44
180,0,33490,Bo Hoag,-.866,-32.056,-27.522,-4.530,37
181,0,27974,Sung Kang,-.879,-54.507,-62.757,8.252,62
182,0,28114,Dawie van der Walt,-.880,-42.242,-31.354,-10.885,48
183,0,35617,Martin Trainer,-.885,-54.869,-87.132,32.264,62
184,0,27095,Nick Watney,-.914,-56.694,-45.133,-11.556,62
185,0,39436,Joshua Creel,-.966,-35.745,-33.011,-2.730,37
186,0,54421,Garrick Higgo,-.980,-37.223,-25.712,-11.509,38
187,0,31557,Jim Herman,-.991,-42.594,-22.812,-19.781,43
188,0,46550,Brandon Hagy,-1.046,-62.770,-44.982,-17.785,60
189,0,25686,Jason Dufner,-1.087,-42.386,-15.058,-27.325,39
190,0,47128,Richy Werenski,-1.090,-55.614,-68.274,12.661,51
191,0,48084,Wesley Bryan,-1.125,-43.877,-44.503,.629,39
192,0,35110,Brett Drewitt,-1.364,-57.288,-43.614,-13.671,42
193,0,27895,Jonas Blixt,-1.374,-57.710,-67.637,9.928,42
