RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
63,0,21007,Gabriel Hjertstedt,2.78,49,1764
63,0,02223,Bob Tway,2.78,46,1656
65,0,01132,Mark Brooks,2.80,57,2034
65,0,02104,Jeff Sluman,2.80,56,1998
67,0,01266,Clark Dennis,2.81,45,1602
67,0,01577,Lee Janzen,2.81,43,1530
67,0,01941,Tom Pernice Jr.,2.81,45,1602
67,0,02239,Scott Verplank,2.81,45,1602
71,0,01381,Fred Funk,2.82,60,2124
72,0,02242,Lanny Wadkins,2.83,29,1026
73,0,01771,Blaine McCallister,2.84,48,1692
73,0,02257,Brian Watts,2.84,43,1512
75,0,01157,Tom Byrum,2.87,46,1602
76,0,11032,Frank Lickliter II,2.88,54,1872
77,0,01323,Brad Fabel,2.90,46,1584
78,0,10425,Jay Williamson,2.91,43,1476
79,0,01376,Bob Friend,2.92,60,2052
79,0,01707,Steve Lowery,2.92,52,1782
79,0,01887,Mark O'Meara,2.92,31,1062
79,0,02279,Mark Wiebe,2.92,40,1368
83,0,01116,Michael Bradley,2.93,39,1332
84,0,01040,Emlyn Aubrey,2.94,27,918
85,0,06140,Sean Murphy,2.95,44,1494
86,0,01361,Dan Forsman,2.96,49,1656
87,0,01331,Rick Fehr,2.97,38,1278
87,0,02206,David Toms,2.97,55,1854
89,0,01226,Fred Couples,2.98,30,1008
90,0,01261,Jay Delsing,3.00,41,1368
90,0,01457,Jay Haas,3.00,41,1368
90,0,11011,Mike Sposa,3.00,48,1602
93,0,21805,Harrison Frazar,3.01,52,1728
94,0,01219,John Cook,3.02,44,1458
95,0,01063,Ben Bates,3.03,54,1782
95,0,01705,Tim Loustalot,3.03,36,1188
95,0,12660,Jesper Parnevik,3.03,36,1188
98,0,06643,Paul Goydos,3.04,52,1710
98,0,20127,Chris Riley,3.04,46,1512
100,0,01945,Kenny Perry,3.05,45,1476
101,0,06522,Ernie Els,3.06,33,1080
101,0,12823,Carlos Franco,3.06,38,1242
103,0,01203,Russ Cochran,3.08,46,1494
104,0,01035,Tommy Armour III,3.09,49,1584
104,0,01282,Trevor Dodds,3.09,54,1746
104,0,06655,Geoffrey Sisk,3.09,44,1422
107,0,06044,Scott Gump,3.10,53,1710
108,0,06004,Stephen Ames,3.13,31,990
109,0,01185,Brandel Chamblee,3.14,43,1368
110,0,20124,Alan Bratton,3.16,41,1296
111,0,01096,Phil Blackmar,3.18,51,1602
111,0,10107,Deane Pappas,3.18,47,1476
113,0,20593,Greg Chalmers,3.20,61,1908
114,0,06599,John Elliott,3.21,45,1404
115,0,01127,Danny Briggs,3.22,44,1368
115,0,02007,Larry Rinker,3.22,51,1584
117,0,01072,Chip Beck,3.23,43,1332
117,0,09011,David Duval,3.23,43,1332
117,0,07457,Steve Flesch,3.23,57,1764
117,0,01599,Steve Jones,3.23,32,990
121,0,08075,Jerry Kelly,3.24,63,1944
122,0,10569,Mike Brisky,3.25,45,1386
123,0,01139,Olin Browne,3.26,47,1440
123,0,06064,Jeff Gallagher,3.26,54,1656
125,0,20099,Doug Barron,3.27,53,1620
126,0,08045,Perry Moss,3.29,42,1278
127,0,19846,Brian Gay,3.30,41,1242
128,0,06809,Bob Burns,3.31,53,1602
128,0,10213,Dicky Pride,3.31,50,1512
130,0,01724,Jeff Maggert,3.32,49,1476
131,0,10963,Jimmy Green,3.33,45,1350
132,0,02267,D.A. Weibring,3.35,32,954
133,0,02008,Lee Rinker,3.36,55,1638
134,0,23349,Charles Warren,3.38,42,1242
135,0,02099,Scott Simpson,3.41,35,1026
136,0,06251,Chris DiMarco,3.42,61,1782
136,0,01810,Phil Mickelson,3.42,48,1404
138,0,07749,Brett Quigley,3.43,37,1080
139,0,20029,Notah Begay III,3.44,60,1746
139,0,01553,John Huston,3.44,47,1368
141,0,08385,Omar Uresti,3.45,64,1854
142,0,01905,Joe Ozaki,3.46,33,954
143,0,08553,Lee Porter,3.47,55,1584
144,0,02214,Kirk Triplett,3.49,54,1548
145,0,01418,Bill Glasson,3.51,48,1368
145,0,02131,Mike Springer,3.51,55,1566
147,0,06036,Scott Dunlap,3.55,55,1548
148,0,21959,Ted Purdy,3.56,41,1152
149,0,01723,Andrew Magee,3.57,54,1512
150,0,01042,Paul Azinger,3.58,47,1314
150,0,01388,Robert Gamez,3.58,38,1062
150,0,06567,Vijay Singh,3.58,65,1818
153,0,01766,Billy Mayfair,3.61,54,1494
153,0,06613,Tommy Tolles,3.61,50,1386
155,0,21949,Joe Ogilvie,3.62,60,1656
156,0,11123,Chris Couch,3.63,47,1296
157,0,08375,Paul Stankowski,3.68,51,1386
158,0,01313,Steve Elkington,3.76,46,1224
159,0,19824,Craig Barlow,3.79,58,1530
159,0,23614,Rich Beem,3.79,45,1188
161,0,02321,Fuzzy Zoeller,3.81,37,972
162,0,01191,Barry Cheesman,3.84,67,1746
163,0,01014,Fulton Allem,3.87,53,1368
164,0,01891,David Ogrin,3.90,40,1026
165,0,07763,Doug Dunakey,3.96,62,1566
166,0,06617,Brian Henninger,3.99,69,1728
167,0,02245,Grant Waite,4.07,71,1746
168,0,07781,Ty Armstrong,4.11,57,1386
169,0,20498,Briny Baird,4.13,58,1404
170,0,07753,Kevin Wentworth,4.15,53,1278
171,0,12652,Cameron Beckman,4.18,61,1458
172,0,06621,Joe Durant,4.22,60,1422
173,0,01249,John Daly,4.23,48,1134
174,0,01604,Steve Jurgensen,4.24,42,990
175,0,01975,Tom Purtzer,4.27,40,936
176,0,01161,Mark Calcavecchia,4.33,74,1710
177,0,02246,Duffy Waldorf,4.38,71,1620
178,0,10885,Robert Allenby,4.43,67,1512
179,0,02023,Clarence Rose,4.51,39,864
180,0,10733,Kent Jones,4.56,55,1206
180,0,02106,Chris Smith,4.56,64,1404
180,0,02133,Craig Stadler,4.56,41,900
183,0,22292,David Seawell,4.58,42,918
184,0,08123,Jeff Brehaut,4.62,64,1386
185,0,01374,Robin Freeman,4.64,66,1422
186,0,06332,Neal Lancaster,4.65,77,1656
187,0,20213,Katsumasa Miyamoto,4.72,51,1080
188,0,01685,J.L. Lewis,4.74,81,1710
189,0,23623,Bo Van Pelt,5.10,67,1314
190,0,07867,Woody Austin,5.15,90,1746
191,0,01633,Tom Kite,5.36,56,1044
192,0,23621,Rory Sabbatini,5.41,76,1404
