RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 1ST TEE LATE ROUNDS
51,0,24138,Ian Poulter,70.83,1700,24
53,0,22892,Jason Gore,70.86,1559,22
54,0,01941,Tom Pernice Jr.,70.88,2835,40
54,0,22405,Justin Rose,70.88,2835,40
56,0,20631,David McKenzie,70.89,1276,18
57,0,06621,Joe Durant,70.91,2411,34
57,0,08375,Paul Stankowski,70.91,1560,22
59,0,24357,K.J. Choi,70.93,2057,29
59,0,24912,Will MacKenzie,70.93,1986,28
61,0,23353,J.J. Henry,70.94,2554,36
61,0,12716,Charley Hoffman,70.94,2554,36
63,0,21646,David Branshaw,70.96,1774,25
63,0,21961,Charles Howell III,70.96,1703,24
65,0,01024,Billy Andrade,71.00,1491,21
65,0,20098,Stuart Appleby,71.00,2627,37
65,0,22371,Aaron Baddeley,71.00,1633,23
65,0,20099,Doug Barron,71.00,1349,19
65,0,01707,Steve Lowery,71.00,1846,26
70,0,19846,Brian Gay,71.03,2486,35
71,0,07457,Steve Flesch,71.06,2416,34
72,0,10885,Robert Allenby,71.07,2132,30
72,0,20094,Jonathan Kaye,71.07,1990,28
72,0,23322,Brett Wetterich,71.07,1990,28
75,0,12645,Brent Geiberger,71.11,1280,18
75,0,06575,Dudley Hart,71.11,1991,28
77,0,20766,Padraig Harrington,71.14,1565,22
77,0,12680,Shigeki Maruyama,71.14,2063,29
77,0,23788,D.J. Trahan,71.14,1494,21
80,0,20498,Briny Baird,71.15,1921,27
81,0,08123,Jeff Brehaut,71.16,1779,25
81,0,20157,Retief Goosen,71.16,2206,31
83,0,20850,Daniel Chopra,71.18,3132,44
83,0,01823,Larry Mize,71.18,783,11
85,0,21805,Harrison Frazar,71.22,2279,32
86,0,06251,Chris DiMarco,71.23,2137,30
86,0,01313,Steve Elkington,71.23,926,13
86,0,01577,Lee Janzen,71.23,1567,22
86,0,12660,Jesper Parnevik,71.23,1852,26
90,0,06034,Marco Dawson,71.24,1781,25
90,0,27141,J.B. Holmes,71.24,1781,25
92,0,06515,Shaun Micheel,71.25,2565,36
93,0,02101,Joey Sindelar,71.26,1639,23
94,0,01766,Billy Mayfair,71.27,2138,30
94,0,22913,John Rollins,71.27,2138,30
96,0,24507,Jason Bohn,71.28,2281,32
97,0,06197,Michael Allen,71.29,1497,21
97,0,25936,Alex Aragon,71.29,998,14
99,0,24980,Scott Gutschewski,71.30,1426,20
100,0,21407,Arjun Atwal,71.31,1854,26
100,0,12782,Tim Herron,71.31,1854,26
100,0,24781,Hunter Mahan,71.31,2068,29
103,0,01042,Paul Azinger,71.32,1569,22
103,0,21470,Daisuke Maruyama,71.32,1355,19
105,0,26360,Bubba Dickerson,71.33,1712,24
105,0,01928,Corey Pavin,71.33,1498,21
105,0,02104,Jeff Sluman,71.33,2354,33
105,0,02214,Kirk Triplett,71.33,1070,15
109,0,20691,Greg Owen,71.34,2283,32
110,0,24140,Sean O'Hair,71.36,1998,28
111,0,01035,Tommy Armour III,71.38,1142,16
111,0,01666,Bernhard Langer,71.38,1713,24
113,0,11123,Chris Couch,71.39,1642,23
113,0,25900,Lucas Glover,71.39,2927,41
115,0,20628,Arron Oberholser,71.40,2499,35
116,0,01142,Bart Bryant,71.42,2214,31
117,0,01706,Davis Love III,71.43,2000,28
117,0,21878,Mark Wilson,71.43,1500,21
119,0,23616,Ryan Hietala,71.44,643,9
120,0,12602,Dean Wilson,71.45,2215,31
121,0,21209,Sergio Garcia,71.46,1715,24
122,0,23135,Tim Clark,71.47,2430,34
123,0,01381,Fred Funk,71.48,2359,33
123,0,20127,Chris Riley,71.48,1501,21
123,0,02106,Chris Smith,71.48,1644,23
126,0,20572,Rod Pampling,71.50,2002,28
127,0,01599,Steve Jones,71.52,1502,21
127,0,10423,Mike Weir,71.52,2360,33
129,0,22621,Ben Curtis,71.54,1860,26
129,0,12823,Carlos Franco,71.54,1717,24
131,0,21753,Brian Davis,71.59,1575,22
132,0,22946,Henrik Bjornstad,71.60,1790,25
132,0,20121,Todd Fischer,71.60,1790,25
134,0,20634,Peter Lonard,71.63,1934,27
135,0,25345,Carl Pettersson,71.64,2006,28
136,0,20608,David Howell,71.65,1218,17
137,0,23623,Bo Van Pelt,71.66,2938,41
138,0,23048,Eric Axley,71.67,1720,24
139,0,01619,Skip Kendall,71.68,1362,19
140,0,01219,John Cook,71.70,1434,20
141,0,10860,Justin Leonard,71.72,2080,29
142,0,01948,Tim Petrovic,71.73,1578,22
143,0,01553,John Huston,71.74,1650,23
143,0,21949,Joe Ogilvie,71.74,1937,27
143,0,28475,Jeff Overton,71.74,1363,19
143,0,21959,Ted Purdy,71.74,2511,35
147,0,27943,Matt Hansen,71.75,1148,16
147,0,02246,Duffy Waldorf,71.75,1722,24
149,0,06573,Brandt Jobe,71.76,2081,29
150,0,25632,Jimmy Walker,71.77,933,13
151,0,06004,Stephen Ames,71.78,1651,23
151,0,27120,Troy Matteson,71.78,2297,32
153,0,01724,Jeff Maggert,71.79,2082,29
154,0,19881,Robert Damron,71.83,2083,29
155,0,23497,Tag Ridings,71.85,1868,26
156,0,10733,Kent Jones,71.91,1654,23
157,0,21660,Jason Schultz,71.95,1439,20
158,0,23409,James Driscoll,71.96,1727,24
158,0,20378,Mathias Grönberg,71.96,1871,26
160,0,21731,Freddie Jacobson,72.00,1368,19
161,0,08835,Kris Cox,72.04,1657,23
162,0,20574,Mathew Goggin,72.05,1441,20
163,0,01226,Fred Couples,72.11,1298,18
164,0,01685,J.L. Lewis,72.13,1154,16
165,0,24358,Robert Garrigus,72.14,1515,21
166,0,22046,Geoff Ogilvy,72.17,2165,30
167,0,19913,Ron Whittaker,72.18,794,11
168,0,10565,Ian Leggatt,72.19,1516,21
169,0,02223,Bob Tway,72.20,1444,20
170,0,11011,Mike Sposa,72.21,1011,14
171,0,23673,Michael Connell,72.23,939,13
172,0,28780,Nicholas Thompson,72.25,1445,20
173,0,25240,D.A. Points,72.36,1592,22
174,0,23307,Roger Tambellini,72.44,1304,18
175,0,01677,Tom Lehman,72.50,1450,20
175,0,24361,Pat Perez,72.50,870,12
177,0,01161,Mark Calcavecchia,72.52,2103,29
178,0,22548,Patrick Sheehan,72.55,1596,22
179,0,01132,Mark Brooks,72.77,1601,22
180,0,01887,Mark O'Meara,72.79,1019,14
181,0,09011,David Duval,72.82,801,11
181,0,01473,Todd Hamilton,72.82,801,11
183,0,01249,John Daly,72.83,874,12
184,0,25842,Jon Mills,72.92,948,13
185,0,07013,Wes Short Jr.,72.95,1605,22
186,0,23614,Rich Beem,72.96,1824,25
187,0,06012,Greg Kraft,73.00,1533,21
187,0,20548,Hidemichi Tanaka,73.00,1168,16
189,0,01139,Olin Browne,73.08,1827,25
190,0,12760,Danny Ellis,73.15,951,13
191,0,20593,Greg Chalmers,73.25,879,12
192,0,01329,Brad Faxon,73.47,1102,15
193,0,25935,John Engler Jr.,73.53,1103,15
194,0,01761,Len Mattiace,73.64,1031,14
195,0,12755,Vance Veazey,74.00,592,8
196,0,12662,Thomas Levet,74.54,969,13
