RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
88,0,20396,Lee Westwood,1.14,212,186
93,0,28259,Sangmoon Bae,1.13,287,254
93,0,24925,Jonathan Byrd,1.13,248,219
93,0,23983,Luke Donald,1.13,194,171
93,0,28500,Martin Flores,1.13,291,258
93,0,26300,Matt Jones,1.13,299,264
93,0,27408,Martin Kaymer,1.13,242,215
93,0,27936,Martin Laird,1.13,225,200
93,0,24781,Hunter Mahan,1.13,298,264
93,0,22293,Heath Slocum,1.13,225,199
93,0,25349,Tim Wilkinson,1.13,264,234
103,0,22371,Aaron Baddeley,1.12,257,230
103,0,23135,Tim Clark,1.12,254,226
103,0,27141,J.B. Holmes,1.12,323,288
103,0,32640,Troy Merritt,1.12,216,193
103,0,24138,Ian Poulter,1.12,207,185
108,0,24494,Erik Compton,1.11,303,274
108,0,21753,Brian Davis,1.11,322,291
108,0,29461,Jamie Lovemark,1.11,215,193
108,0,35732,Wes Roach,1.11,238,214
108,0,25562,Andres Romero,1.11,281,253
113,0,27895,Jonas Blixt,1.10,215,196
113,0,20229,Stewart Cink,1.10,316,287
113,0,23638,Brendon de Jonge,1.10,366,334
113,0,20104,Ken Duke,1.10,264,239
113,0,27466,Spencer Levin,1.10,193,175
118,0,23541,Ben Crane,1.09,268,245
118,0,25686,Jason Dufner,1.09,202,186
118,0,06522,Ernie Els,1.09,267,246
118,0,28486,Michael Putnam,1.09,349,321
122,0,10885,Robert Allenby,1.08,267,247
122,0,23353,J.J. Henry,1.08,266,247
122,0,34264,Hudson Swafford,1.08,243,225
122,0,27330,Josh Teater,1.08,286,265
126,0,32334,Charlie Beljan,1.07,260,244
126,0,20848,Ángel Cabrera,1.07,258,241
126,0,10860,Justin Leonard,1.07,241,226
126,0,06567,Vijay Singh,1.07,273,255
130,0,20593,Greg Chalmers,1.06,279,264
130,0,34563,Chesson Hadley,1.06,311,294
130,0,24140,Sean O'Hair,1.06,248,234
130,0,23621,Rory Sabbatini,1.06,284,269
134,0,24357,K.J. Choi,1.05,274,261
134,0,35300,Andrew Loupe,1.05,231,220
136,0,27214,Kevin Streelman,1.04,288,277
136,0,20160,Charlie Wi,1.04,228,219
138,0,25274,Steven Bowditch,1.03,331,322
138,0,19846,Brian Gay,1.03,245,237
138,0,35139,Richard Lee,1.03,258,250
141,0,34174,John Huh,1.02,267,262
142,0,31557,Jim Herman,1.01,190,189
142,0,01706,Davis Love III,1.01,244,241
144,0,34098,Russell Henley,1.00,331,332
144,0,27933,John Merrick,1.00,278,277
144,0,22046,Geoff Ogilvy,1.00,272,272
144,0,26951,Johnson Wagner,1.00,195,195
148,0,25720,Chad Collins,.99,238,240
148,0,22621,Ben Curtis,.99,241,243
148,0,34409,David Lingmerth,.99,261,264
151,0,25191,Gonzalo Fernandez-Castaño,.98,279,285
152,0,30750,Tommy Gainey,.97,249,256
152,0,26956,Bronson La'Cassie,.97,146,151
152,0,35541,John Peterson,.97,189,194
155,0,26329,Louis Oosthuizen,.96,159,165
156,0,23409,James Driscoll,.95,243,255
156,0,32448,James Hahn,.95,261,274
158,0,20498,Briny Baird,.94,160,170
158,0,01724,Jeff Maggert,.94,162,173
158,0,24663,Y.E. Yang,.94,246,261
161,0,22378,Trevor Immelman,.93,251,269
162,0,30692,Scott Stallings,.92,248,269
162,0,30110,Kyle Stanley,.92,278,302
162,0,26289,Boo Weekley,.92,220,239
165,0,07867,Woody Austin,.89,192,216
165,0,25900,Lucas Glover,.89,218,244
165,0,27120,Troy Matteson,.89,191,215
168,0,32200,Roberto Castro,.88,227,258
168,0,28780,Nicholas Thompson,.88,253,287
170,0,22913,John Rollins,.87,237,271
171,0,10423,Mike Weir,.86,195,227
172,0,25240,D.A. Points,.85,222,262
173,0,32333,Kevin Tway,.84,185,219
174,0,37273,Derek Ernst,.83,237,286
175,0,21878,Mark Wilson,.82,183,223
176,0,28092,D.H. Lee,.79,137,174
176,0,31193,Jim Renner,.79,193,243
