RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
94,0,32839,Hideki Matsuyama,3,2023470
94,0,47993,Denny McCarthy,3,2023470
94,0,28521,Ryutaro Nagano,3,2022060
94,0,51997,Andrew Novak,3,2023540
94,0,31016,Tomoharu Otsuki,3,2020070
94,0,20095,Carl Paulson,3,2011450
94,0,46414,Aaron Rai,3,2023470
94,0,47983,Chad Ramey,3,2023500
94,0,02084,Bob Shearer,3,1984320
94,0,39328,Conrad Shindler,3,2022330
94,0,46464,Jordan Smith,3,2023370
94,0,20580,Andre Stolz,3,2011300
94,0,49960,Sepp Straka,3,2023470
94,0,06581,David Sutherland,3,2004390
94,0,38991,Alejandro Tosti,3,2023030
94,0,52666,Sami Valimaki,3,2022420
94,0,37189,Harold Varner III,3,2022490
94,0,27770,Camilo Villegas,3,2023550
136,0,49303,Anders Albertson,2,2023190
136,0,45526,Abraham Ancer,2,2023370
136,0,33120,Mark Anderson,2,2021480
136,0,22371,Aaron Baddeley,2,2023540
136,0,56003,Yongjun Bae,2,2020060
136,0,39831,Bobby Bai,2,2020090
136,0,45522,Christiaan Bezuidenhout,2,2023520
136,0,55930,Fred Biondi,2,2023560
136,0,33803,Lucas Bjerregaard,2,2022410
136,0,34310,Alexander Björk,2,2023420
136,0,27958,Ryan Blaum,2,2023200
136,0,60006,Ben Carr,2,2023370
136,0,20229,Stewart Cink,2,2023560
136,0,35557,Aaron Cockerill,2,2023410
136,0,24494,Erik Compton,2,2023240
136,0,47154,Martin Contini,2,2022200
136,0,52514,Trace Crowe,2,2023190
136,0,35376,Roberto Díaz,2,2023260
136,0,55721,Alex Fitzpatrick,2,2023290
136,0,54655,Patrick Flavin,2,2022400
136,0,19846,Brian Gay,2,2023560
136,0,09071,David Gilford,2,1996240
136,0,39954,Cody Gribble,2,2023560
136,0,46724,Jeong Woo Ham,2,2020060
136,0,10145,Tom Hearn,2,1995410
136,0,39058,Lucas Herbert,2,2023550
136,0,55707,Calum Hill,2,2020100
136,0,54781,Grant Hirschman,2,2018350
136,0,01527,Scott Hoch,2,2008100
136,0,12716,Charley Hoffman,2,2023560
136,0,20608,David Howell,2,2016050
136,0,32775,Shugo Imahira,2,2023050
136,0,59743,Aguri Iwasaki,2,2023050
136,0,55955,Matthew Jordan,2,2023420
136,0,46879,Naoyuki Kataoka,2,2022060
136,0,48632,Yuto Katsuragawa,2,2023370
136,0,23802,Brad Kennedy,2,2021490
136,0,47842,Hanbyeol Kim,2,2021060
136,0,45426,Nathan Kimsey,2,2023410
136,0,46404,Marcus Kinhult,2,2023410
136,0,32816,Satoshi Kodaira,2,2023560
136,0,32627,Espen Kofstad,2,2022410
136,0,36884,Ben Kohles,2,2022470
136,0,29370,Mikko Korhonen,2,2019420
136,0,58696,Peter Kuest,2,2023560
136,0,34317,Joakim Lagergren,2,2023420
136,0,35230,Nelson Ledesma,2,2021480
136,0,26851,Marc Leishman,2,2022480
136,0,34579,Alexander Levy,2,2023410
136,0,31997,Steve Lewton,2,2015040
136,0,46837,Yuxin Lin,2,2021450
136,0,28300,Joost Luiten,2,2023420
136,0,52215,Robert MacIntyre,2,2023420
136,0,01766,Billy Mayfair,2,2016360
136,0,30004,Ross McGowan,2,2010350
136,0,39834,Guido Migliozzi,2,2023420
136,0,51635,Chris Nido,2,2023240
136,0,55623,Kaito Onishi,2,2023450
136,0,01920,Craig Parry,2,2008320
136,0,47679,Victor Perez,2,2023420
136,0,36824,Paul Peterson,2,2016030
136,0,58849,Turk Pettit,2,2022310
136,0,27556,Ted Potter Jr.,2,2023520
136,0,28252,Seamus Power,2,2023470
136,0,27072,Alvaro Quiros,2,2015070
136,0,29531,Richie Ramsay,2,2023420
136,0,22405,Justin Rose,2,2023470
136,0,46646,Antoine Rozner,2,2023420
136,0,47347,Adam Schenk,2,2023540
136,0,02064,John Schroeder,2,1995300
136,0,52583,Sanghun Shin,2,2022050
136,0,23481,Marcel Siem,2,2023420
136,0,02105,Bob Smith,2,1985280
136,0,46405,Sebastian Soderberg,2,2023420
136,0,58669,Jacob Solomon,2,2023370
136,0,36521,Young-han Song,2,2018030
136,0,49801,Preston Stanley,2,2022400
136,0,29485,Brett Stegmaier,2,2023380
136,0,34431,Robert Streb,2,2023560
136,0,33448,Justin Thomas,2,2023460
136,0,35469,Sebastián Vázquez,2,2023300
136,0,48640,Johannes Veerman,2,2023410
136,0,08793,Tiger Woods,2,2023180
136,0,52513,Carson Young,2,2023550
136,0,55454,Carl Yuan,2,2023560
