RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
106,0,06332,Neal Lancaster,17.83,321,1800
107,0,02007,Larry Rinker,17.87,238,1332
108,0,01920,Craig Parry,17.88,235,1314
109,0,01414,Bob Gilder,17.95,252,1404
109,0,06589,Jeff Woodland,17.95,252,1404
111,0,06128,Steve Lamontagne,18.04,315,1746
112,0,02245,Grant Waite,18.10,290,1602
113,0,02090,Tom Sieckmann,18.13,310,1710
114,0,02201,Jim Thorpe,18.15,183,1008
115,0,02049,Gene Sauers,18.20,308,1692
116,0,01098,Jay Don Blake,18.23,256,1404
117,0,01284,Mike Donald,18.30,303,1656
117,0,06566,Jaime Gomez,18.30,280,1530
119,0,01049,Ian Baker-Finch,18.40,202,1098
120,0,08045,Perry Moss,18.43,282,1530
121,0,01810,Phil Mickelson,18.44,239,1296
122,0,02111,Mike Smith,18.46,299,1620
123,0,06034,Marco Dawson,18.48,346,1872
124,0,06643,Paul Goydos,18.50,313,1692
125,0,01323,Brad Fabel,18.56,274,1476
126,0,01549,Mike Hulbert,18.67,336,1800
127,0,06086,Russell Beiersdorf,18.69,333,1782
128,0,01408,Kelly Gibson,18.76,341,1818
129,0,02246,Duffy Waldorf,18.85,268,1422
130,0,06197,Michael Allen,18.88,282,1494
131,0,06058,John Flannery,18.90,347,1836
132,0,06617,Brian Henninger,19.04,305,1602
133,0,01975,Tom Purtzer,19.05,192,1008
134,0,01755,Dick Mast,19.06,295,1548
135,0,01096,Phil Blackmar,19.10,306,1602
136,0,01218,Jeff Cook,19.14,286,1494
136,0,01443,Hubert Green,19.14,186,972
136,0,06012,Greg Kraft,19.14,248,1296
139,0,02217,Dennis Trixler,19.17,283,1476
140,0,02067,Ted Schulz,19.24,329,1710
140,0,02135,Mike Standly,19.24,322,1674
142,0,01849,Bill Murchison,19.29,184,954
142,0,01864,Larry Nelson,19.29,191,990
144,0,02298,Jim Woodward,19.39,178,918
145,0,02241,Bobby Wadkins,19.40,227,1170
146,0,01191,Barry Cheesman,19.41,304,1566
147,0,01725,John Mahaffey,19.44,252,1296
147,0,02218,Ted Tryba,19.44,329,1692
149,0,01846,Jodie Mudd,19.49,207,1062
150,0,01374,Robin Freeman,19.57,303,1548
151,0,01116,Michael Bradley,19.69,280,1422
152,0,01157,Tom Byrum,19.70,266,1350
153,0,01282,Trevor Dodds,19.72,291,1476
153,0,01388,Robert Gamez,19.72,284,1440
155,0,01468,Gary Hallberg,19.75,320,1620
155,0,02303,Robert Wrenn,19.75,288,1458
157,0,01444,Ken Green,19.77,210,1062
158,0,05319,Gene Jones,19.79,203,1026
159,0,01035,Tommy Armour III,19.84,200,1008
160,0,01533,P.H. Horgan III,20.05,314,1566
161,0,06136,Mike Schuchart,20.06,260,1296
162,0,01934,Dave Peege,20.08,206,1026
163,0,01890,Brett Ogle,20.14,203,1008
164,0,02170,Hal Sutton,20.20,309,1530
165,0,10195,Tim Conley,20.25,226,1116
166,0,01249,John Daly,20.34,260,1278
167,0,06006,JC Anderson,20.54,281,1368
168,0,06284,Jim Hallet,20.56,333,1620
169,0,01761,Len Mattiace,20.66,290,1404
170,0,02223,Bob Tway,20.73,250,1206
171,0,01390,Buddy Gardner,20.77,243,1170
172,0,02206,David Toms,20.82,311,1494
173,0,01248,Rick Dalpos,20.87,263,1260
174,0,01435,Wayne Grady,21.05,197,936
175,0,08553,Lee Porter,21.24,195,918
176,0,01564,David Jackson,21.26,333,1566
177,0,08759,Tad Rhyan,21.38,304,1422
178,0,06144,John Dowdall,21.40,208,972
179,0,01469,Dan Halldorson,21.66,308,1422
180,0,06401,Marty Schiene,21.86,244,1116
181,0,06691,Greg Cesario,22.04,246,1116
182,0,10795,Neale Smith,22.12,223,1008
183,0,01068,Andy Bean,22.13,243,1098
184,0,10207,Jimmy Johnston,22.14,275,1242
185,0,06599,John Elliott,22.29,309,1386
186,0,01659,Massy Kuramoto,22.59,248,1098
187,0,01930,Eddie Pearce,23.92,267,1116
188,0,02255,Denis Watson,24.37,272,1116
189,0,06247,David Delong,24.79,232,936
