RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
42,0,01724,Jeff Maggert,14.15,45,318
43,0,01200,Keith Clearwater,14.25,52,365
44,0,01810,Phil Mickelson,14.35,34,237
45,0,02159,Curtis Strange,14.39,38,264
46,0,01577,Lee Janzen,14.42,47,326
47,0,01928,Corey Pavin,14.46,47,325
48,0,01196,Brian Claar,14.53,50,344
48,0,01385,Jim Gallagher Jr.,14.53,43,296
50,0,01132,Mark Brooks,14.58,43,295
51,0,02321,Fuzzy Zoeller,14.62,37,253
52,0,01157,Tom Byrum,14.65,29,198
53,0,01648,Billy Kratzert,14.67,22,150
54,0,01736,Roger Maltbie,14.69,26,177
55,0,01185,Brandel Chamblee,14.77,39,264
56,0,01320,Bob Estes,14.94,49,328
57,0,02256,Tom Watson,15.00,30,200
58,0,02223,Bob Tway,15.10,29,192
59,0,01607,Brian Kamm,15.17,44,290
60,0,01261,Jay Delsing,15.21,47,309
61,0,01945,Kenny Perry,15.31,47,307
62,0,01201,Lennie Clements,15.33,40,261
63,0,01143,Brad Bryant,15.34,54,352
64,0,02242,Lanny Wadkins,15.45,38,246
65,0,01971,Dillard Pruitt,15.50,40,258
66,0,01024,Billy Andrade,15.54,46,296
67,0,01161,Mark Calcavecchia,15.60,51,327
68,0,06332,Neal Lancaster,15.63,50,320
69,0,01619,Skip Kendall,15.64,43,275
70,0,06643,Paul Goydos,15.79,45,285
71,0,01353,Bruce Fleisher,15.81,43,272
72,0,01444,Ken Green,15.86,36,227
73,0,01783,Mark McCumber,15.87,43,271
74,0,01559,Hale Irwin,15.91,35,220
75,0,06566,Jaime Gomez,15.95,41,257
76,0,01569,Peter Jacobsen,15.98,39,244
77,0,02214,Kirk Triplett,16.00,48,300
78,0,06617,Brian Henninger,16.04,43,268
78,0,02279,Mark Wiebe,16.04,47,293
80,0,01191,Barry Cheesman,16.08,41,255
81,0,02133,Craig Stadler,16.12,39,242
82,0,01975,Tom Purtzer,16.18,28,173
83,0,02111,Mike Smith,16.19,40,247
84,0,02224,Greg Twiggs,16.38,48,293
85,0,01533,P.H. Horgan III,16.41,42,256
86,0,02322,Richard Zokol,16.44,36,219
87,0,06044,Scott Gump,16.54,43,260
88,0,01329,Brad Faxon,16.55,49,296
89,0,01072,Chip Beck,16.67,45,270
90,0,01093,Ronnie Black,16.73,47,281
90,0,01414,Bob Gilder,16.73,41,245
92,0,02241,Bobby Wadkins,16.77,27,161
92,0,02298,Jim Woodward,16.77,27,161
94,0,01797,Rocco Mediate,16.85,45,267
94,0,02190,Doug Tewell,16.85,30,178
96,0,01701,Bob Lohr,16.86,44,261
97,0,01006,John Adams,16.90,48,284
98,0,06589,Jeff Woodland,16.97,37,218
99,0,02135,Mike Standly,17.06,51,299
100,0,01226,Fred Couples,17.11,45,263
101,0,01313,Steve Elkington,17.16,52,303
101,0,01374,Robin Freeman,17.16,46,268
101,0,02225,Howard Twitty,17.16,52,303
104,0,06012,Greg Kraft,17.17,40,233
105,0,01096,Phil Blackmar,17.24,50,290
106,0,02104,Jeff Sluman,17.31,49,283
107,0,02245,Grant Waite,17.34,47,271
108,0,02180,Harry Taylor,17.41,47,270
109,0,01557,John Inman,17.42,50,287
109,0,01682,Wayne Levi,17.42,46,264
111,0,01690,Bruce Lietzke,17.54,30,171
112,0,01510,Nolan Henke,17.63,55,312
112,0,01755,Dick Mast,17.63,52,295
114,0,08045,Perry Moss,17.67,41,232
115,0,01707,Steve Lowery,17.70,60,339
116,0,01761,Len Mattiace,17.86,35,196
117,0,02007,Larry Rinker,17.94,40,223
118,0,01060,Dave Barr,17.98,48,267
119,0,01248,Rick Dalpos,18.02,31,172
120,0,06090,Jim McGovern,18.07,71,393
120,0,02217,Dennis Trixler,18.07,43,238
122,0,06128,Steve Lamontagne,18.09,51,282
123,0,01938,David Peoples,18.11,44,243
124,0,02246,Duffy Waldorf,18.29,45,246
125,0,01323,Brad Fabel,18.31,39,213
126,0,01408,Kelly Gibson,18.41,58,315
127,0,01723,Andrew Magee,18.44,45,244
128,0,01771,Blaine McCallister,18.46,55,298
129,0,02218,Ted Tryba,18.54,56,302
130,0,01014,Fulton Allem,18.57,57,307
131,0,06058,John Flannery,18.58,63,339
132,0,06144,John Dowdall,18.70,23,123
133,0,01443,Hubert Green,18.71,26,139
134,0,01282,Trevor Dodds,18.75,42,224
134,0,05319,Gene Jones,18.75,30,160
134,0,01946,Peter Persons,18.75,45,240
137,0,06034,Marco Dawson,18.77,55,293
138,0,02090,Tom Sieckmann,18.79,59,314
139,0,08759,Tad Rhyan,18.93,39,206
140,0,02185,Lance Ten Broeck,18.98,56,295
141,0,01388,Robert Gamez,19.00,53,279
141,0,01469,Dan Halldorson,19.00,38,200
143,0,02170,Hal Sutton,19.07,49,257
144,0,01864,Larry Nelson,19.08,33,173
145,0,01725,John Mahaffey,19.10,34,178
145,0,02131,Mike Springer,19.10,51,267
147,0,01197,Bobby Clampett,19.14,31,162
148,0,06197,Michael Allen,19.37,49,253
149,0,01390,Buddy Gardner,19.47,37,190
150,0,02049,Gene Sauers,19.49,61,313
151,0,01846,Jodie Mudd,19.62,41,209
152,0,01435,Wayne Grady,19.71,27,137
153,0,01235,Ben Crenshaw,19.72,42,213
154,0,02303,Robert Wrenn,19.74,46,233
155,0,10195,Tim Conley,19.79,37,187
156,0,01549,Mike Hulbert,19.80,60,303
157,0,08553,Lee Porter,19.83,23,116
158,0,01849,Bill Murchison,20.00,29,145
159,0,02067,Ted Schulz,20.08,52,259
160,0,01035,Tommy Armour III,20.13,31,154
161,0,01891,David Ogrin,20.21,59,292
162,0,06086,Russell Beiersdorf,20.36,68,334
163,0,06124,Patrick Burke,20.38,32,157
164,0,01920,Craig Parry,20.41,50,245
165,0,01550,Ed Humenik,20.42,59,289
166,0,06006,JC Anderson,20.63,46,223
167,0,02206,David Toms,20.87,53,254
168,0,01468,Gary Hallberg,20.88,62,297
168,0,01890,Brett Ogle,20.88,38,182
170,0,06284,Jim Hallet,20.94,49,234
171,0,06401,Marty Schiene,20.98,30,143
172,0,06136,Mike Schuchart,21.20,46,217
173,0,01930,Eddie Pearce,21.30,36,169
174,0,10795,Neale Smith,21.68,31,143
175,0,01564,David Jackson,22.14,60,271
176,0,01049,Ian Baker-Finch,22.22,38,171
177,0,01249,John Daly,22.27,47,211
178,0,02201,Jim Thorpe,22.29,35,157
179,0,01659,Massy Kuramoto,22.41,39,174
180,0,01068,Andy Bean,22.42,37,165
181,0,01284,Mike Donald,22.50,54,240
182,0,06599,John Elliott,22.98,54,235
183,0,02255,Denis Watson,23.00,49,213
184,0,01715,Mark Lye,23.37,43,184
185,0,01934,Dave Peege,23.44,30,128
186,0,06247,David Delong,23.53,28,119
187,0,01116,Michael Bradley,24.31,62,255
188,0,06691,Greg Cesario,24.82,34,137
189,0,10207,Jimmy Johnston,26.92,49,182
