RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
92,0,01920,Craig Parry,2,2008320
92,0,48153,Matthieu Pavon,2,2022420
92,0,47529,Mito Pereira,2,2022480
92,0,36824,Paul Peterson,2,2016030
92,0,58849,Turk Pettit,2,2022310
92,0,27072,Alvaro Quiros,2,2015070
92,0,46414,Aaron Rai,2,2022470
92,0,53165,Doc Redman,2,2022460
92,0,29476,Kyle Reifers,2,2020110
92,0,45847,JC Ritchie,2,2021230
92,0,46046,Scottie Scheffler,2,2022490
92,0,02064,John Schroeder,2,1995300
92,0,26331,Charl Schwartzel,2,2022330
92,0,02105,Bob Smith,2,1985280
92,0,46464,Jordan L Smith,2,2022420
92,0,39324,J.J. Spaun,2,2022480
92,0,34046,Jordan Spieth,2,2022490
92,0,30692,Scott Stallings,2,2022490
92,0,54364,Stephen Stallings Jr.,2,2022150
92,0,49801,Preston Stanley,2,2022400
92,0,55893,Sam Stevens,2,2022200
92,0,34431,Robert Streb,2,2022470
92,0,48119,Ben Taylor,2,2021480
92,0,27330,Josh Teater,2,2022210
92,0,47128,Richy Werenski,2,2022460
92,0,36698,Andy Zhang,2,2020050
