RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
43,1,34046,Jordan Spieth,22.6,85558.000,105
43,1,33419,Cameron Tringale,22.6,100249.000,123
43,1,29484,Peter Uihlein,22.6,49582.000,61
43,1,37189,Harold Varner III,22.6,104969.000,129
50,1,46441,Robby Shelton,22.7,106151.000,130
50,1,32150,Michael Thompson,22.7,79322.000,97
52,7,34099,Harris English,22.8,119020.000,145
52,2,10809,Jim Furyk,22.8,43591.000,53
52,2,26300,Matt Jones,22.8,112485.000,137
52,2,24502,Adam Scott,22.8,65626.000,80
56,3,32757,Patton Kizzire,22.9,74071.000,90
56,3,30163,Henrik Norlander,22.9,90784.000,110
56,3,27064,Jhonattan Vegas,22.9,75868.000,92
56,3,32139,Danny Willett,22.9,64169.000,78
60,4,26476,Chez Reavie,23.0,80346.000,97
61,12,45526,Abraham Ancer,23.1,99751.000,120
61,4,31420,Anirban Lahiri,23.1,41645.000,50
61,-26,28237,Rory McIlroy,23.1,121988.000,147
64,2,22056,Cameron Percy,23.2,48352.000,58
64,2,47347,Adam Schenk,23.2,101111.000,121
64,2,27214,Kevin Streelman,23.2,91797.000,110
67,2,45609,Tyler Duncan,23.3,104991.000,125
67,29,30925,Dustin Johnson,23.3,101300.000,121
67,2,27349,Alex Noren,23.3,77103.000,92
67,2,53165,Doc Redman,23.3,107374.000,128
67,2,23788,D.J. Trahan,23.3,57941.000,69
72,1,45157,Cam Davis,23.4,100274.000,119
72,13,35310,Lanto Griffin,23.4,154369.000,183
72,1,33399,Adam Hadwin,23.4,87735.000,104
72,1,35658,Kris Ventura,23.4,59925.000,71
72,1,32254,Xinjun Zhang,23.4,108676.000,129
77,1,20229,Stewart Cink,23.5,66920.000,79
77,1,40098,Matt Fitzpatrick,23.5,71933.000,85
77,1,27554,Scott Harrington,23.5,105691.000,125
77,1,34466,Peter Malnati,23.5,63553.000,75
77,1,32640,Troy Merritt,23.5,92325.000,109
77,1,49771,J.T. Poston,23.5,110698.000,131
77,1,51894,Vince Whaley,23.5,44901.000,53
84,1,33948,Byeong Hun An,23.6,110591.000,130
84,1,47504,Sam Burns,23.6,123006.000,145
84,1,32102,Rickie Fowler,23.6,80564.000,95
84,1,29974,Branden Grace,23.6,60367.000,71
84,1,39546,Keith Mitchell,23.6,105560.000,124
84,1,30110,Kyle Stanley,23.6,73218.000,86
84,1,25493,Nick Taylor,23.6,80871.000,95
91,2,25686,Jason Dufner,23.7,73452.000,86
91,2,35449,Adam Long,23.7,109300.000,128
91,2,45486,Joaquin Niemann,23.7,114411.000,134
94,2,29725,Tony Finau,23.8,126561.000,148
94,2,25804,Bubba Watson,23.8,126936.000,148
96,4,12716,Charley Hoffman,23.9,97299.000,113
96,4,26329,Louis Oosthuizen,23.9,58388.000,68
96,8,48081,Xander Schauffele,23.9,143095.000,166
96,4,48887,Matt Wallace,23.9,82531.000,96
100,10,50525,Collin Morikawa,24.0,146244.000,169
100,3,29518,Brendan Steele,24.0,97493.000,113
102,2,33141,Keegan Bradley,24.1,99980.000,115
102,2,34255,Joseph Bramlett,24.1,64269.000,74
102,2,46402,Talor Gooch,24.1,138887.000,160
105,3,32662,Michael Gligic,24.2,57455.000,66
105,3,39953,Chase Seiffert,24.2,55742.000,64
107,3,25900,Lucas Glover,24.3,108393.000,124
107,3,29926,Danny Lee,24.3,112621.000,129
107,3,33449,Zack Sucher,24.3,48167.000,55
110,5,35461,Beau Hossler,24.4,92223.000,105
110,5,47993,Denny McCarthy,24.4,123132.000,140
110,12,46046,Scottie Scheffler,24.4,137172.000,156
113,4,33404,Chris Baker,24.5,57323.000,65
113,4,34076,Joel Dahmen,24.5,108430.000,123
113,4,27942,Rob Oppenheim,24.5,62721.000,71
113,4,56278,Matthew Wolff,24.5,158935.000,180
117,-21,47959,Bryson DeChambeau,24.6,171849.000,194
117,4,33122,Russell Knox,24.6,79556.000,90
119,3,29535,Brice Garnett,24.7,71151.000,80
119,3,34098,Russell Henley,24.7,86247.000,97
119,17,46717,Viktor Hovland,24.7,119024.000,134
119,3,36699,Patrick Rodgers,24.7,158079.000,178
123,3,51766,Wyndham Clark,24.8,108221.000,121
123,3,30944,Jason Kokrak,24.8,104376.000,117
125,16,29420,Billy Horschel,24.9,106567.000,119
125,3,23108,Matt Kuchar,24.9,85174.000,95
127,2,19803,Ryan Armour,25.0,70974.000,79
127,2,29268,Bronson Burgoon,25.0,84615.000,94
127,2,28089,Jason Day,25.0,77339.000,86
127,2,35532,Tom Hoge,25.0,107785.000,120
127,14,35506,Mackenzie Hughes,25.0,98887.000,110
127,2,36689,Brooks Koepka,25.0,71937.000,80
133,1,22371,Aaron Baddeley,25.1,66988.000,74
133,1,25349,Tim Wilkinson,25.1,40628.000,45
135,1,49766,Hank Lebioda,25.2,75170.000,83
135,1,46442,Maverick McNealy,25.2,108131.000,119
135,1,49964,Aaron Wise,25.2,78971.000,87
138,2,48045,Michael Gellerman,25.3,43784.000,48
139,2,34021,Bud Cauley,25.4,94042.000,103
139,2,39997,Corey Conners,25.4,134299.000,147
139,2,35617,Martin Trainer,25.4,86968.000,95
142,4,33667,Carlos Ortiz,25.5,144845.000,158
143,4,25364,Paul Casey,25.6,107942.000,117
143,4,33410,Andrew Landry,25.6,100640.000,109
145,4,27974,Sung Kang,25.7,147372.000,159
146,5,25572,Graeme McDowell,25.8,57624.000,62
146,9,34360,Patrick Reed,25.8,139293.000,150
146,5,30692,Scott Stallings,25.8,111573.000,120
149,-39,29478,Kevin Kisner,25.9,94957.000,102
149,4,27963,Chris Stroud,25.9,64256.000,69
151,5,25818,Scott Piercy,26.1,100618.000,107
151,5,33486,Roger Sloan,26.1,64796.000,69
153,5,26758,David Hearn,26.2,48171.000,51
153,9,48822,Sebastián Muñoz,26.2,179540.000,190
153,5,25396,Kevin Na,26.2,104633.000,111
156,4,29970,Dylan Frittelli,26.3,149720.000,158
156,4,28679,Fabián Gómez,26.3,62556.000,66
158,4,21961,Charles Howell III,26.4,107475.000,113
158,4,31560,Brian Stuard,26.4,86397.000,91
160,5,35732,Wes Roach,26.5,40107.000,42
160,5,23621,Rory Sabbatini,26.5,88842.000,93
162,6,24024,Zach Johnson,26.6,86219.000,90
163,6,27649,Brandt Snedeker,26.8,98320.000,102
164,7,31557,Jim Herman,27.0,79781.000,82
164,7,37455,Si Woo Kim,27.0,150792.000,155
166,8,30927,Brendon Todd,27.1,110154.000,113
166,7,47128,Richy Werenski,27.1,92677.000,95
168,7,22405,Justin Rose,27.6,74586.000,75
169,7,26499,Rafa Cabrera Bello,27.7,74763.000,75
169,7,24138,Ian Poulter,27.7,64823.000,65
171,7,28307,Matt Every,27.8,92182.000,92
172,7,34314,Sebastian Cappelen,27.9,69322.000,69
173,7,33490,Bo Hoag,28.1,90177.000,89
173,7,32791,K.H. Lee,28.1,125327.000,124
173,7,29908,C.T. Pan,28.1,83827.000,83
173,7,37275,Sam Ryder,28.1,132543.000,131
177,7,27095,Nick Watney,28.2,73071.000,72
178,7,28775,Nate Lashley,28.4,82773.000,81
178,7,25632,Jimmy Walker,28.4,68619.000,67
180,7,40058,Zac Blair,28.6,61695.000,60
180,7,33597,Harry Higgs,28.6,148044.000,144
182,7,30911,Tommy Fleetwood,28.9,76899.000,74
183,7,32366,Kevin Chappell,29.0,73114.000,70
184,7,23325,Vaughn Taylor,29.1,65941.000,63
185,7,40009,Dominic Bozzelli,29.2,43110.000,41
186,7,27556,Ted Potter Jr.,29.4,52925.000,50
187,7,23623,Bo Van Pelt,30.5,62624.000,57
188,7,34256,Andrew Putnam,30.9,57916.000,52
189,7,24924,Bill Haas,31.8,74435.000,65
190,7,46435,Austin Cook,32.1,100685.000,87
191,7,26596,Ryan Moore,32.8,88489.000,75
192,7,35230,Nelson Ledesma,33.5,60331.000,50
193,8,21407,Arjun Atwal,39.7,37137.000,26
