RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
83,0,20645,John Senden,4.15,53,1278,-0.340
84,0,22371,Aaron Baddeley,4.14,31,749,-0.516
85,0,08075,Jerry Kelly,4.11,45,1094,-0.444
86,0,07457,Steve Flesch,4.03,51,1266,-0.392
86,0,02246,Duffy Waldorf,4.03,38,942,-0.211
88,0,20229,Stewart Cink,4.02,46,1144,-0.304
88,0,07941,Mike Grob,4.02,39,969,-0.359
88,0,10733,Kent Jones,4.02,34,845,-0.059
91,0,26489,Cameron Yancey,3.99,26,651,-0.615
92,0,25692,Akio Sadakata,3.95,36,912,-0.028
93,0,08633,Per-Ulrik Johansson,3.93,44,1119,-0.182
94,0,20436,Garrett Willis,3.88,45,1160,-0.400
95,0,06581,David Sutherland,3.77,32,849,-0.375
95,0,02170,Hal Sutton,3.77,34,903,-0.235
97,0,24361,Pat Perez,3.72,37,995,-0.189
98,0,01388,Robert Gamez,3.71,48,1295,-0.417
99,0,06527,Steve Stricker,3.70,26,702,-0.385
100,0,01553,John Huston,3.66,32,874,-0.438
101,0,06621,Joe Durant,3.64,39,1071,-0.205
102,0,20593,Greg Chalmers,3.61,42,1163,-0.262
103,0,01361,Dan Forsman,3.60,40,1112,-0.350
104,0,10213,Dicky Pride,3.59,29,808,-0.069
105,0,02104,Jeff Sluman,3.52,39,1107,-0.282
106,0,01797,Rocco Mediate,3.51,29,826,-0.103
107,0,25345,Carl Pettersson,3.40,32,942,-0.156
108,0,01941,Tom Pernice Jr.,3.37,39,1158,-0.308
109,0,01677,Tom Lehman,3.34,27,809,-0.259
110,0,12705,Cliff Kresge,3.28,36,1096,-0.167
111,0,12680,Shigeki Maruyama,3.18,29,911,-0.276
112,0,06809,Bob Burns,3.16,29,918,E
113,0,06617,Brian Henninger,3.14,21,669,-0.190
114,0,10201,Matt Gogel,3.11,26,836,-0.154
115,0,23108,Matt Kuchar,3.10,23,743,-0.435
115,0,01724,Jeff Maggert,3.10,28,904,-0.143
117,0,10425,Jay Williamson,3.07,34,1109,-0.353
118,0,20127,Chris Riley,3.02,29,960,-0.172
119,0,01024,Billy Andrade,2.98,34,1141,-0.353
119,0,20628,Arron Oberholser,2.98,30,1006,-0.333
121,0,20121,Todd Fischer,2.91,32,1101,-0.219
122,0,08537,J.P. Hayes,2.89,25,866,-0.360
123,0,12660,Jesper Parnevik,2.88,31,1078,-0.258
124,0,01938,David Peoples,2.85,32,1124,-0.344
125,0,02214,Kirk Triplett,2.84,28,987,-0.393
126,0,06575,Dudley Hart,2.80,20,715,+0.300
127,0,10809,Jim Furyk,2.74,28,1021,-0.321
128,0,23338,David Gossett,2.67,30,1124,-0.267
129,0,01948,Tim Petrovic,2.59,30,1157,-0.367
130,0,23036,Chris Anderson,2.58,27,1047,-0.407
131,0,11032,Frank Lickliter II,2.56,26,1015,+0.038
132,0,20566,Kaname Yokoo,2.55,16,627,-0.250
133,0,01766,Billy Mayfair,2.54,29,1142,-0.138
134,0,01307,Joel Edwards,2.53,20,791,-0.250
135,0,12602,Dean Wilson,2.52,24,951,-0.417
136,0,19972,José Coceres,2.50,18,719,-0.167
137,0,12388,Michael Clark II,2.47,17,688,-0.471
138,0,10860,Justin Leonard,2.45,20,817,-0.400
139,0,06004,Stephen Ames,2.31,25,1082,-0.200
140,0,01320,Bob Estes,2.30,22,958,-0.364
141,0,01042,Paul Azinger,2.29,19,829,-0.158
141,0,20472,Alex Cejka,2.29,22,959,-0.364
141,0,01577,Lee Janzen,2.29,18,786,-0.556
144,0,01761,Len Mattiace,2.26,22,975,-0.136
145,0,22621,Ben Curtis,2.25,18,799,-0.167
146,0,20573,Scott Laycock,2.19,17,777,-0.235
147,0,06251,Chris DiMarco,2.16,21,974,-0.190
147,0,01968,Nick Price,2.16,14,648,-0.214
149,0,23983,Luke Donald,2.14,22,1028,-0.045
150,0,01378,David Frost,2.10,21,999,-0.190
151,0,02239,Scott Verplank,2.06,22,1068,E
152,0,02049,Gene Sauers,2.01,20,994,-0.150
153,0,01381,Fred Funk,1.97,24,1217,-0.292
154,0,01457,Jay Haas,1.93,18,931,-0.056
155,0,01569,Peter Jacobsen,1.92,16,834,-0.250
156,0,01098,Jay Don Blake,1.91,15,784,-0.200
157,0,01475,Donnie Hammond,1.87,20,1072,-0.200
158,0,01329,Brad Faxon,1.83,18,981,-0.056
158,0,08725,Tom Gillis,1.83,15,818,-0.133
160,0,20029,Notah Begay III,1.78,19,1066,-0.263
161,0,22293,Heath Slocum,1.77,22,1241,-0.227
162,0,08339,Spike McRoy,1.75,21,1201,-0.143
162,0,07101,Dave Stockton Jr.,1.75,15,855,-0.267
164,0,20548,Hidemichi Tanaka,1.72,23,1335,-0.174
165,0,06643,Paul Goydos,1.71,17,996,-0.118
166,0,01175,Jim Carter,1.70,19,1120,-0.632
167,0,02010,Loren Roberts,1.61,14,868,-0.214
168,0,20940,Kenichi Kuboya,1.50,16,1064,-0.375
169,0,07721,Pat Bates,1.47,19,1292,+0.105
170,0,21739,Aaron Barber,1.46,16,1093,-0.125
171,0,20771,Steven Alker,1.44,14,970,E
172,0,23135,Tim Clark,1.43,12,840,-0.167
173,0,19846,Brian Gay,1.28,14,1096,-0.214
174,0,21878,Mark Wilson,1.26,12,950,-0.167
175,0,01132,Mark Brooks,1.23,12,973,-0.333
176,0,08931,Glen Day,1.22,15,1231,-0.400
177,0,26420,Richard Johnson,1.17,12,1027,-0.500
178,0,01666,Bernhard Langer,1.09,7,640,E
179,0,06475,Jeff Klein,1.02,7,686,+0.143
179,0,01887,Mark O'Meara,1.02,6,587,-0.167
181,0,19881,Robert Damron,.99,11,1116,-0.091
182,0,01619,Skip Kendall,.96,12,1244,-0.250
183,0,01139,Olin Browne,.95,12,1258,-0.167
184,0,01928,Corey Pavin,.94,9,958,-0.222
185,0,20623,Gavin Coles,.93,7,756,+0.286
186,0,08545,Glen Hnatiuk,.90,10,1116,-0.300
187,0,06078,Esteban Toledo,.87,11,1264,E
188,0,01157,Tom Byrum,.77,8,1041,E
189,0,20099,Doug Barron,.75,8,1073,-0.500
190,0,08547,John Maginnes,.64,6,935,E
