RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRVS - OVERALL,RELATIVE TO PAR
74,0,01024,Billy Andrade,9.78,18,184,+0.28
75,0,20548,Hidemichi Tanaka,9.72,21,216,-0.10
76,0,01685,J.L. Lewis,9.66,17,176,E
77,0,02246,Duffy Waldorf,9.62,15,156,-0.13
78,0,22371,Aaron Baddeley,9.52,12,126,+0.33
79,0,12660,Jesper Parnevik,9.44,17,180,+0.18
80,0,06621,Joe Durant,9.09,16,176,+0.06
81,0,02206,David Toms,8.96,12,134,E
82,0,01161,Mark Calcavecchia,8.90,13,146,E
83,0,10809,Jim Furyk,8.72,15,172,E
83,0,02106,Chris Smith,8.72,15,172,+0.67
85,0,01361,Dan Forsman,8.70,16,184,+0.19
86,0,02223,Bob Tway,8.64,14,162,+0.36
87,0,06004,Stephen Ames,8.62,15,174,-0.13
87,0,24361,Pat Perez,8.62,15,174,+0.53
89,0,01938,David Peoples,8.56,16,187,-0.19
90,0,22621,Ben Curtis,8.20,10,122,-0.10
91,0,10425,Jay Williamson,8.14,14,172,+0.36
92,0,08633,Per-Ulrik Johansson,8.11,15,185,-0.07
93,0,20940,Kenichi Kuboya,8.05,14,174,-0.07
94,0,12782,Tim Herron,8.02,15,187,+0.07
95,0,07101,Dave Stockton Jr.,8.00,12,150,+0.50
96,0,20121,Todd Fischer,7.98,15,188,-0.20
97,0,01677,Tom Lehman,7.64,11,144,-0.09
98,0,10213,Dicky Pride,7.46,10,134,+0.30
99,0,01619,Skip Kendall,7.43,15,202,E
100,0,02214,Kirk Triplett,7.41,12,162,+0.17
101,0,11011,Mike Sposa,7.35,10,136,+0.10
102,0,12652,Cameron Beckman,7.23,12,166,+0.08
103,0,20094,Jonathan Kaye,7.14,11,154,E
104,0,12705,Cliff Kresge,7.07,13,184,-0.15
105,0,01707,Steve Lowery,7.04,10,142,-0.10
106,0,02002,John Riegger,7.00,7,100,E
107,0,01388,Robert Gamez,6.94,15,216,+0.20
107,0,01553,John Huston,6.94,10,144,E
109,0,12645,Brent Geiberger,6.86,7,102,+0.14
109,0,06617,Brian Henninger,6.86,7,102,-0.14
111,0,20572,Rod Pampling,6.85,10,146,E
112,0,24357,K.J. Choi,6.67,12,180,+0.42
112,0,10912,Craig Perks,6.67,10,150,+0.30
114,0,20436,Garrett Willis,6.45,12,186,-0.25
115,0,20095,Carl Paulson,6.44,13,202,+0.23
116,0,06581,David Sutherland,6.34,9,142,+0.11
117,0,20574,Mathew Goggin,6.25,10,160,+0.30
117,0,01569,Peter Jacobsen,6.25,9,144,+0.11
117,0,23034,Brent Schwarzrock,6.25,7,112,+0.14
120,0,23338,David Gossett,6.18,11,178,+0.27
121,0,20098,Stuart Appleby,6.16,9,146,+0.33
121,0,02170,Hal Sutton,6.16,9,146,+0.22
123,0,23614,Rich Beem,6.15,8,130,+0.25
124,0,07749,Brett Quigley,6.10,10,164,-0.20
125,0,21961,Charles Howell III,6.06,12,198,+0.25
126,0,24356,Jason Buha,6.03,7,116,+0.29
127,0,20634,Peter Lonard,5.92,9,152,E
127,0,22046,Geoff Ogilvy,5.92,9,152,-0.11
129,0,19824,Craig Barlow,5.91,11,186,-0.09
130,0,24502,Adam Scott,5.88,4,68,+0.25
131,0,01035,Tommy Armour III,5.83,7,120,+0.43
132,0,08123,Jeff Brehaut,5.77,12,208,-0.17
132,0,26950,John Morgan,5.77,9,156,-0.11
134,0,20229,Stewart Cink,5.56,10,180,-0.10
135,0,20472,Alex Cejka,5.49,9,164,+0.11
136,0,06573,Brandt Jobe,5.48,8,146,E
137,0,25031,Andy Miller,5.41,8,148,-0.13
138,0,01766,Billy Mayfair,5.38,10,186,E
139,0,06332,Neal Lancaster,5.34,11,206,E
140,0,07867,Woody Austin,5.32,10,188,+0.10
141,0,10885,Robert Allenby,5.30,7,132,-0.29
142,0,21805,Harrison Frazar,5.29,9,170,+0.11
143,0,10423,Mike Weir,5.26,6,114,+0.50
144,0,20498,Briny Baird,5.24,11,210,+0.09
145,0,01577,Lee Janzen,5.22,7,134,+0.43
146,0,23353,J.J. Henry,5.21,10,192,+0.10
147,0,01226,Fred Couples,5.00,5,100,+0.20
147,0,21806,Paul Gow,5.00,6,120,E
147,0,06595,Kevin Sutherland,5.00,8,160,+0.25
150,0,20663,Brenden Pappas,4.95,10,202,+0.30
151,0,20568,Anthony Painter,4.82,8,166,+0.50
152,0,20593,Greg Chalmers,4.74,9,190,E
153,0,21209,Sergio Garcia,4.65,4,86,E
154,0,01706,Davis Love III,4.62,6,130,-0.17
155,0,06034,Marco Dawson,4.49,7,156,+0.14
156,0,23177,Kenneth Staton,4.46,5,112,-0.20
157,0,23656,Jason Caron,4.29,6,140,+0.17
158,0,21633,Steve Allan,4.17,4,96,+0.50
158,0,22295,Darron Stiles,4.17,7,168,+0.14
160,0,20157,Retief Goosen,4.00,4,100,-1.00
161,0,24925,Jonathan Byrd,3.89,7,180,+0.14
162,0,07223,Brian Bateman,3.85,5,130,+0.60
163,0,10733,Kent Jones,3.79,5,132,E
163,0,10585,Scott McCarron,3.79,5,132,+0.20
165,0,26489,Cameron Yancey,3.70,4,108,+0.25
166,0,22548,Patrick Sheehan,3.61,7,194,+0.29
167,0,12510,Chad Campbell,3.41,6,176,E
168,0,20645,John Senden,3.33,7,210,E
169,0,12823,Carlos Franco,3.23,6,186,-0.17
170,0,07941,Mike Grob,3.13,5,160,-0.20
170,0,10565,Ian Leggatt,3.13,4,128,+0.50
170,0,25450,Ty Tryon,3.13,3,96,-0.33
173,0,23621,Rory Sabbatini,3.05,5,164,+0.40
174,0,01723,Andrew Magee,2.91,5,172,-0.40
175,0,08793,Tiger Woods,2.88,3,104,E
176,0,01941,Tom Pernice Jr.,2.58,5,194,+0.20
177,0,19825,Darren Clarke,2.50,2,80,+0.50
177,0,01945,Kenny Perry,2.50,4,160,E
179,0,08337,Mike Heinen,2.33,4,172,-0.50
180,0,12755,Vance Veazey,2.31,3,130,+0.33
181,0,08375,Paul Stankowski,2.27,3,132,+0.33
182,0,23125,Brad Elder,2.13,2,94,E
183,0,01249,John Daly,2.08,2,96,+0.50
183,0,10107,Deane Pappas,2.08,3,144,-0.33
185,0,12661,Todd Barranger,2.05,3,146,+0.33
186,0,22892,Jason Gore,1.83,3,164,-0.33
187,0,06567,Vijay Singh,1.79,3,168,E
188,0,01810,Phil Mickelson,1.64,2,122,+0.50
189,0,23552,Hank Kuehne,1.49,2,134,+0.50
190,0,06522,Ernie Els,1.14,1,88,E
