RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
189,0,01927,Dennis Paulson,-.921,-52.510,-28.160,-24.348,57
190,0,25847,Rob Rashell,-.933,-51.321,-54.390,3.068,55
191,0,24290,D.J. Brigman,-.944,-58.529,-14.199,-44.329,62
192,0,22621,Ben Curtis,-.958,-47.917,-42.863,-5.056,50
193,0,01175,Jim Carter,-1.015,-55.846,-22.926,-32.919,55
194,0,23540,Jason Allred,-1.075,-68.823,-79.708,10.883,64
195,0,01761,Len Mattiace,-1.110,-84.369,-144.195,59.826,76
196,0,28088,Matt Davidson,-1.145,-57.265,-54.161,-3.103,50
197,0,20127,Chris Riley,-1.168,-50.221,-33.751,-16.470,43
198,0,21498,Hideto Tanihara,-1.207,-54.316,-27.953,-26.363,45
199,0,06599,John Elliott,-1.220,-63.415,-60.591,-2.822,52
200,0,12662,Thomas Levet,-1.233,-44.381,-13.805,-30.578,36
201,0,01132,Mark Brooks,-1.235,-77.830,-55.369,-22.462,63
202,0,10912,Craig Perks,-1.402,-82.731,-44.690,-38.044,59
