RANK,MOVEMENT,PLAYER_ID,PLAYER,AVERAGE BOGEYS PER ROUND,TOTAL BOGEYS,ROUNDS PLAYED
166,0,02106,Chris Smith,3.03,279,92
169,0,23177,Kenneth Staton,3.04,173,57
170,0,20568,Anthony Painter,3.06,260,85
170,0,25692,Akio Sadakata,3.06,248,81
172,0,19825,Darren Clarke,3.07,166,54
173,0,07101,Dave Stockton Jr.,3.09,238,77
174,0,23125,Brad Elder,3.10,152,49
175,0,22892,Jason Gore,3.13,260,83
175,0,25031,Andy Miller,3.13,235,75
175,0,02049,Gene Sauers,3.13,266,85
178,0,24502,Adam Scott,3.15,145,46
179,0,21209,Sergio Garcia,3.16,180,57
180,0,23656,Jason Caron,3.18,226,71
181,0,19972,José Coceres,3.21,199,62
182,0,12755,Vance Veazey,3.26,215,66
183,0,12661,Todd Barranger,3.36,252,75
183,0,23614,Rich Beem,3.36,259,77
185,0,12388,Michael Clark II,3.37,182,54
186,0,01887,Mark O'Meara,3.51,235,67
187,0,20566,Kaname Yokoo,3.56,192,54
188,0,26489,Cameron Yancey,3.71,208,56
189,0,25450,Ty Tryon,3.74,187,50
190,0,06475,Jeff Klein,3.84,223,58
