RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
119,0,01887,Mark O'Meara,+.154
120,0,23135,Tim Clark,+.156
120,0,10201,Matt Gogel,+.156
122,0,22913,John Rollins,+.157
123,0,10423,Mike Weir,+.159
124,0,01724,Jeff Maggert,+.160
125,0,20229,Stewart Cink,+.163
125,0,19817,Michael Muehr,+.163
127,0,01098,Jay Don Blake,+.167
128,0,08545,Glen Hnatiuk,+.171
128,0,06315,Pete Jordan,+.171
130,0,02257,Brian Watts,+.174
131,0,20105,Jeff Gove,+.180
132,0,21806,Paul Gow,+.182
132,0,02206,David Toms,+.182
134,0,01042,Paul Azinger,+.185
134,0,01928,Corey Pavin,+.185
134,0,23322,Brett Wetterich,+.185
137,0,01941,Tom Pernice Jr.,+.191
138,0,19881,Robert Damron,+.194
138,0,06036,Scott Dunlap,+.194
140,0,07457,Steve Flesch,+.195
141,0,06573,Brandt Jobe,+.196
142,0,06332,Neal Lancaster,+.197
142,0,08375,Paul Stankowski,+.197
144,0,20098,Stuart Appleby,+.200
144,0,01677,Tom Lehman,+.200
144,0,10425,Jay Williamson,+.200
147,0,10912,Craig Perks,+.204
148,0,01139,Olin Browne,+.205
149,0,02104,Jeff Sluman,+.208
150,0,21209,Sergio Garcia,+.212
151,0,21633,Steve Allan,+.216
151,0,06575,Dudley Hart,+.216
153,0,01968,Nick Price,+.217
154,0,01132,Mark Brooks,+.220
154,0,01549,Mike Hulbert,+.220
156,0,12826,Paul Claxton,+.222
156,0,10962,Bradley Hughes,+.222
156,0,06016,Brad Lardon,+.222
159,0,12388,Michael Clark II,+.225
160,0,01457,Jay Haas,+.227
161,0,20095,Carl Paulson,+.229
162,0,08993,Franklin Langham,+.231
163,0,02010,Loren Roberts,+.233
164,0,10860,Justin Leonard,+.237
164,0,20663,Brenden Pappas,+.237
166,0,10565,Ian Leggatt,+.241
166,0,23623,Bo Van Pelt,+.241
168,0,01157,Tom Byrum,+.244
168,0,09011,David Duval,+.244
170,0,01766,Billy Mayfair,+.250
170,0,06595,Kevin Sutherland,+.250
172,0,23614,Rich Beem,+.255
173,0,01219,John Cook,+.261
174,0,08553,Lee Porter,+.262
175,0,01666,Bernhard Langer,+.263
176,0,02214,Kirk Triplett,+.267
177,0,20574,Mathew Goggin,+.275
178,0,01926,Steve Pate,+.276
179,0,07867,Woody Austin,+.277
180,0,01142,Bart Bryant,+.278
180,0,01226,Fred Couples,+.278
182,0,06373,José María Olazábal,+.281
183,0,06498,Matt Peterson,+.282
184,0,10213,Dicky Pride,+.289
185,0,19972,José Coceres,+.294
186,0,01185,Brandel Chamblee,+.296
187,0,11011,Mike Sposa,+.306
188,0,19958,Miguel Angel Jiménez,+.308
189,0,10457,Frank Nobilo,+.313
189,0,02133,Craig Stadler,+.313
191,0,06078,Esteban Toledo,+.317
192,0,01514,Eduardo Herrera,+.326
193,0,02322,Richard Zokol,+.348
194,0,26289,Boo Weekley,+.351
195,0,23903,Stephen Gangluff,+.354
196,0,21949,Joe Ogilvie,+.371
197,0,06012,Greg Kraft,+.393
197,0,01797,Rocco Mediate,+.393
199,0,01014,Fulton Allem,+.444
200,0,01249,John Daly,+.448
201,0,20436,Garrett Willis,+.500
202,0,12660,Jesper Parnevik,+.560
