RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
66,0,32139,Danny Willett,3,2016340
99,0,23783,Felipe Aguilar,2,2009110
99,0,22371,Aaron Baddeley,2,2016480
99,0,10505,Shane Bertsch,2,2016130
99,0,10944,Thomas Bjørn,2,2015430
99,0,27895,Jonas Blixt,2,2016460
99,0,32262,Mark Brown,2,2013310
99,0,32070,Rafael Campos,2,2016210
99,0,20472,Alex Cejka,2,2016410
99,0,20593,Greg Chalmers,2,2016430
99,0,20229,Stewart Cink,2,2016450
99,0,28937,George Coetzee,2,2016410
99,0,49633,Charlie Danielson,2,2016360
99,0,37338,Zecheng Dou,2,2015060
99,0,23409,James Driscoll,2,2015180
99,0,27088,Johan Edfors,2,2011260
99,0,29833,Yoshinori Fujimoto,2,2012320
99,0,32105,Nicholas Fung,2,2014030
99,0,21209,Sergio Garcia,2,2016480
99,0,29974,Branden Grace,2,2016480
99,0,24980,Scott Gutschewski,2,2011450
99,0,24924,Bill Haas,2,2016480
99,0,46550,Brandon Hagy,2,2016130
99,0,32448,James Hahn,2,2016480
99,0,01527,Scott Hoch,2,2008100
99,0,20608,David Howell,2,2016050
99,0,21961,Charles Howell III,2,2016480
99,0,28719,Mu Hu,2,2014040
99,0,26908,Yuta Ikeda,2,2016400
99,0,24956,Mikko Ilonen,2,2015430
99,0,24511,Thongchai Jaidee,2,2016400
99,0,25289,Steven Jeffress,2,2015190
99,0,19958,Miguel Angel Jiménez,2,2016050
99,0,10733,Kent Jones,2,2015420
99,0,46440,Smylie Kaufman,2,2016480
99,0,28308,Troy Kelly,2,2015420
99,0,30926,Chris Kirk,2,2016480
99,0,25234,Jason Knutzon,2,2015040
99,0,35879,Kelly Kraft,2,2016450
99,0,33410,Andrew Landry,2,2016450
99,0,37250,Romain Langasque,2,2015390
99,0,34261,Scott Langley,2,2016450
99,0,26434,Antonio Lascuna,2,2015040
99,0,19904,Paul Lawrie,2,2015390
99,0,31109,Richard Lee,2,2016030
99,0,26851,Marc Leishman,2,2016480
99,0,24748,WC Liang,2,2015430
99,0,34409,David Lingmerth,2,2016480
99,0,22080,Prayad Marksaeng,2,2014030
99,0,31115,Michio Matsumura,2,2011020
99,0,01766,Billy Mayfair,2,2016360
99,0,31202,William McGirt,2,2016490
99,0,01793,Mac McLendon,2,1980430
99,0,01810,Phil Mickelson,2,2016490
99,0,46601,Trey Mullinax,2,2016040
99,0,25396,Kevin Na,2,2016490
99,0,01866,Jack Newton,2,1982420
99,0,27349,Alex Noren,2,2016400
99,0,27119,Koumei Oda,2,2015430
99,0,22046,Geoff Ogilvy,2,2016450
99,0,29908,C.T. Pan,2,2015340
99,0,01920,Craig Parry,2,2008320
99,0,28723,John Parry,2,2013250
99,0,10213,Dicky Pride,2,2016450
99,0,27072,Alvaro Quiros,2,2015070
99,0,39251,Ryan Ruffels,2,2016270
99,0,23621,Rory Sabbatini,2,2016430
99,0,02064,John Schroeder,2,1995300
99,0,23481,Marcel Siem,2,2015430
99,0,02105,Bob Smith,2,1985280
99,0,28023,Byron Smith,2,2015420
99,0,36521,Young-han Song,2,2016370
99,0,34431,Robert Streb,2,2016460
99,0,30798,Yoshitaka Takeya,2,2014430
99,0,23325,Vaughn Taylor,2,2016480
99,0,33448,Justin Thomas,2,2016490
99,0,28114,Dawie van der Walt,2,2016450
99,0,35181,Daniel van Tonder,2,2015190
99,0,37189,Harold Varner III,2,2016470
99,0,25804,Bubba Watson,2,2016490
99,0,36836,Cory Whitsett,2,2015030
99,0,21878,Mark Wilson,2,2016450
99,0,27506,Oliver Wilson,2,2015060
99,0,33870,Ashun Wu,2,2015060
