RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
65,0,31416,Derek Fathauer,70.72,3536,50
66,0,25198,Francesco Molinari,70.78,2265,32
66,0,29476,Kyle Reifers,70.78,3822,54
68,0,35545,Blayne Barber,70.79,2761,39
68,0,29720,Andres Gonzales,70.79,2407,34
68,0,26331,Charl Schwartzel,70.79,2761,39
68,0,27064,Jhonattan Vegas,70.79,2973,42
72,0,26758,David Hearn,70.80,3469,49
73,0,32448,James Hahn,70.81,2549,36
74,0,20572,Rod Pampling,70.82,1558,22
74,0,30692,Scott Stallings,70.82,2337,33
76,0,40058,Zac Blair,70.86,3047,43
76,0,34099,Harris English,70.86,3118,44
76,0,06567,Vijay Singh,70.86,2480,35
79,0,34431,Robert Streb,70.89,2694,38
80,0,23541,Ben Crane,70.90,2836,40
80,0,30110,Kyle Stanley,70.90,2836,40
80,0,28132,Tyrone Van Aswegen,70.90,3687,52
80,0,25349,Tim Wilkinson,70.90,2198,31
84,0,20645,John Senden,70.91,3049,43
85,0,10809,Jim Furyk,70.92,1844,26
85,0,33461,Morgan Hoffmann,70.92,2624,37
85,0,33413,Ben Martin,70.92,2553,36
85,0,26289,Boo Weekley,70.92,2624,37
85,0,25892,Steve Wheatcroft,70.92,2553,36
90,0,27129,Luke List,70.93,2837,40
90,0,27942,Rob Oppenheim,70.93,2128,30
92,0,29479,Scott Brown,70.96,3264,46
92,0,46440,Smylie Kaufman,70.96,3264,46
94,0,02206,David Toms,70.97,2129,30
95,0,24846,Ricky Barnes,70.98,2839,40
95,0,29725,Tony Finau,70.98,3407,48
95,0,27974,Sung Kang,70.98,3123,44
95,0,31323,Gary Woodland,70.98,3194,45
99,0,27436,Graham DeLaet,71.00,2556,36
99,0,35732,Wes Roach,71.00,1846,26
101,0,36699,Patrick Rodgers,71.02,3196,45
102,0,27936,Martin Laird,71.03,2415,34
102,0,28158,Steve Marino,71.03,2273,32
102,0,35451,Scott Pinckney,71.03,2841,40
105,0,25632,Jimmy Walker,71.04,3197,45
106,0,24024,Zach Johnson,71.05,2913,41
107,0,29222,Billy Hurley III,71.06,2274,32
107,0,23325,Vaughn Taylor,71.06,2345,33
109,0,29461,Jamie Lovemark,71.09,3270,46
109,0,25834,Daniel Summerhays,71.09,3341,47
111,0,20098,Stuart Appleby,71.11,1991,28
111,0,31646,Emiliano Grillo,71.11,2702,38
111,0,34261,Scott Langley,71.11,1991,28
114,0,27644,Brian Harman,71.12,3556,50
115,0,12716,Charley Hoffman,71.13,3343,47
115,0,29289,S.Y. Noh,71.13,2703,38
115,0,32150,Michael Thompson,71.13,2276,32
118,0,35879,Kelly Kraft,71.15,2348,33
119,0,29745,Tyler Aldridge,71.16,2704,38
119,0,37454,Whee Kim,71.16,2277,32
121,0,34466,Peter Malnati,71.17,2989,42
122,0,39975,Michael Kim,71.18,3203,45
123,0,27895,Jonas Blixt,71.19,2634,37
123,0,26951,Johnson Wagner,71.19,3061,43
125,0,25818,Scott Piercy,71.20,2919,41
125,0,25493,Nick Taylor,71.20,2848,40
127,0,24912,Will MacKenzie,71.21,2777,39
128,0,28475,Jeff Overton,71.23,2137,30
129,0,20691,Greg Owen,71.25,2565,36
129,0,25240,D.A. Points,71.25,1710,24
129,0,22405,Justin Rose,71.25,2280,32
132,0,24357,K.J. Choi,71.26,3064,43
132,0,34409,David Lingmerth,71.26,2708,38
134,0,36801,Mark Hubbard,71.28,3350,47
134,0,29926,Danny Lee,71.28,3350,47
134,0,10213,Dicky Pride,71.28,1782,25
137,0,30926,Chris Kirk,71.29,2709,38
138,0,29518,Brendan Steele,71.30,3066,43
139,0,33410,Andrew Landry,71.38,1499,21
140,0,35300,Andrew Loupe,71.41,2642,37
140,0,32876,Martin Piller,71.41,2071,29
142,0,27770,Camilo Villegas,71.42,2714,38
143,0,20157,Retief Goosen,71.44,1929,27
144,0,29268,Bronson Burgoon,71.45,3001,42
145,0,33141,Keegan Bradley,71.46,2787,39
145,0,20766,Padraig Harrington,71.46,1715,24
147,0,23638,Brendon de Jonge,71.47,2716,38
148,0,34174,John Huh,71.48,3002,42
148,0,27214,Kevin Streelman,71.48,2859,40
150,0,33419,Cameron Tringale,71.51,2932,41
151,0,22892,Jason Gore,71.52,2360,33
152,0,45526,Abraham Ancer,71.54,1717,24
153,0,31557,Jim Herman,71.56,3220,45
154,0,35532,Tom Hoge,71.61,2721,38
155,0,27747,Hiroshi Iwata,71.63,2722,38
156,0,23353,J.J. Henry,71.64,2006,28
157,0,26329,Louis Oosthuizen,71.65,2221,31
158,0,28679,Fabián Gómez,71.66,2293,32
159,0,29420,Billy Horschel,71.67,2580,36
160,0,31560,Brian Stuard,71.71,2223,31
161,0,33418,Shawn Stefani,71.72,2797,39
162,0,34563,Chesson Hadley,71.73,2941,41
163,0,35891,Cameron Smith,71.76,2368,33
164,0,32640,Troy Merritt,71.77,2512,35
165,0,26300,Matt Jones,71.78,2656,37
166,0,24781,Hunter Mahan,71.79,1723,24
166,0,29223,Sam Saunders,71.79,2441,34
168,0,21878,Mark Wilson,71.80,1795,25
169,0,37273,Derek Ernst,71.84,1796,25
170,0,33204,Shane Lowry,71.86,2084,29
171,0,22046,Geoff Ogilvy,71.89,1941,27
172,0,25720,Chad Collins,71.90,2157,30
173,0,33667,Carlos Ortiz,71.97,2447,34
174,0,06522,Ernie Els,72.04,1945,27
175,0,20104,Ken Duke,72.22,1950,27
176,0,10885,Robert Allenby,72.24,1806,25
177,0,23621,Rory Sabbatini,72.32,1591,22
178,0,24494,Erik Compton,72.33,1953,27
178,0,32618,Rhein Gibson,72.33,1953,27
180,0,31420,Anirban Lahiri,72.39,2389,33
181,0,20848,Ángel Cabrera,72.43,2028,28
182,0,24490,George McNeill,72.48,1957,27
183,0,30927,Brendon Todd,72.59,2323,32
184,0,28092,D.H. Lee,73.62,1914,26
185,0,25274,Steven Bowditch,74.18,2522,34
