RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
68,0,01549,Mike Hulbert,131.786
69,0,01475,Donnie Hammond,130.000
70,0,08385,Omar Uresti,128.750
71,0,07235,John Morse,127.000
72,0,02008,Lee Rinker,125.000
73,0,02131,Mike Springer,122.000
74,0,02267,D.A. Weibring,120.000
75,0,01797,Rocco Mediate,118.500
76,0,01996,Mike Reid,113.333
77,0,02099,Scott Simpson,112.500
78,0,01139,Olin Browne,110.834
79,0,01418,Bill Glasson,110.000
80,0,01510,Nolan Henke,109.500
81,0,01361,Dan Forsman,109.286
82,0,01093,Ronnie Black,108.083
83,0,01960,Don Pooley,104.333
84,0,01864,Larry Nelson,99.750
85,0,06012,Greg Kraft,98.625
86,0,01175,Jim Carter,98.500
87,0,07867,Woody Austin,96.334
88,0,01408,Kelly Gibson,95.000
88,0,01619,Skip Kendall,95.000
90,0,06617,Brian Henninger,88.333
91,0,01823,Larry Mize,85.000
92,0,02115,Taylor Smith,82.500
93,0,02294,Willie Wood,81.000
94,0,10207,Jimmy Johnston,80.000
95,0,02321,Fuzzy Zoeller,77.500
96,0,01040,Emlyn Aubrey,75.000
96,0,01196,Brian Claar,75.000
96,0,06034,Marco Dawson,75.000
96,0,01346,Ed Fiori,75.000
100,0,01320,Bob Estes,72.500
101,0,01682,Wayne Levi,72.083
102,0,11032,Frank Lickliter II,70.000
102,0,01761,Len Mattiace,70.000
104,0,01771,Blaine McCallister,68.750
104,0,01943,Chris Perry,68.750
104,0,02159,Curtis Strange,68.750
107,0,02242,Lanny Wadkins,62.500
108,0,06315,Pete Jordan,60.000
108,0,10213,Dicky Pride,60.000
108,0,07087,Hugh Royer III,60.000
111,0,07101,Dave Stockton Jr.,57.500
112,0,01748,Doug Martin,54.333
113,0,08931,Glen Day,52.084
114,0,01042,Paul Azinger,50.000
114,0,01374,Robin Freeman,50.000
114,0,01837,Gil Morgan,50.000
114,0,06577,John Wilson,50.000
118,0,01604,Steve Jurgensen,47.500
119,0,01006,John Adams,46.250
120,0,01353,Bruce Fleisher,46.000
121,0,01072,Chip Beck,45.000
121,0,01307,Joel Edwards,45.000
121,0,01444,Ken Green,45.000
124,0,06124,Patrick Burke,42.500
124,0,06036,Scott Dunlap,42.500
126,0,01249,John Daly,41.666
126,0,02101,Joey Sindelar,41.666
128,0,01306,David Edwards,40.000
128,0,01385,Jim Gallagher Jr.,40.000
128,0,01533,P.H. Horgan III,40.000
128,0,01766,Billy Mayfair,40.000
128,0,10649,Tom Scherrer,40.000
133,0,08547,John Maginnes,38.750
133,0,02218,Ted Tryba,38.750
135,0,06332,Neal Lancaster,37.500
136,0,08553,Lee Porter,35.000
137,0,06621,Joe Durant,30.833
138,0,02033,Dave Rummells,30.000
139,0,01926,Steve Pate,27.500
140,0,06090,Jim McGovern,25.000
140,0,01869,Jack Nicklaus,25.000
140,0,10215,Charlie Rymer,25.000
143,0,10505,Shane Bertsch,20.000
143,0,19883,Joe Daley,20.000
143,0,01334,Keith Fergus,20.000
143,0,12626,Joey Gullion,20.000
147,0,01035,Tommy Armour III,17.500
147,0,01156,Curt Byrum,17.500
147,0,01235,Ben Crenshaw,17.500
147,0,02171,Mike Swartz,17.500
151,0,01261,Jay Delsing,16.667
152,0,02007,Larry Rinker,16.290
153,0,02049,Gene Sauers,16.000
154,0,01068,Andy Bean,15.000
155,0,02167,Mike Sullivan,12.500
156,0,08537,J.P. Hayes,12.000
157,0,10425,Jay Williamson,8.333
158,0,20099,Doug Barron,7.500
159,0,01355,Raymond Floyd,5.000
159,0,01569,Peter Jacobsen,5.000
159,0,01736,Roger Maltbie,5.000
162,0,01690,Bruce Lietzke,3.750
163,0,06064,Jeff Gallagher,3.500
164,0,02186,Brian Tennyson,3.000
165,0,02241,Bobby Wadkins,2.500
166,0,01288,Ed Dougherty,1.250
166,0,20568,Anthony Painter,1.250
166,0,02239,Scott Verplank,1.250
166,0,02292,Bob Wolcott,1.250
170,0,07267,Allen Doyle,.625
