RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
48,0,01361,Dan Forsman,42' 3",39,1646.250,+4.00
48,0,10107,Deane Pappas,42' 3",55,2323.583,+10.00
50,0,20663,Brenden Pappas,42' 5",38,1613.000,+5.00
50,0,10912,Craig Perks,42' 5",39,1654.583,+12.00
52,0,10565,Ian Leggatt,42' 6",44,1871.667,+8.00
52,0,20572,Rod Pampling,42' 6",44,1869.667,-1.00
54,0,01577,Lee Janzen,42' 7",30,1277.917,+12.00
55,0,01599,Steve Jones,42' 8",30,1279.583,E
55,0,10585,Scott McCarron,42' 8",56,2390.583,+6.00
55,0,11011,Mike Sposa,42' 8",43,1835.917,+1.00
58,0,01475,Donnie Hammond,42' 9",26,1110.917,+4.00
58,0,20502,Michael Long,42' 9",44,1881.917,E
60,0,20029,Notah Begay III,42' 11",35,1503.167,+6.00
61,0,10201,Matt Gogel,43' 0",39,1675.500,+12.00
62,0,10117,Bob Heintz,43' 1",42,1810.250,+10.00
62,0,01948,Tim Petrovic,43' 1",45,1939.833,+1.00
64,0,01797,Rocco Mediate,43' 2",30,1294.583,+7.00
65,0,19881,Robert Damron,43' 3",39,1687.333,+6.00
66,0,08537,J.P. Hayes,43' 4",20,866.000,+4.00
67,0,08545,Glen Hnatiuk,43' 5",40,1737.750,+9.00
68,0,01771,Blaine McCallister,43' 6",28,1216.833,+8.00
69,0,22913,John Rollins,43' 7",57,2483.500,+9.00
70,0,01374,Robin Freeman,43' 8",64,2792.167,+12.00
70,0,06575,Dudley Hart,43' 8",36,1573.417,+9.00
70,0,10733,Kent Jones,43' 8",54,2358.583,+6.00
73,0,23338,David Gossett,43' 10",30,1315.250,+8.00
73,0,10649,Tom Scherrer,43' 10",45,1972.250,+6.00
75,0,06078,Esteban Toledo,43' 11",36,1581.667,+8.00
76,0,10962,Bradley Hughes,44' 0",31,1362.917,+7.00
76,0,08075,Jerry Kelly,44' 0",54,2377.667,+5.00
78,0,01723,Andrew Magee,44' 1",48,2116.167,+4.00
79,0,21961,Charles Howell III,44' 2",53,2342.500,+8.00
80,0,06012,Greg Kraft,44' 3",37,1638.417,+3.00
81,0,06498,Matt Peterson,44' 4",35,1551.417,+5.00
82,0,11032,Frank Lickliter II,44' 5",42,1867.083,+3.00
83,0,08931,Glen Day,44' 6",38,1690.667,+11.00
84,0,06036,Scott Dunlap,44' 8",48,2145.500,+14.00
85,0,02106,Chris Smith,44' 10",37,1658.750,+1.00
86,0,07223,Brian Bateman,44' 11",44,1977.417,+13.00
86,0,06251,Chris DiMarco,44' 11",39,1750.500,+6.00
86,0,20094,Jonathan Kaye,44' 11",56,2515.750,+2.00
89,0,01938,David Peoples,45' 0",43,1933.583,+8.00
90,0,01203,Russ Cochran,45' 2",41,1852.250,+16.00
91,0,23125,Brad Elder,45' 4",36,1630.500,E
91,0,21806,Paul Gow,45' 4",65,2945.333,+14.00
93,0,01810,Phil Mickelson,45' 5",51,2316.667,+9.00
93,0,23621,Rory Sabbatini,45' 5",29,1316.917,+5.00
93,0,02239,Scott Verplank,45' 5",28,1271.000,+3.00
96,0,06004,Stephen Ames,45' 6",36,1637.333,+6.00
97,0,01226,Fred Couples,45' 7",25,1139.917,+7.00
98,0,12680,Shigeki Maruyama,45' 8",31,1416.000,+5.00
98,0,10213,Dicky Pride,45' 8",38,1734.667,+7.00
100,0,01014,Fulton Allem,45' 9",14,640.583,+3.00
100,0,21259,Jason Hill,45' 9",42,1923.000,+14.00
102,0,07457,Steve Flesch,45' 10",47,2155.083,+9.00
102,0,26289,Boo Weekley,45' 10",32,1467.750,+10.00
104,0,19824,Craig Barlow,46' 0",42,1932.833,+5.00
104,0,06567,Vijay Singh,46' 0",40,1839.000,+2.00
106,0,01945,Kenny Perry,46' 1",43,1981.000,+1.00
107,0,01685,J.L. Lewis,46' 2",46,2124.083,+18.00
108,0,07721,Pat Bates,46' 4",35,1621.917,+5.00
108,0,02104,Jeff Sluman,46' 4",50,2315.667,+4.00
110,0,02101,Joey Sindelar,46' 5",47,2180.167,+9.00
111,0,24357,K.J. Choi,46' 6",36,1674.917,+1.00
111,0,08535,Gary Nicklaus,46' 6",25,1162.083,+4.00
111,0,10423,Mike Weir,46' 6",35,1628.417,+6.00
114,0,20043,Edward Fryatt,46' 7",54,2516.833,+7.00
115,0,20157,Retief Goosen,46' 8",30,1399.250,+5.00
116,0,01388,Robert Gamez,46' 9",34,1590.833,+1.00
116,0,19817,Michael Muehr,46' 9",35,1636.000,+14.00
118,0,24937,Jess Daley,47' 0",47,2209.583,+11.00
119,0,12782,Tim Herron,47' 1",59,2777.250,-8.00
119,0,20645,John Senden,47' 1",52,2446.250,+8.00
121,0,01941,Tom Pernice Jr.,47' 2",63,2970.667,+15.00
121,0,08553,Lee Porter,47' 2",31,1463.167,+14.00
123,0,06809,Bob Burns,47' 4",38,1797.917,+7.00
123,0,08993,Franklin Langham,47' 4",41,1940.500,+7.00
123,0,06373,José María Olazábal,47' 4",38,1798.333,+7.00
126,0,21949,Joe Ogilvie,47' 5",21,995.583,+13.00
127,0,01320,Bob Estes,47' 8",42,2001.000,+6.00
128,0,23135,Tim Clark,47' 9",23,1098.750,+8.00
129,0,08881,Tripp Isenhour,47' 11",38,1820.250,+8.00
129,0,01706,Davis Love III,47' 11",46,2204.917,+9.00
131,0,12388,Michael Clark II,48' 0",46,2209.333,+7.00
131,0,01329,Brad Faxon,48' 0",37,1776.167,+4.00
131,0,01761,Len Mattiace,48' 0",51,2449.500,+4.00
134,0,01161,Mark Calcavecchia,48' 2",37,1781.333,+6.00
135,0,02170,Hal Sutton,48' 3",33,1592.417,+1.00
136,0,01249,John Daly,48' 4",19,917.667,+6.00
137,0,06515,Shaun Micheel,48' 5",53,2565.250,+9.00
137,0,20127,Chris Riley,48' 5",47,2276.167,+9.00
139,0,01175,Jim Carter,48' 6",29,1406.333,+1.00
139,0,23108,Matt Kuchar,48' 6",23,1114.750,-2.00
139,0,10860,Justin Leonard,48' 6",28,1357.000,+2.00
142,0,23614,Rich Beem,48' 7",47,2282.333,+7.00
142,0,01724,Jeff Maggert,48' 7",28,1361.083,E
144,0,23800,Bryce Molder,48' 8",61,2969.000,+11.00
145,0,06332,Neal Lancaster,48' 9",36,1756.083,+7.00
146,0,20566,Kaname Yokoo,48' 10",26,1269.250,-3.00
147,0,06595,Kevin Sutherland,49' 0",36,1765.250,+11.00
148,0,01098,Jay Don Blake,49' 1",52,2553.750,+13.00
148,0,01132,Mark Brooks,49' 1",39,1914.750,+12.00
150,0,08793,Tiger Woods,49' 3",28,1378.750,+3.00
151,0,20634,Peter Lonard,49' 4",39,1923.750,+6.00
151,0,12753,David Morland IV,49' 4",34,1676.417,+6.00
151,0,22046,Geoff Ogilvy,49' 4",54,2662.333,+11.00
154,0,20574,Mathew Goggin,49' 7",42,2083.833,+10.00
155,0,06350,Bob May,49' 8",49,2433.167,+12.00
155,0,12660,Jesper Parnevik,49' 8",27,1340.000,+3.00
157,0,19958,Miguel Angel Jiménez,49' 10",19,946.333,+5.00
158,0,02245,Grant Waite,49' 11",65,3245.500,+8.00
159,0,06573,Brandt Jobe,50' 2",44,2208.750,+7.00
159,0,02322,Richard Zokol,50' 2",27,1355.000,+1.00
161,0,23322,Brett Wetterich,50' 3",49,2462.833,+16.00
162,0,07749,Brett Quigley,50' 4",56,2819.083,+5.00
162,0,23177,Kenneth Staton,50' 4",49,2465.583,+15.00
164,0,01527,Scott Hoch,50' 5",33,1663.250,+6.00
165,0,02257,Brian Watts,50' 6",27,1362.667,+2.00
166,0,20105,Jeff Gove,50' 10",48,2438.667,+11.00
167,0,12823,Carlos Franco,50' 11",40,2037.333,+3.00
168,0,06197,Michael Allen,51' 0",49,2498.250,+13.00
169,0,06527,Steve Stricker,51' 1",27,1379.833,-1.00
170,0,20095,Carl Paulson,51' 2",56,2864.083,+6.00
171,0,24361,Pat Perez,51' 5",41,2108.333,+4.00
172,0,19972,José Coceres,51' 6",30,1544.167,+13.00
173,0,10457,Frank Nobilo,51' 9",27,1397.667,+6.00
174,0,01666,Bernhard Langer,52' 5",12,629.083,+1.00
174,0,20436,Garrett Willis,52' 5",54,2832.583,+5.00
176,0,08339,Spike McRoy,52' 8",19,1000.917,+8.00
177,0,01381,Fred Funk,52' 11",29,1535.583,+6.00
178,0,01024,Billy Andrade,53' 3",48,2556.833,+6.00
179,0,01378,David Frost,53' 5",36,1922.000,+7.00
180,0,08375,Paul Stankowski,53' 6",51,2729.167,+12.00
181,0,01307,Joel Edwards,54' 1",42,2270.917,+6.00
182,0,10809,Jim Furyk,54' 7",23,1254.750,+6.00
183,0,09011,David Duval,54' 8",47,2570.500,+8.00
184,0,01185,Brandel Chamblee,54' 10",41,2249.417,+11.00
185,0,02133,Craig Stadler,55' 0",26,1429.250,+4.00
186,0,01514,Eduardo Herrera,55' 1",45,2477.500,+13.00
186,0,01569,Peter Jacobsen,55' 1",21,1157.333,+8.00
188,0,12645,Brent Geiberger,55' 3",52,2871.000,+14.00
189,0,20593,Greg Chalmers,55' 4",55,3042.083,+15.00
190,0,10885,Robert Allenby,55' 9",58,3231.917,+9.00
191,0,01042,Paul Azinger,56' 2",29,1628.833,+8.00
192,0,02010,Loren Roberts,56' 3",42,2363.250,+14.00
193,0,06016,Brad Lardon,57' 0",27,1539.250,+8.00
194,0,02099,Scott Simpson,57' 5",34,1953.333,+6.00
195,0,01457,Jay Haas,57' 7",27,1555.083,+17.00
196,0,02110,Jerry Smith,57' 9",47,2715.000,+17.00
197,0,01707,Steve Lowery,59' 7",34,2026.583,+11.00
198,0,01926,Steve Pate,61' 1",30,1833.250,+20.00
199,0,06522,Ernie Els,61' 8",29,1788.250,+7.00
200,0,08633,Per-Ulrik Johansson,61' 10",35,2163.917,+2.00
201,0,20498,Briny Baird,63' 4",41,2595.917,+9.00
202,0,01920,Craig Parry,65' 1",40,2603.917,+10.00
