RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
182,0,25935,John Engler Jr.,48' 11",125,6115.750,+36.00
183,0,22913,John Rollins,49' 0",130,6369.917,+16.00
184,0,20098,Stuart Appleby,49' 6",136,6729.167,+13.00
184,0,02239,Scott Verplank,49' 6",104,5147.917,+14.00
186,0,01724,Jeff Maggert,49' 8",79,3925.833,+21.00
187,0,26420,Richard Johnson,49' 9",137,6821.250,+29.00
188,0,25842,Jon Mills,49' 11",90,4495.167,+21.00
189,0,12662,Thomas Levet,50' 3",87,4368.833,+25.00
190,0,20382,Stephen Leaney,50' 7",111,5612.667,+15.00
191,0,01473,Todd Hamilton,50' 8",127,6430.500,+39.00
192,0,26596,Ryan Moore,51' 0",90,4590.917,+12.00
193,0,01329,Brad Faxon,51' 5",163,8375.000,+26.00
194,0,12645,Brent Geiberger,51' 9",136,7033.167,+14.00
195,0,01941,Tom Pernice Jr.,52' 0",151,7854.333,+26.00
196,0,06573,Brandt Jobe,53' 11",142,7652.500,+37.00
