RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
145,0,01810,Phil Mickelson,13.38,99,740,+0.10
146,0,12680,Shigeki Maruyama,13.44,165,1228,+0.07
147,0,06197,Michael Allen,13.54,159,1174,+0.09
147,0,10423,Mike Weir,13.54,130,960,+0.14
149,0,01677,Tom Lehman,13.55,98,723,+0.12
150,0,21961,Charles Howell III,13.58,161,1186,E
151,0,01329,Brad Faxon,13.64,145,1063,+0.12
152,0,06575,Dudley Hart,13.66,156,1142,+0.15
152,0,12660,Jesper Parnevik,13.66,156,1142,+0.03
154,0,10565,Ian Leggatt,13.69,145,1059,+0.18
155,0,25936,Alex Aragon,13.75,117,851,+0.03
156,0,25935,John Engler Jr.,13.90,130,935,+0.22
157,0,23349,Charles Warren,13.95,167,1197,+0.07
158,0,07013,Wes Short Jr.,14.04,181,1289,+0.17
159,0,22046,Geoff Ogilvy,14.08,107,760,+0.09
160,0,06567,Vijay Singh,14.13,174,1231,+0.02
161,0,24502,Adam Scott,14.19,103,726,+0.15
162,0,02223,Bob Tway,14.23,147,1033,+0.13
163,0,27770,Camilo Villegas,14.26,173,1213,-0.01
164,0,23135,Tim Clark,14.27,129,904,+0.22
165,0,20229,Stewart Cink,14.30,147,1028,+0.14
166,0,23497,Tag Ridings,14.33,195,1361,+0.14
167,0,12782,Tim Herron,14.36,134,933,+0.19
168,0,01945,Kenny Perry,14.40,125,868,+0.16
169,0,21350,Ryuji Imada,14.43,197,1365,+0.09
170,0,06004,Stephen Ames,14.46,97,671,+0.26
171,0,27141,J.B. Holmes,14.51,136,937,+0.04
171,0,20628,Arron Oberholser,14.51,136,937,+0.12
173,0,06595,Kevin Sutherland,14.52,194,1336,+0.14
174,0,12510,Chad Campbell,14.55,148,1017,+0.18
175,0,27943,Matt Hansen,14.58,134,919,+0.08
176,0,20572,Rod Pampling,14.67,143,975,+0.09
177,0,07223,Brian Bateman,14.70,133,905,+0.19
178,0,25632,Jimmy Walker,14.85,120,808,+0.13
179,0,01226,Fred Couples,14.88,79,531,-0.03
180,0,23616,Ryan Hietala,15.07,124,823,+0.15
181,0,20098,Stuart Appleby,15.15,140,924,E
182,0,01706,Davis Love III,15.21,136,894,+0.12
183,0,25804,Bubba Watson,15.29,168,1099,+0.01
184,0,01577,Lee Janzen,15.36,164,1068,+0.20
185,0,20634,Peter Lonard,15.44,147,952,+0.20
186,0,06350,Bob May,15.45,133,861,+0.03
187,0,23621,Rory Sabbatini,15.49,153,988,+0.12
188,0,23353,J.J. Henry,15.54,184,1184,+0.20
189,0,01887,Mark O'Meara,15.57,95,610,+0.08
190,0,20766,Padraig Harrington,15.60,83,532,+0.06
191,0,25345,Carl Pettersson,15.77,179,1135,+0.08
192,0,23409,James Driscoll,16.67,186,1116,+0.10
193,0,06522,Ernie Els,16.77,112,668,+0.02
194,0,12823,Carlos Franco,16.85,202,1199,+0.15
195,0,20157,Retief Goosen,19.63,126,642,+0.14
196,0,09011,David Duval,19.97,159,796,+0.19
