RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
84,0,01685,J.L. Lewis,64.70,515,796,-0.10
85,0,06595,Kevin Sutherland,64.67,864,1336,-0.18
86,0,25900,Lucas Glover,64.49,821,1273,-0.24
87,0,24925,Jonathan Byrd,64.26,552,859,-0.21
88,0,22405,Justin Rose,64.12,813,1268,-0.21
89,0,21949,Joe Ogilvie,64.07,797,1244,-0.17
90,0,20608,David Howell,64.06,278,434,-0.19
91,0,01948,Tim Petrovic,63.94,812,1270,-0.13
92,0,23048,Eric Axley,63.92,792,1239,-0.18
93,0,12602,Dean Wilson,63.90,933,1460,-0.16
94,0,12662,Thomas Levet,63.70,437,686,-0.07
95,0,23718,Nathan Green,63.69,870,1366,-0.18
96,0,20574,Mathew Goggin,63.67,587,922,-0.15
97,0,23325,Vaughn Taylor,63.57,712,1120,-0.21
98,0,10423,Mike Weir,63.54,610,960,-0.18
99,0,21407,Arjun Atwal,63.46,839,1322,-0.16
100,0,24140,Sean O'Hair,63.35,745,1176,-0.10
101,0,24912,Will MacKenzie,63.15,773,1224,-0.21
102,0,01042,Paul Azinger,63.12,748,1185,-0.17
103,0,19881,Robert Damron,63.09,800,1268,-0.15
104,0,26360,Bubba Dickerson,63.00,843,1338,-0.15
105,0,20378,Mathias Grönberg,62.99,783,1243,-0.14
106,0,24502,Adam Scott,62.95,457,726,-0.22
107,0,22946,Henrik Bjornstad,62.92,835,1327,-0.12
108,0,01666,Bernhard Langer,62.89,578,919,-0.19
109,0,21731,Freddie Jacobson,62.71,491,783,-0.16
110,0,25240,D.A. Points,62.63,699,1116,-0.18
111,0,23614,Rich Beem,62.56,620,991,-0.20
112,0,01707,Steve Lowery,62.48,791,1266,-0.19
113,0,22378,Trevor Immelman,62.45,662,1060,-0.23
114,0,23320,Ryan Palmer,62.39,826,1324,-0.19
115,0,01677,Tom Lehman,62.38,451,723,-0.12
116,0,23322,Brett Wetterich,62.23,674,1083,-0.19
117,0,20628,Arron Oberholser,62.22,583,937,-0.19
118,0,27095,Nick Watney,62.16,823,1324,-0.20
119,0,06004,Stephen Ames,62.15,417,671,-0.25
120,0,06573,Brandt Jobe,62.13,658,1059,-0.19
121,0,11123,Chris Couch,61.97,629,1015,-0.17
122,0,06350,Bob May,61.90,533,861,-0.16
123,0,01024,Billy Andrade,61.86,584,944,-0.13
124,0,02223,Bob Tway,61.67,637,1033,-0.19
125,0,25345,Carl Pettersson,61.59,699,1135,-0.17
126,0,12660,Jesper Parnevik,61.56,703,1142,-0.18
127,0,08375,Paul Stankowski,61.44,599,975,-0.13
128,0,23623,Bo Van Pelt,61.39,822,1339,-0.18
129,0,12680,Shigeki Maruyama,61.32,753,1228,-0.18
130,0,23673,Michael Connell,61.29,410,669,-0.12
131,0,10565,Ian Leggatt,61.28,649,1059,-0.15
132,0,06034,Marco Dawson,61.25,743,1213,-0.18
133,0,06373,José María Olazábal,61.16,359,587,-0.15
134,0,06515,Shaun Micheel,61.14,705,1153,-0.19
135,0,21805,Harrison Frazar,61.12,742,1214,-0.23
136,0,21209,Sergio Garcia,61.07,353,578,-0.19
137,0,22046,Geoff Ogilvy,61.05,464,760,-0.21
138,0,22371,Aaron Baddeley,61.04,597,978,-0.15
139,0,07867,Woody Austin,61.00,840,1377,-0.18
140,0,22892,Jason Gore,60.80,681,1120,-0.12
141,0,12760,Danny Ellis,60.58,541,893,-0.13
142,0,08793,Tiger Woods,60.53,322,532,-0.34
143,0,07223,Brian Bateman,60.22,545,905,-0.17
144,0,20229,Stewart Cink,60.21,619,1028,-0.21
145,0,27943,Matt Hansen,60.17,553,919,-0.13
146,0,23353,J.J. Henry,59.88,709,1184,-0.20
147,0,08835,Kris Cox,59.75,674,1128,-0.17
148,0,19824,Craig Barlow,59.72,559,936,-0.26
149,0,06567,Vijay Singh,59.63,734,1231,-0.23
150,0,01706,Davis Love III,59.62,533,894,-0.18
150,0,21660,Jason Schultz,59.62,623,1045,-0.14
152,0,27120,Troy Matteson,59.52,838,1408,-0.18
153,0,20548,Hidemichi Tanaka,59.47,606,1019,-0.08
154,0,01810,Phil Mickelson,59.46,440,740,-0.29
154,0,07749,Brett Quigley,59.46,820,1379,-0.21
156,0,24361,Pat Perez,59.40,398,670,-0.16
157,0,06575,Dudley Hart,59.28,677,1142,-0.17
157,0,20572,Rod Pampling,59.28,578,975,-0.23
159,0,21350,Ryuji Imada,59.27,809,1365,-0.19
160,0,01553,John Huston,59.24,593,1001,-0.17
161,0,27770,Camilo Villegas,59.11,717,1213,-0.21
162,0,20098,Stuart Appleby,58.98,545,924,-0.21
163,0,12716,Charley Hoffman,58.96,773,1311,-0.23
164,0,12782,Tim Herron,58.63,547,933,-0.17
165,0,12510,Chad Campbell,58.60,596,1017,-0.19
166,0,07013,Wes Short Jr.,58.49,754,1289,-0.12
167,0,28475,Jeff Overton,58.43,759,1299,-0.16
168,0,24924,Bill Haas,58.31,779,1336,-0.18
169,0,25935,John Engler Jr.,58.29,545,935,-0.10
170,0,06197,Michael Allen,58.18,683,1174,-0.18
171,0,01329,Brad Faxon,58.04,617,1063,-0.10
172,0,23307,Roger Tambellini,57.76,491,850,-0.10
173,0,12755,Vance Veazey,57.70,476,825,-0.13
174,0,01887,Mark O'Meara,57.54,351,610,-0.09
175,0,24358,Robert Garrigus,57.51,666,1158,-0.21
176,0,06522,Ernie Els,57.34,383,668,-0.21
176,0,21961,Charles Howell III,57.34,680,1186,-0.17
178,0,20157,Retief Goosen,57.32,368,642,-0.23
179,0,25842,Jon Mills,57.27,528,922,-0.13
180,0,01761,Len Mattiace,57.07,468,820,-0.08
181,0,20850,Daniel Chopra,56.82,816,1436,-0.23
182,0,23621,Rory Sabbatini,56.78,561,988,-0.16
183,0,01577,Lee Janzen,56.65,605,1068,-0.14
184,0,01473,Todd Hamilton,56.18,486,865,-0.11
185,0,12823,Carlos Franco,55.96,671,1199,-0.16
186,0,27141,J.B. Holmes,55.18,517,937,-0.23
187,0,23497,Tag Ridings,54.59,743,1361,-0.17
188,0,01249,John Daly,54.15,326,602,-0.13
189,0,20593,Greg Chalmers,54.12,506,935,-0.15
190,0,01226,Fred Couples,54.05,287,531,-0.11
191,0,09011,David Duval,53.02,422,796,-0.17
192,0,25804,Bubba Watson,52.14,573,1099,-0.24
193,0,25936,Alex Aragon,51.12,435,851,-0.11
194,0,23616,Ryan Hietala,50.91,419,823,-0.14
195,0,23409,James Driscoll,50.90,568,1116,-0.11
196,0,25632,Jimmy Walker,49.88,403,808,-0.17
