RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
108,0,32333,Kevin Tway,15.32%,51,333
109,0,45609,Tyler Duncan,15.36%,53,345
110,0,33448,Justin Thomas,15.38%,44,286
111,0,29420,Billy Horschel,15.42%,33,214
112,0,52453,Nicolai Hojgaard,15.43%,29,188
112,0,32757,Patton Kizzire,15.43%,58,376
112,0,34466,Peter Malnati,15.43%,54,350
112,0,58168,Davis Thompson,15.43%,56,363
116,0,51634,Sahith Theegala,15.49%,66,426
117,0,26476,Chez Reavie,15.51%,49,316
117,0,48699,Callum Tarren,15.51%,56,361
119,0,22371,Aaron Baddeley,15.52%,45,290
120,0,47347,Adam Schenk,15.53%,66,425
121,0,33141,Keegan Bradley,15.55%,51,328
122,0,31577,Tano Goya,15.56%,56,360
123,0,47983,Chad Ramey,15.57%,59,379
124,0,55454,Carl Yuan,15.74%,51,324
125,0,39997,Corey Conners,15.76%,52,330
126,0,35506,Mackenzie Hughes,15.77%,50,317
126,0,52411,Kyle Westmoreland,15.77%,44,279
128,0,57975,Harry Hall,15.78%,62,393
129,0,33408,Tyson Alexander,15.84%,51,322
130,0,49298,Kramer Hickok,15.95%,52,326
131,0,31560,Brian Stuard,15.98%,39,244
132,0,47504,Sam Burns,16.01%,49,306
133,0,39971,Sungjae Im,16.14%,66,409
134,0,57362,Austin Eckroat,16.15%,57,353
135,0,37275,Sam Ryder,16.22%,73,450
135,0,50095,Austin Smotherman,16.22%,61,376
137,0,48084,Wesley Bryan,16.30%,30,184
137,0,34076,Joel Dahmen,16.30%,52,319
139,0,34099,Harris English,16.31%,53,325
140,0,52513,Carson Young,16.34%,59,361
141,0,47988,Nick Hardy,16.44%,74,450
142,0,48887,Matt Wallace,16.49%,47,285
143,0,32366,Kevin Chappell,16.58%,33,199
144,0,28420,Ryan Brehm,16.61%,47,283
144,0,49453,Trevor Cone,16.61%,50,301
144,0,27936,Martin Laird,16.61%,52,313
147,0,33948,Byeong Hun An,16.67%,67,402
147,0,50493,Justin Suh,16.67%,77,462
149,0,58967,Trevor Werbylo,16.85%,45,267
150,0,25818,Scott Piercy,16.89%,64,379
151,0,55708,Hayden Buckley,16.96%,48,283
152,0,19803,Ryan Armour,16.99%,53,312
152,0,37338,Zecheng Dou,16.99%,62,365
154,0,34409,David Lingmerth,17.01%,50,294
154,0,46414,Aaron Rai,17.01%,66,388
156,0,40006,Erik van Rooyen,17.04%,53,311
157,0,55789,Taylor Montgomery,17.06%,73,428
158,0,27974,Sung Kang,17.16%,29,169
159,0,34255,Joseph Bramlett,17.17%,51,297
159,0,31323,Gary Woodland,17.17%,51,297
161,0,49960,Sepp Straka,17.20%,59,343
162,0,31646,Emiliano Grillo,17.22%,72,418
163,0,20229,Stewart Cink,17.24%,50,290
164,0,52374,Brandon Wu,17.28%,75,434
165,0,51766,Wyndham Clark,17.32%,71,410
166,0,51070,Vincent Norrman,17.37%,58,334
167,0,24024,Zach Johnson,17.39%,36,207
168,0,32662,Michael Gligic,17.43%,38,218
169,0,56630,Akshay Bhatia,17.56%,59,336
170,0,27095,Nick Watney,17.65%,42,238
171,0,53165,Doc Redman,17.83%,51,286
172,0,48117,Kurt Kitayama,17.89%,44,246
173,0,27554,Scott Harrington,17.93%,52,290
173,0,49947,Taylor Moore,17.93%,64,357
175,0,35449,Adam Long,18.07%,73,404
176,0,47995,Davis Riley,18.09%,70,387
176,0,54783,Dylan Wu,18.09%,74,409
178,0,51997,Andrew Novak,18.10%,59,326
179,0,29970,Dylan Frittelli,18.18%,46,253
179,0,46601,Trey Mullinax,18.18%,44,242
181,0,35617,Martin Trainer,18.44%,45,244
182,0,25686,Jason Dufner,18.52%,60,324
183,0,49766,Hank Lebioda,18.72%,35,187
184,0,36326,David Lipsky,18.75%,69,368
185,0,35901,Paul Haley II,18.95%,58,306
186,0,32640,Troy Merritt,19.05%,64,336
187,0,32448,James Hahn,19.10%,51,267
188,0,31557,Jim Herman,19.15%,45,235
189,0,39067,MJ Daffue,19.30%,77,399
190,0,23320,Ryan Palmer,19.41%,59,304
191,0,59018,Ryan Gerard,19.42%,47,242
192,0,51414,Brent Grant,19.50%,62,318
193,0,51491,Brandon Matthews,23.62%,47,199
