RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
147,0,25572,Graeme McDowell,71.12,1849,26
149,0,32366,Kevin Chappell,71.13,2134,30
149,0,25892,Steve Wheatcroft,71.13,2134,30
151,0,47993,Denny McCarthy,71.14,2490,35
152,0,22371,Aaron Baddeley,71.19,2563,36
152,0,20472,Alex Cejka,71.19,1922,27
154,0,29479,Scott Brown,71.21,3418,48
155,0,35532,Tom Hoge,71.25,3135,44
156,0,40009,Dominic Bozzelli,71.27,2138,30
157,0,34358,Jonathan Randolph,71.28,2067,29
158,0,35506,Mackenzie Hughes,71.29,2424,34
159,0,24140,Sean O'Hair,71.32,2425,34
160,0,32876,Martin Piller,71.33,2782,39
161,0,24846,Ricky Barnes,71.34,2069,29
162,0,27963,Chris Stroud,71.37,2498,35
163,0,20157,Retief Goosen,71.40,1785,25
164,0,31416,Derek Fathauer,71.44,2929,41
164,0,46402,Talor Gooch,71.44,2572,36
164,0,28252,Seamus Power,71.44,2572,36
164,0,47347,Adam Schenk,71.44,2429,34
168,0,35376,Roberto Díaz,71.47,2287,32
168,0,39954,Cody Gribble,71.47,2430,34
170,0,35879,Kelly Kraft,71.53,3076,43
171,0,24358,Robert Garrigus,71.54,2647,37
172,0,26331,Charl Schwartzel,71.63,1934,27
172,0,25493,Nick Taylor,71.63,3080,43
174,0,39975,Michael Kim,71.66,2723,38
175,0,28307,Matt Every,71.67,2365,33
175,0,27974,Sung Kang,71.67,3010,42
177,0,12510,Chad Campbell,71.72,2582,36
178,0,29222,Billy Hurley III,71.74,2224,31
179,0,34021,Bud Cauley,71.80,1795,25
180,0,33419,Cameron Tringale,71.84,2227,31
181,0,25900,Lucas Glover,71.86,2012,28
182,0,25686,Jason Dufner,71.94,2302,32
183,0,27895,Jonas Blixt,72.00,1800,25
184,0,34431,Robert Streb,72.03,2449,34
185,0,22582,Kyle Thompson,72.10,1514,21
186,0,47287,Ethan Tracy,72.22,2311,32
187,0,32816,Satoshi Kodaira,72.33,1736,24
188,0,20572,Rod Pampling,72.80,1820,25
189,0,25834,Daniel Summerhays,72.81,1529,21
190,0,25240,D.A. Points,73.03,2337,32
191,0,37338,Zecheng Dou,73.08,1754,24
192,0,35544,Andrew Yun,73.13,1682,23
193,0,20593,Greg Chalmers,73.46,1910,26
