RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
123,0,34363,Tyrrell Hatton,+.095
124,0,12716,Charley Hoffman,+.096
125,0,29974,Branden Grace,+.097
125,0,24361,Pat Perez,+.097
127,0,46402,Talor Gooch,+.098
128,0,47990,Kyle Jones,+.099
129,0,24024,Zach Johnson,+.101
130,0,31557,Jim Herman,+.102
130,0,32757,Patton Kizzire,+.102
130,0,31560,Brian Stuard,+.102
130,0,26951,Johnson Wagner,+.102
134,0,34431,Robert Streb,+.103
135,0,21209,Sergio Garcia,+.105
135,0,35891,Cameron Smith,+.105
137,0,33410,Andrew Landry,+.108
138,0,30944,Jason Kokrak,+.109
139,0,27895,Jonas Blixt,+.110
139,0,32200,Roberto Castro,+.110
141,0,47504,Sam Burns,+.111
142,0,52372,Cameron Champ,+.114
143,0,25396,Kevin Na,+.116
144,0,25572,Graeme McDowell,+.117
145,0,31323,Gary Woodland,+.120
146,0,37380,Curtis Luck,+.122
147,0,46435,Austin Cook,+.123
148,0,30191,Julián Etulain,+.124
149,0,20472,Alex Cejka,+.125
149,0,45609,Tyler Duncan,+.125
149,0,37189,Harold Varner III,+.125
152,0,34563,Chesson Hadley,+.131
153,0,25686,Jason Dufner,+.136
154,0,01810,Phil Mickelson,+.137
155,0,25198,Francesco Molinari,+.138
156,0,19846,Brian Gay,+.143
156,0,23353,J.J. Henry,+.143
156,0,26329,Louis Oosthuizen,+.143
156,0,32150,Michael Thompson,+.143
160,0,28252,Seamus Power,+.147
161,0,49298,Kramer Hickok,+.149
162,0,29420,Billy Horschel,+.150
163,0,35879,Kelly Kraft,+.151
163,0,39546,Keith Mitchell,+.151
165,0,21731,Freddie Jacobson,+.152
166,0,28679,Fabián Gómez,+.153
166,0,47856,Seth Reeves,+.153
168,0,46523,Joey Garber,+.155
169,0,21528,Henrik Stenson,+.157
170,0,49303,Anders Albertson,+.160
171,0,33141,Keegan Bradley,+.164
172,0,34306,John Chin,+.165
172,0,27936,Martin Laird,+.165
174,0,26499,Rafa Cabrera Bello,+.171
174,0,32816,Satoshi Kodaira,+.171
174,0,31420,Anirban Lahiri,+.171
177,0,30110,Kyle Stanley,+.175
178,0,39975,Michael Kim,+.179
179,0,27556,Ted Potter Jr.,+.183
180,0,27349,Alex Noren,+.186
181,0,37454,Whee Kim,+.190
182,0,49766,Hank Lebioda,+.194
183,0,27958,Ryan Blaum,+.207
184,0,29518,Brendan Steele,+.211
185,0,34261,Scott Langley,+.221
186,0,35449,Adam Long,+.243
187,0,30978,Kiradech Aphibarnrat,+.250
188,0,20572,Rod Pampling,+.333
