RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
170,0,22371,Aaron Baddeley,.9
170,0,32070,Rafael Campos,.9
170,0,24357,K.J. Choi,.9
170,0,45609,Tyler Duncan,.9
170,0,24924,Bill Haas,.9
170,0,26758,David Hearn,.9
170,0,50525,Collin Morikawa,.9
170,0,27095,Nick Watney,.9
178,0,19846,Brian Gay,.8
178,0,27554,Scott Harrington,.8
178,0,27974,Sung Kang,.8
178,0,33122,Russell Knox,.8
178,0,34466,Peter Malnati,.8
178,0,34213,Grayson Murray,.8
178,0,30163,Henrik Norlander,.8
178,0,23320,Ryan Palmer,.8
186,0,34255,Joseph Bramlett,.7
186,0,28252,Seamus Power,.7
186,0,33486,Roger Sloan,.7
186,0,35617,Martin Trainer,.7
186,0,32254,Xinjun Zhang,.7
191,0,33120,Mark Anderson,.6
191,0,52372,Cameron Champ,.6
191,0,29970,Dylan Frittelli,.6
191,0,28679,Fabián Gómez,.6
191,0,27556,Ted Potter Jr.,.6
196,0,24140,Sean O'Hair,.5
