RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
72,0,07749,Brett Quigley,24.2,146447.000,168
76,0,01361,Dan Forsman,24.3,79463.000,91
77,0,26758,David Hearn,24.4,111359.000,127
78,0,21805,Harrison Frazar,24.5,205704.000,233
78,0,21350,Ryuji Imada,24.5,116271.000,132
78,0,01948,Tim Petrovic,24.5,135204.000,153
81,0,10885,Robert Allenby,24.6,148888.000,168
81,0,23614,Rich Beem,24.6,80652.000,91
81,0,24290,D.J. Brigman,24.6,100888.000,114
81,0,23621,Rory Sabbatini,24.6,100159.000,113
85,0,01024,Billy Andrade,24.7,121000.000,136
85,0,21407,Arjun Atwal,24.7,122599.000,138
85,0,20472,Alex Cejka,24.7,111842.000,126
88,0,01157,Tom Byrum,24.8,73315.000,82
88,0,06034,Marco Dawson,24.8,130281.000,146
88,0,21806,Paul Gow,24.8,117144.000,131
88,0,10912,Craig Perks,24.8,91247.000,102
88,0,01941,Tom Pernice Jr.,24.8,167548.000,188
88,0,12454,Mario Tiziani,24.8,98233.000,110
88,0,10423,Mike Weir,24.8,70583.000,79
95,0,23320,Ryan Palmer,24.9,173062.000,193
95,0,20645,John Senden,24.9,178640.000,199
95,0,26287,Roland Thatcher,24.9,135397.000,151
98,0,10809,Jim Furyk,25.0,99163.000,110
98,0,20691,Greg Owen,25.0,148728.000,165
98,0,25240,D.A. Points,25.0,160197.000,178
98,0,02206,David Toms,25.0,97157.000,108
102,0,12510,Chad Campbell,25.1,121184.000,134
102,0,06599,John Elliott,25.1,108623.000,120
102,0,12660,Jesper Parnevik,25.1,136179.000,151
105,0,24925,Jonathan Byrd,25.2,201614.000,222
105,0,10201,Matt Gogel,25.2,94269.000,104
105,0,23552,Hank Kuehne,25.2,176097.000,194
108,0,01035,Tommy Armour III,25.3,131365.000,144
108,0,24024,Zach Johnson,25.3,140931.000,155
108,0,24912,Will MacKenzie,25.3,125905.000,138
111,0,20160,Charlie Wi,25.4,97825.000,107
112,0,21633,Steve Allan,25.5,194046.000,211
112,0,06332,Neal Lancaster,25.5,166161.000,181
112,0,12680,Shigeki Maruyama,25.5,123773.000,135
112,0,01766,Billy Mayfair,25.5,201317.000,219
112,0,06567,Vijay Singh,25.5,228775.000,249
117,0,22548,Patrick Sheehan,25.6,176093.000,191
118,0,24227,Justin Bolli,25.8,104015.000,112
118,0,08993,Franklin Langham,25.8,94719.000,102
118,0,11032,Frank Lickliter II,25.8,185794.000,200
118,0,21949,Joe Ogilvie,25.8,136489.000,147
118,0,06595,Kevin Sutherland,25.8,132740.000,143
118,0,21878,Mark Wilson,25.8,71582.000,77
124,0,01320,Bob Estes,25.9,108974.000,117
124,0,20382,Stephen Leaney,25.9,95095.000,102
124,0,01723,Andrew Magee,25.9,126996.000,136
124,0,22046,Geoff Ogilvy,25.9,123805.000,133
124,0,25847,Rob Rashell,25.9,84961.000,91
129,0,01127,Danny Briggs,26.0,93424.000,100
129,0,20628,Arron Oberholser,26.0,84171.000,90
131,0,23541,Ben Crane,26.1,96914.000,103
131,0,23063,Scott Hend,26.1,185971.000,198
131,0,01707,Steve Lowery,26.1,197458.000,210
131,0,25396,Kevin Na,26.1,124767.000,133
131,0,02101,Joey Sindelar,26.1,185120.000,197
131,0,12602,Dean Wilson,26.1,125792.000,134
137,0,12652,Cameron Beckman,26.2,141314.000,150
137,0,24604,Hunter Haas,26.2,151179.000,160
137,0,20572,Rod Pampling,26.2,148755.000,158
140,0,01724,Jeff Maggert,26.3,107832.000,114
140,0,06373,José María Olazábal,26.3,73964.000,78
142,0,07457,Steve Flesch,26.4,116731.000,123
142,0,01473,Todd Hamilton,26.4,116847.000,123
142,0,08537,J.P. Hayes,26.4,71350.000,75
142,0,06515,Shaun Micheel,26.4,113054.000,119
142,0,23349,Charles Warren,26.4,187002.000,197
147,0,08725,Tom Gillis,26.5,126063.000,132
147,0,23325,Vaughn Taylor,26.5,179446.000,188
149,0,12826,Paul Claxton,26.6,111956.000,117
150,0,01175,Jim Carter,26.7,58556.000,61
150,0,01313,Steve Elkington,26.7,97937.000,102
150,0,01329,Brad Faxon,26.7,82564.000,86
153,0,01599,Steve Jones,26.8,74204.000,77
153,0,20548,Hidemichi Tanaka,26.8,166888.000,173
155,0,19972,José Coceres,26.9,85244.000,88
155,0,20157,Retief Goosen,26.9,94928.000,98
155,0,21731,Freddie Jacobson,26.9,88018.000,91
158,0,20094,Jonathan Kaye,27.0,122274.000,126
158,0,08075,Jerry Kelly,27.0,131430.000,135
160,0,01418,Bill Glasson,27.1,55548.000,57
161,0,01927,Dennis Paulson,27.2,129452.000,132
161,0,02104,Jeff Sluman,27.2,131033.000,134
163,0,24361,Pat Perez,27.3,152096.000,155
164,0,20099,Doug Barron,27.4,108332.000,110
164,0,19846,Brian Gay,27.4,105455.000,107
166,0,23036,Chris Anderson,27.5,81256.000,82
166,0,22371,Aaron Baddeley,27.5,160408.000,162
166,0,01677,Tom Lehman,27.5,85218.000,86
166,0,01685,J.L. Lewis,27.5,152262.000,154
170,0,20634,Peter Lonard,27.7,109730.000,110
170,0,02223,Bob Tway,27.7,107885.000,108
172,0,20850,Daniel Chopra,27.8,226051.000,226
173,0,20229,Stewart Cink,28.0,119852.000,119
174,0,01042,Paul Azinger,28.1,105047.000,104
175,0,01388,Robert Gamez,28.2,134813.000,133
176,0,01810,Phil Mickelson,28.3,135657.000,133
177,0,01219,John Cook,28.4,79703.000,78
177,0,28088,Matt Davidson,28.4,89872.000,88
177,0,06251,Chris DiMarco,28.4,98210.000,96
177,0,12645,Brent Geiberger,28.4,89086.000,87
181,0,24138,Ian Poulter,28.5,62666.000,61
181,0,02214,Kirk Triplett,28.5,53367.000,52
183,0,20623,Gavin Coles,28.6,64867.000,63
183,0,01823,Larry Mize,28.6,63770.000,62
185,0,02239,Scott Verplank,28.7,119806.000,116
186,0,20766,Padraig Harrington,28.8,81822.000,79
187,0,01666,Bernhard Langer,28.9,77938.000,75
188,0,19881,Robert Damron,29.1,136331.000,130
188,0,01577,Lee Janzen,29.1,107728.000,103
190,0,10733,Kent Jones,29.2,151228.000,144
191,0,22293,Heath Slocum,29.4,149044.000,141
192,0,20121,Todd Fischer,29.7,151942.000,142
192,0,01381,Fred Funk,29.7,101478.000,95
194,0,01928,Corey Pavin,30.0,75538.000,70
195,0,01619,Skip Kendall,30.4,107410.000,98
196,0,01761,Len Mattiace,30.8,109618.000,99
197,0,01132,Mark Brooks,31.2,68445.000,61
198,0,20812,Tjaart van der Walt,32.6,124295.000,106
199,0,08545,Glen Hnatiuk,32.9,92280.000,78
200,0,20127,Chris Riley,33.0,71301.000,60
201,0,01487,Jeff Hart,34.0,62488.000,51
202,0,01887,Mark O'Meara,35.5,58733.000,46
