RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
134,0,06012,Greg Kraft,7.5,12475000,46
134,0,01766,Billy Mayfair,7.5,13295000,49
134,0,21949,Joe Ogilvie,7.5,4888000,18
134,0,12660,Jesper Parnevik,7.5,11810000,44
134,0,06078,Esteban Toledo,7.5,7557000,28
134,0,02279,Mark Wiebe,7.5,810000,3
144,0,01666,Bernhard Langer,7.6,7358000,27
144,0,01761,Len Mattiace,7.6,4356000,16
144,0,22122,Andrew McLardy,7.6,2996000,11
147,0,20498,Briny Baird,7.7,9671000,35
147,0,24357,K.J. Choi,7.7,3599000,13
147,0,10809,Jim Furyk,7.7,8086000,29
147,0,10585,Scott McCarron,7.7,12431000,45
151,0,22892,Jason Gore,7.8,3075000,11
151,0,22046,Geoff Ogilvy,7.8,4495000,16
151,0,08553,Lee Porter,7.8,4198000,15
154,0,01024,Billy Andrade,8.0,3445000,12
154,0,10201,Matt Gogel,8.0,4300000,15
154,0,06573,Brandt Jobe,8.0,4625000,16
154,0,11032,Frank Lickliter II,8.0,11214000,39
154,0,06090,Jim McGovern,8.0,575000,2
154,0,02218,Ted Tryba,8.0,8029000,28
160,0,10962,Bradley Hughes,8.1,7326000,25
161,0,01200,Keith Clearwater,8.3,2091000,7
161,0,06350,Bob May,8.3,3885000,13
163,0,12652,Cameron Beckman,8.4,9029000,30
163,0,01677,Tom Lehman,8.4,11162000,37
165,0,06034,Marco Dawson,8.5,4265000,14
166,0,08057,Brian Wilson,8.7,6594000,21
167,0,10733,Kent Jones,8.8,1906000,6
168,0,12645,Brent Geiberger,8.9,8004000,25
169,0,20593,Greg Chalmers,9.0,1619000,5
170,0,21806,Paul Gow,9.2,2306000,7
171,0,01553,John Huston,9.8,5622000,16
172,0,20433,Mark Hensby,9.9,357000,1
173,0,23614,Rich Beem,10.0,1081000,3
174,0,25083,Jeremy Anderson,11.2,1614000,4
