RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
122,0,10457,Frank Nobilo,3.51,330,94
122,0,20095,Carl Paulson,3.51,288,82
125,0,01948,Tim Petrovic,3.49,311,89
126,0,08123,Jeff Brehaut,3.48,303,87
126,0,01185,Brandel Chamblee,3.48,292,84
128,0,06373,José María Olazábal,3.47,222,64
128,0,26289,Boo Weekley,3.47,198,57
130,0,07223,Brian Bateman,3.46,315,91
130,0,20094,Jonathan Kaye,3.46,280,81
130,0,01724,Jeff Maggert,3.46,287,83
130,0,06078,Esteban Toledo,3.46,353,102
130,0,02223,Bob Tway,3.46,343,99
130,0,20436,Garrett Willis,3.46,270,78
136,0,06643,Paul Goydos,3.44,227,66
136,0,06332,Neal Lancaster,3.44,347,101
136,0,06350,Bob May,3.44,306,89
139,0,12388,Michael Clark II,3.42,325,95
139,0,10201,Matt Gogel,3.42,260,76
141,0,23177,Kenneth Staton,3.41,348,102
141,0,02245,Grant Waite,3.41,327,96
143,0,10425,Jay Williamson,3.40,309,91
144,0,07003,David Berganio Jr.,3.39,268,79
145,0,06012,Greg Kraft,3.38,284,84
145,0,12660,Jesper Parnevik,3.38,284,84
147,0,01569,Peter Jacobsen,3.37,226,67
147,0,20502,Michael Long,3.37,239,71
147,0,22293,Heath Slocum,3.37,310,92
150,0,20566,Kaname Yokoo,3.36,242,72
151,0,20043,Edward Fryatt,3.35,308,92
152,0,01378,David Frost,3.34,301,90
152,0,10649,Tom Scherrer,3.34,317,95
154,0,07867,Woody Austin,3.33,330,99
154,0,20105,Jeff Gove,3.33,296,89
154,0,10107,Deane Pappas,3.33,290,87
154,0,01928,Corey Pavin,3.33,253,76
154,0,10213,Dicky Pride,3.33,170,51
159,0,01035,Tommy Armour III,3.32,269,81
159,0,01175,Jim Carter,3.32,325,98
161,0,12826,Paul Claxton,3.31,275,83
161,0,01203,Russ Cochran,3.31,222,67
163,0,01157,Tom Byrum,3.30,254,77
163,0,06621,Joe Durant,3.30,284,86
165,0,06595,Kevin Sutherland,3.29,296,90
166,0,01132,Mark Brooks,3.28,305,93
167,0,23125,Brad Elder,3.27,242,74
168,0,11011,Mike Sposa,3.26,355,109
169,0,01313,Steve Elkington,3.24,256,79
169,0,21806,Paul Gow,3.24,311,96
169,0,19958,Miguel Angel Jiménez,3.24,188,58
169,0,01666,Bernhard Langer,3.24,175,54
169,0,01766,Billy Mayfair,3.24,305,94
174,0,10962,Bradley Hughes,3.23,194,60
174,0,01771,Blaine McCallister,3.23,242,75
176,0,01887,Mark O'Meara,3.21,212,66
177,0,01677,Tom Lehman,3.19,223,70
178,0,01599,Steve Jones,3.18,216,68
178,0,08553,Lee Porter,3.18,280,88
180,0,08339,Spike McRoy,3.16,212,67
181,0,19817,Michael Muehr,3.15,224,71
181,0,06498,Matt Peterson,3.15,252,80
183,0,24937,Jess Daley,3.14,239,76
184,0,20663,Brenden Pappas,3.10,192,62
185,0,06197,Michael Allen,3.09,229,74
185,0,02110,Jerry Smith,3.09,269,87
187,0,23353,J.J. Henry,3.08,333,108
187,0,21259,Jason Hill,3.08,182,59
189,0,02257,Brian Watts,3.07,166,54
190,0,08993,Franklin Langham,3.06,211,69
191,0,06315,Pete Jordan,3.03,236,78
192,0,02099,Scott Simpson,3.00,183,61
193,0,21949,Joe Ogilvie,2.98,149,50
194,0,19972,José Coceres,2.96,151,51
194,0,01549,Mike Hulbert,2.96,157,53
196,0,06036,Scott Dunlap,2.94,212,72
197,0,02170,Hal Sutton,2.93,214,73
198,0,06016,Brad Lardon,2.88,170,59
198,0,08535,Gary Nicklaus,2.88,190,66
200,0,01014,Fulton Allem,2.87,181,63
201,0,02322,Richard Zokol,2.86,146,51
202,0,01514,Eduardo Herrera,2.81,166,59
