RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
99,0,19970,Robert Karlsson,6.1,226.3,37
99,0,22961,David Mathis,6.1,357.6,59
99,0,01810,Phil Mickelson,6.1,141.0,23
99,0,23800,Bryce Molder,6.1,414.8,68
99,0,26596,Ryan Moore,6.1,329.9,54
99,0,28475,Jeff Overton,6.1,419.6,69
99,0,25818,Scott Piercy,6.1,290.8,48
99,0,25336,Alistair Presnell,6.1,268.2,44
99,0,23497,Tag Ridings,6.1,274.9,45
99,0,23621,Rory Sabbatini,6.1,396.4,65
99,0,24502,Adam Scott,6.1,212.7,35
99,0,34046,Jordan Spieth,6.1,413.3,68
99,0,27963,Chris Stroud,6.1,460.5,75
99,0,25834,Daniel Summerhays,6.1,491.7,80
124,0,06004,Stephen Ames,6.0,226.3,38
124,0,22371,Aaron Baddeley,6.0,280.8,47
124,0,24227,Justin Bolli,6.0,258.8,43
124,0,25274,Steven Bowditch,6.0,341.7,57
124,0,20229,Stewart Cink,6.0,238.0,40
124,0,28455,Will Claxton,6.0,324.1,54
124,0,24494,Erik Compton,6.0,336.5,56
124,0,22621,Ben Curtis,6.0,277.9,46
124,0,10809,Jim Furyk,6.0,363.8,61
124,0,08725,Tom Gillis,6.0,346.5,58
124,0,25900,Lucas Glover,6.0,253.0,42
124,0,28679,Fabián Gómez,6.0,322.6,54
124,0,25444,Justin Hicks,6.0,328.2,55
124,0,06573,Brandt Jobe,6.0,302.1,50
124,0,31202,William McGirt,6.0,423.9,71
124,0,25345,Carl Pettersson,6.0,348.9,58
124,0,25562,Andres Romero,6.0,283.9,47
124,0,25632,Jimmy Walker,6.0,428.8,71
124,0,20160,Charlie Wi,6.0,380.7,63
124,0,28310,Lee Williams,6.0,317.7,53
144,0,20098,Stuart Appleby,5.9,429.8,73
144,0,01116,Michael Bradley,5.9,193.4,33
144,0,24357,K.J. Choi,5.9,316.9,54
144,0,25686,Jason Dufner,5.9,372.9,63
144,0,31557,Jim Herman,5.9,207.5,35
144,0,22378,Trevor Immelman,5.9,316.5,54
144,0,30852,Ryo Ishikawa,5.9,314.9,53
144,0,30925,Dustin Johnson,5.9,222.3,38
144,0,30944,Jason Kokrak,5.9,373.7,63
144,0,23108,Matt Kuchar,5.9,414.4,70
144,0,33869,Eric Meierdierks,5.9,214.1,36
144,0,20572,Rod Pampling,5.9,210.9,36
144,0,10213,Dicky Pride,5.9,331.6,56
144,0,22295,Darron Stiles,5.9,236.1,40
144,0,34431,Robert Streb,5.9,343.5,58
144,0,23788,D.J. Trahan,5.9,193.9,33
144,0,26289,Boo Weekley,5.9,505.2,85
144,0,10423,Mike Weir,5.9,247.8,42
162,0,24846,Ricky Barnes,5.8,330.0,57
162,0,12510,Chad Campbell,5.8,381.9,66
162,0,23135,Tim Clark,5.8,222.2,38
162,0,01320,Bob Estes,5.8,285.5,49
162,0,30750,Tommy Gainey,5.8,419.4,72
162,0,10860,Justin Leonard,5.8,421.2,73
162,0,21099,David Lynn,5.8,295.1,51
162,0,25572,Graeme McDowell,5.8,214.5,37
162,0,27933,John Merrick,5.8,365.9,63
162,0,25240,D.A. Points,5.8,368.7,64
162,0,27556,Ted Potter Jr.,5.8,307.2,53
162,0,06567,Vijay Singh,5.8,259.8,45
162,0,26497,Casey Wittenberg,5.8,354.5,61
162,0,24663,Y.E. Yang,5.8,226.6,39
176,0,20104,Ken Duke,5.7,384.6,67
176,0,21731,Freddie Jacobson,5.7,250.5,44
176,0,27129,Luke List,5.7,273.0,48
176,0,27770,Camilo Villegas,5.7,338.3,59
180,0,34261,Scott Langley,5.4,319.3,59
