RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SMASH FACTOR,TOTAL ATTEMPTS,HIGHEST VALUE,LOWEST VALUE
73,0,27120,Troy Matteson,1.482,81.521,55,1.485,1.449
73,0,33869,Eric Meierdierks,1.482,54.816,37,1.485,1.425
73,0,26679,Kevin Stadler,1.482,108.191,73,1.485,1.398
73,0,29518,Brendan Steele,1.482,111.159,75,1.485,1.454
73,0,34431,Robert Streb,1.482,91.909,62,1.485,1.423
73,0,25834,Daniel Summerhays,1.482,123.030,83,1.501,1.458
73,0,28135,Aaron Watkins,1.482,53.340,36,1.485,1.431
73,0,20396,Lee Westwood,1.482,82.990,56,1.485,1.448
73,0,26497,Casey Wittenberg,1.482,93.350,63,1.485,1.440
93,0,27895,Jonas Blixt,1.481,106.645,72,1.485,1.445
93,0,24227,Justin Bolli,1.481,69.623,47,1.485,1.436
93,0,22621,Ben Curtis,1.481,71.096,48,1.485,1.444
93,0,25686,Jason Dufner,1.481,97.735,66,1.485,1.451
93,0,01320,Bob Estes,1.481,75.508,51,1.485,1.445
93,0,28500,Martin Flores,1.481,115.537,78,1.485,1.423
93,0,32102,Rickie Fowler,1.481,87.407,59,1.485,1.453
93,0,22792,Peter Hanson,1.481,50.343,34,1.485,1.450
93,0,06573,Brandt Jobe,1.481,74.046,50,1.485,1.447
93,0,08075,Jerry Kelly,1.481,97.746,66,1.485,1.439
93,0,24490,George McNeill,1.481,88.854,60,1.485,1.455
93,0,24140,Sean O'Hair,1.481,59.233,40,1.485,1.449
93,0,25240,D.A. Points,1.481,100.733,68,1.485,1.431
93,0,10213,Dicky Pride,1.481,91.849,62,1.485,1.461
93,0,29221,Webb Simpson,1.481,96.254,65,1.485,1.437
93,0,25632,Jimmy Walker,1.481,111.077,75,1.485,1.425
109,0,20098,Stuart Appleby,1.480,112.463,76,1.485,1.431
109,0,24507,Jason Bohn,1.480,103.595,70,1.485,1.450
109,0,20848,Ángel Cabrera,1.480,81.426,55,1.485,1.433
109,0,28679,Fabián Gómez,1.480,82.868,56,1.485,1.411
109,0,21961,Charles Howell III,1.480,119.861,81,1.485,1.443
109,0,25572,Graeme McDowell,1.480,59.216,40,1.485,1.444
109,0,31202,William McGirt,1.480,106.567,72,1.485,1.417
109,0,20572,Rod Pampling,1.480,53.270,36,1.485,1.460
109,0,25336,Alistair Presnell,1.480,71.036,48,1.485,1.439
109,0,20645,John Senden,1.480,88.792,60,1.485,1.402
109,0,27649,Brandt Snedeker,1.480,87.322,59,1.490,1.441
109,0,26289,Boo Weekley,1.480,128.777,87,1.485,1.446
109,0,08793,Tiger Woods,1.480,45.867,31,1.485,1.440
122,0,25274,Steven Bowditch,1.479,87.255,59,1.485,1.445
122,0,33141,Keegan Bradley,1.479,90.206,61,1.485,1.448
122,0,20104,Ken Duke,1.479,106.481,72,1.485,1.436
122,0,25900,Lucas Glover,1.479,72.456,49,1.485,1.418
122,0,32448,James Hahn,1.479,97.615,66,1.485,1.373
122,0,22961,David Mathis,1.479,90.247,61,1.485,1.423
122,0,25562,Andres Romero,1.479,69.519,47,1.485,1.431
122,0,30110,Kyle Stanley,1.479,82.803,56,1.485,1.350
122,0,23788,D.J. Trahan,1.479,53.247,36,1.485,1.460
131,0,27436,Graham DeLaet,1.478,104.934,71,1.485,1.435
131,0,30925,Dustin Johnson,1.478,59.117,40,1.485,1.420
131,0,22056,Cameron Percy,1.478,82.793,56,1.485,1.435
131,0,22913,John Rollins,1.478,97.542,66,1.485,1.422
131,0,26331,Charl Schwartzel,1.478,72.429,49,1.485,1.446
131,0,20160,Charlie Wi,1.478,96.102,65,1.485,1.424
137,0,24357,K.J. Choi,1.477,88.645,60,1.485,1.432
137,0,27503,Steve LeBrun,1.477,75.336,51,1.485,1.421
137,0,26596,Ryan Moore,1.477,90.095,61,1.485,1.432
137,0,31323,Gary Woodland,1.477,81.245,55,1.485,1.445
141,0,34021,Bud Cauley,1.476,76.776,52,1.485,1.386
141,0,20229,Stewart Cink,1.476,60.513,41,1.485,1.398
141,0,22405,Justin Rose,1.476,59.050,40,1.485,1.445
141,0,26951,Johnson Wagner,1.476,76.738,52,1.485,1.429
141,0,24663,Y.E. Yang,1.476,60.508,41,1.485,1.421
146,0,23638,Brendon de Jonge,1.475,134.200,91,1.485,1.423
146,0,28092,D.H. Lee,1.475,87.039,59,1.485,1.350
146,0,20691,Greg Owen,1.475,95.861,65,1.485,1.429
146,0,29425,Andrew Svoboda,1.475,54.583,37,1.485,1.423
150,0,28259,Sangmoon Bae,1.474,107.632,73,1.485,1.423
150,0,27129,Luke List,1.474,75.177,51,1.485,1.437
150,0,21878,Mark Wilson,1.474,75.178,51,1.485,1.432
153,0,32200,Roberto Castro,1.473,116.397,79,1.485,1.420
153,0,28307,Matt Every,1.473,129.630,88,1.490,1.350
153,0,34360,Patrick Reed,1.473,100.133,68,1.485,1.377
153,0,33418,Shawn Stefani,1.473,64.812,44,1.485,1.414
153,0,10423,Mike Weir,1.473,66.265,45,1.485,1.421
158,0,24846,Ricky Barnes,1.472,86.862,59,1.485,1.437
158,0,28089,Jason Day,1.472,70.653,48,1.485,1.412
158,0,23409,James Driscoll,1.472,91.287,62,1.485,1.392
158,0,30852,Ryo Ishikawa,1.472,82.431,56,1.485,1.422
158,0,30711,Colt Knost,1.472,89.787,61,1.485,1.434
163,0,10809,Jim Furyk,1.471,100.009,68,1.485,1.420
163,0,01810,Phil Mickelson,1.471,38.256,26,1.485,1.439
163,0,27214,Kevin Streelman,1.471,104.461,71,1.485,1.414
166,0,36884,Ben Kohles,1.469,91.107,62,1.485,1.428
166,0,27556,Ted Potter Jr.,1.469,83.735,57,1.485,1.423
168,0,06004,Stephen Ames,1.468,58.734,40,1.485,1.396
168,0,32366,Kevin Chappell,1.468,85.170,58,1.485,1.432
170,0,08725,Tom Gillis,1.466,89.453,61,1.485,1.419
171,0,32334,Charlie Beljan,1.464,65.890,45,1.485,1.400
172,0,21731,Freddie Jacobson,1.463,71.688,49,1.485,1.420
172,0,27408,Martin Kaymer,1.463,65.823,45,1.485,1.392
174,0,33419,Cameron Tringale,1.462,100.862,69,1.485,1.375
175,0,37273,Derek Ernst,1.460,78.845,54,1.485,1.364
175,0,21209,Sergio Garcia,1.460,54.014,37,1.485,1.406
175,0,32698,Bobby Gates,1.460,58.389,40,1.485,1.427
178,0,21528,Henrik Stenson,1.459,33.553,23,1.485,1.391
179,0,22378,Trevor Immelman,1.455,84.371,58,1.485,1.367
180,0,24361,Pat Perez,1.443,93.791,65,1.485,1.368
