RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL BALL SPEED,TOTAL ATTEMPTS
58,0,23638,Brendon de Jonge,171.02,15562.48,91
59,0,27503,Steve LeBrun,170.66,8703.72,51
60,0,22913,John Rollins,170.64,11432.59,67
61,0,26679,Kevin Stadler,170.36,12436.46,73
62,0,24924,Bill Haas,170.20,11914.20,70
63,0,27120,Troy Matteson,170.17,9359.40,55
64,0,22405,Justin Rose,170.03,6801.11,40
65,0,25562,Andres Romero,170.01,7990.63,47
66,0,24361,Pat Perez,169.98,11048.78,65
67,0,27330,Josh Teater,169.88,10362.38,61
68,0,20766,Padraig Harrington,169.64,5428.49,32
68,0,30163,Henrik Norlander,169.64,9330.40,55
70,0,29518,Brendan Steele,169.61,12720.61,75
71,0,26289,Boo Weekley,169.33,14732.04,87
72,0,33461,Morgan Hoffmann,169.30,8972.98,53
73,0,33419,Cameron Tringale,169.27,11679.61,69
74,0,34098,Russell Henley,169.23,11000.17,65
75,0,23353,J.J. Henry,169.22,9138.06,54
76,0,22046,Geoff Ogilvy,169.20,6937.32,41
77,0,24494,Erik Compton,169.15,10656.68,63
78,0,32448,James Hahn,169.07,11158.59,66
79,0,01116,Michael Bradley,169.05,6254.95,37
79,0,29479,Scott Brown,169.05,9636.08,57
81,0,27770,Camilo Villegas,168.89,10977.84,65
82,0,06573,Brandt Jobe,168.81,8440.35,50
83,0,25345,Carl Pettersson,168.79,10633.89,63
84,0,22056,Cameron Percy,168.77,9451.37,56
85,0,19970,Robert Karlsson,168.74,6412.27,38
86,0,30852,Ryo Ishikawa,168.64,9443.75,56
87,0,28475,Jeff Overton,168.57,12474.26,74
88,0,23621,Rory Sabbatini,168.21,12447.33,74
89,0,29221,Webb Simpson,168.18,10931.54,65
90,0,28259,Sangmoon Bae,168.11,12272.34,73
91,0,28780,Nicholas Thompson,168.01,14616.47,87
92,0,27933,John Merrick,167.98,11086.62,66
93,0,12510,Chad Campbell,167.97,11422.11,68
94,0,23788,D.J. Trahan,167.89,6044.08,36
95,0,29420,Billy Horschel,167.88,13262.16,79
96,0,23623,Bo Van Pelt,167.86,8896.58,53
97,0,27214,Kevin Streelman,167.76,11911.06,71
98,0,35539,Luke Guthrie,167.62,11565.58,69
99,0,22792,Peter Hanson,167.58,5697.79,34
100,0,21731,Freddie Jacobson,167.44,8204.33,49
101,0,08725,Tom Gillis,167.41,10212.10,61
102,0,30750,Tommy Gainey,167.36,12551.74,75
103,0,30926,Chris Kirk,166.99,13192.44,79
104,0,24781,Hunter Mahan,166.86,11346.19,68
105,0,28307,Matt Every,166.83,14681.08,88
106,0,24399,Scott Gardiner,166.70,9168.77,55
107,0,24138,Ian Poulter,166.60,5997.70,36
108,0,28679,Fabián Gómez,166.36,9316.01,56
109,0,25686,Jason Dufner,166.34,10978.59,66
110,0,20098,Stuart Appleby,166.27,12636.22,76
111,0,06567,Vijay Singh,166.14,7974.57,48
112,0,10885,Robert Allenby,166.08,7805.81,47
112,0,34046,Jordan Spieth,166.08,11791.55,71
114,0,27895,Jonas Blixt,165.98,11950.74,72
115,0,12782,Tim Herron,165.97,6804.72,41
116,0,06522,Ernie Els,165.96,7468.00,45
117,0,32200,Roberto Castro,165.88,13104.15,79
118,0,32150,Michael Thompson,165.69,8450.01,51
119,0,29425,Andrew Svoboda,165.62,6127.77,37
120,0,25336,Alistair Presnell,165.50,7944.11,48
121,0,25834,Daniel Summerhays,165.38,13726.17,83
122,0,34409,David Lingmerth,165.31,10083.65,61
123,0,20572,Rod Pampling,164.91,5936.75,36
124,0,06527,Steve Stricker,164.85,5769.69,35
125,0,24663,Y.E. Yang,164.53,6745.89,41
126,0,01320,Bob Estes,164.49,8388.93,51
127,0,27644,Brian Harman,164.41,13152.49,80
128,0,34174,John Huh,164.38,12493.00,76
129,0,28455,Will Claxton,164.30,9529.24,58
129,0,31202,William McGirt,164.30,11829.84,72
131,0,23108,Matt Kuchar,164.11,12472.27,76
132,0,35139,Richard Lee,163.85,11961.08,73
133,0,27649,Brandt Snedeker,163.68,9657.34,59
134,0,26596,Ryan Moore,163.67,9983.59,61
135,0,34021,Bud Cauley,163.53,8503.66,52
136,0,23325,Vaughn Taylor,163.45,6374.59,39
137,0,23983,Luke Donald,163.39,7352.67,45
138,0,20104,Ken Duke,163.38,11763.41,72
139,0,25572,Graeme McDowell,163.18,6527.32,40
140,0,26951,Johnson Wagner,163.14,8483.45,52
141,0,25444,Justin Hicks,162.88,9447.22,58
141,0,27963,Chris Stroud,162.88,13030.54,80
143,0,28092,D.H. Lee,162.45,9584.74,59
144,0,31560,Brian Stuard,162.39,10880.01,67
145,0,20593,Greg Chalmers,162.38,12178.26,75
146,0,27556,Ted Potter Jr.,162.36,9254.47,57
147,0,25240,D.A. Points,162.28,11034.87,68
148,0,06004,Stephen Ames,162.12,6484.76,40
149,0,26497,Casey Wittenberg,162.10,10212.05,63
150,0,36884,Ben Kohles,161.93,10039.58,62
151,0,20160,Charlie Wi,161.66,10508.09,65
152,0,24357,K.J. Choi,161.62,9696.98,60
153,0,10809,Jim Furyk,161.30,10968.20,68
154,0,26758,David Hearn,161.15,12408.64,77
155,0,22961,David Mathis,160.98,9819.62,61
156,0,23541,Ben Crane,160.81,8683.53,54
157,0,34261,Scott Langley,160.78,10129.24,63
158,0,24507,Jason Bohn,160.73,11251.43,70
159,0,10423,Mike Weir,160.63,7228.14,45
160,0,21099,David Lynn,160.41,8983.03,56
161,0,24227,Justin Bolli,160.36,7536.72,47
162,0,22621,Ben Curtis,160.32,7695.49,48
163,0,23800,Bryce Molder,160.31,11542.54,72
164,0,24024,Zach Johnson,160.16,11371.34,71
165,0,26476,Chez Reavie,160.04,11682.57,73
166,0,21753,Brian Davis,159.41,13868.90,87
167,0,22806,Doug LaBelle II,158.81,9687.22,61
168,0,28135,Aaron Watkins,158.44,5703.93,36
169,0,21878,Mark Wilson,158.30,8073.06,51
170,0,10213,Dicky Pride,158.28,9813.12,62
171,0,10860,Justin Leonard,158.06,12328.57,78
172,0,28310,Lee Williams,157.70,8515.58,54
173,0,02206,David Toms,157.01,4867.36,31
174,0,01724,Jeff Maggert,156.59,9238.69,59
175,0,08075,Jerry Kelly,156.38,10321.31,66
176,0,30711,Colt Knost,155.79,9503.33,61
177,0,19846,Brian Gay,155.57,11667.55,75
177,0,22295,Darron Stiles,155.57,6222.86,40
179,0,23135,Tim Clark,155.25,6986.12,45
180,0,20443,Jin Park,155.16,7137.36,46
