RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX RANGE,TOTAL ATTEMPTS
99,0,23623,Bo Van Pelt,182.6,9129.7,50
100,0,24138,Ian Poulter,182.4,6201.0,34
101,0,23353,J.J. Henry,182.1,9103.0,50
102,0,06573,Brandt Jobe,181.6,9080.4,50
102,0,27770,Camilo Villegas,181.6,11076.0,61
104,0,30852,Ryo Ishikawa,181.4,9796.7,54
104,0,31202,William McGirt,181.4,12152.3,67
106,0,28780,Nicholas Thompson,181.3,15046.4,83
107,0,24663,Y.E. Yang,180.7,7047.8,39
108,0,10885,Robert Allenby,180.6,8488.6,47
109,0,34046,Jordan Spieth,180.5,12456.3,69
110,0,24399,Scott Gardiner,180.3,9734.0,54
110,0,27933,John Merrick,180.3,11538.7,64
112,0,27649,Brandt Snedeker,180.1,9904.2,55
113,0,23788,D.J. Trahan,179.9,5936.2,33
114,0,30750,Tommy Gainey,179.8,12762.8,71
114,0,29425,Andrew Svoboda,179.8,6114.4,34
116,0,23983,Luke Donald,179.7,7369.5,41
117,0,25686,Jason Dufner,179.6,10953.6,61
118,0,25336,Alistair Presnell,179.5,7540.5,42
119,0,12510,Chad Campbell,179.3,12011.6,67
120,0,27895,Jonas Blixt,179.2,12006.3,67
120,0,28475,Jeff Overton,179.2,12725.1,71
120,0,32150,Michael Thompson,179.2,8960.2,50
123,0,21731,Freddie Jacobson,179.0,8056.5,45
124,0,20098,Stuart Appleby,178.9,13057.9,73
125,0,25834,Daniel Summerhays,178.7,14471.3,81
126,0,34021,Bud Cauley,178.1,9261.9,52
126,0,27644,Brian Harman,178.1,13893.4,78
126,0,35139,Richard Lee,178.1,12112.5,68
126,0,26951,Johnson Wagner,178.1,8725.1,49
130,0,20572,Rod Pampling,178.0,6231.5,35
130,0,27963,Chris Stroud,178.0,13353.3,75
132,0,28679,Fabián Gómez,177.6,9412.0,53
133,0,06567,Vijay Singh,177.4,8162.0,46
134,0,26596,Ryan Moore,177.0,9734.3,55
135,0,36884,Ben Kohles,176.8,10785.4,61
136,0,01320,Bob Estes,176.5,8293.3,47
137,0,23108,Matt Kuchar,176.4,11994.7,68
138,0,23325,Vaughn Taylor,176.3,6697.6,38
139,0,24507,Jason Bohn,176.1,11273.4,64
140,0,28455,Will Claxton,175.8,9492.0,54
140,0,10809,Jim Furyk,175.8,11075.1,63
140,0,25572,Graeme McDowell,175.8,6505.9,37
143,0,23541,Ben Crane,175.6,9309.4,53
144,0,31560,Brian Stuard,175.5,11231.3,64
145,0,20593,Greg Chalmers,175.3,12273.0,70
146,0,27556,Ted Potter Jr.,175.2,9460.8,54
147,0,26497,Casey Wittenberg,174.9,10320.0,59
148,0,06004,Stephen Ames,174.8,6641.3,38
149,0,28092,D.H. Lee,174.6,9952.8,57
150,0,20160,Charlie Wi,173.6,10763.7,62
151,0,23800,Bryce Molder,173.5,11971.0,69
152,0,34174,John Huh,173.2,12645.2,73
152,0,22961,David Mathis,173.2,10219.6,59
154,0,21878,Mark Wilson,172.6,8283.5,48
155,0,24357,K.J. Choi,172.4,9825.2,57
156,0,22621,Ben Curtis,172.2,7749.9,45
156,0,26758,David Hearn,172.2,12400.6,72
158,0,22806,Doug LaBelle II,171.7,9617.5,56
159,0,20104,Ken Duke,171.4,11658.1,68
160,0,21099,David Lynn,171.3,8735.2,51
161,0,21753,Brian Davis,171.2,14721.3,86
162,0,28135,Aaron Watkins,171.1,5988.4,35
163,0,25240,D.A. Points,171.0,10943.9,64
164,0,26476,Chez Reavie,170.9,12306.0,72
165,0,24227,Justin Bolli,170.0,7310.5,43
165,0,24024,Zach Johnson,170.0,11389.5,67
165,0,10213,Dicky Pride,170.0,10537.9,62
168,0,28310,Lee Williams,169.5,8642.9,51
169,0,10423,Mike Weir,169.1,7272.0,43
170,0,25444,Justin Hicks,168.9,9120.5,54
170,0,10860,Justin Leonard,168.9,12497.0,74
172,0,02206,David Toms,168.7,4386.0,26
173,0,34261,Scott Langley,167.8,9565.6,57
174,0,20443,Jin Park,166.6,7330.0,44
175,0,08075,Jerry Kelly,166.2,10639.1,64
176,0,30711,Colt Knost,165.5,9930.8,60
177,0,01724,Jeff Maggert,165.4,8930.4,54
178,0,19846,Brian Gay,164.1,11651.9,71
179,0,23135,Tim Clark,160.2,6727.2,42
180,0,22295,Darron Stiles,160.0,5918.3,37
