RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
113,0,32757,Patton Kizzire,65
114,0,35732,Wes Roach,61
115,0,27963,Chris Stroud,60
116,0,24490,George McNeill,59
117,0,33449,Zack Sucher,57
118,0,40009,Dominic Bozzelli,56
119,0,25632,Jimmy Walker,56
120,0,32333,Kevin Tway,55
121,0,10809,Jim Furyk,54
122,0,51894,Vince Whaley,53
123,0,52375,Doug Ghim,51
124,0,39324,J.J. Spaun,51
125,0,34213,Grayson Murray,50
126,0,33418,Shawn Stefani,49
127,0,28307,Matt Every,47
128,0,48084,Wesley Bryan,47
129,0,30926,Chris Kirk,40
130,0,24846,Ricky Barnes,39
131,0,32200,Roberto Castro,38
132,0,28420,Ryan Brehm,38
133,0,32366,Kevin Chappell,38
134,0,06527,Steve Stricker,37
135,0,12510,Chad Campbell,36
136,0,26289,Boo Weekley,35
137,0,24925,Jonathan Byrd,34
138,0,48045,Michael Gellerman,31
139,0,32070,Rafael Campos,30
140,0,24924,Bill Haas,29
141,0,29461,Jamie Lovemark,26
142,0,08075,Jerry Kelly,23
143,0,34174,John Huh,23
144,0,23541,Ben Crane,21
145,0,35617,Martin Trainer,16
146,0,27933,John Merrick,13
147,0,33461,Morgan Hoffmann,12
148,0,30750,Tommy Gainey,11
149,0,26951,Johnson Wagner,10
150,0,23623,Bo Van Pelt,7
151,0,24358,Robert Garrigus,6
152,0,11123,Chris Couch,5
153,0,01706,Davis Love III,5
154,0,37273,Derek Ernst,4
155,0,32982,Vince Covello,4
156,0,24140,Sean O'Hair,4
157,0,23353,J.J. Henry,4
158,0,12782,Tim Herron,3
159,0,23614,Rich Beem,3
160,0,21959,Ted Purdy,2
161,0,31202,William McGirt,2
162,0,39975,Michael Kim,2
163,0,10213,Dicky Pride,1
164,0,24449,Parker McLachlin,1
165,0,08385,Omar Uresti,1
