RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
100,0,32839,Hideki Matsuyama,99.27,821,22,793
102,0,35891,Cameron Smith,99.25,664,17,642
103,0,12510,Chad Campbell,99.24,1178,33,1136
103,0,23541,Ben Crane,99.24,924,22,895
105,0,32200,Roberto Castro,99.20,1255,30,1215
106,0,27436,Graham DeLaet,99.19,859,18,834
106,0,29289,S.Y. Noh,99.19,988,25,955
108,0,26329,Louis Oosthuizen,99.17,606,18,583
108,0,29223,Sam Saunders,99.17,723,21,696
110,0,34563,Chesson Hadley,99.16,955,22,925
111,0,27649,Brandt Snedeker,99.15,1054,29,1016
112,0,40058,Zac Blair,99.13,1153,37,1106
112,0,31323,Gary Woodland,99.13,1148,28,1110
114,0,28679,Fabián Gómez,99.11,1016,31,976
115,0,27963,Chris Stroud,99.09,987,29,949
116,0,35879,Kelly Kraft,99.06,638,10,622
117,0,27747,Hiroshi Iwata,99.04,941,25,907
117,0,33122,Russell Knox,99.04,941,22,910
119,0,34174,John Huh,99.03,1136,23,1102
120,0,29974,Branden Grace,99.02,610,16,588
121,0,23320,Ryan Palmer,99.00,1105,29,1065
121,0,26476,Chez Reavie,99.00,1105,33,1061
123,0,30925,Dustin Johnson,98.96,867,19,839
124,0,27974,Sung Kang,98.95,1052,27,1014
124,0,37455,Si Woo Kim,98.95,1425,35,1375
124,0,06567,Vijay Singh,98.95,949,27,912
127,0,24494,Erik Compton,98.91,732,17,707
128,0,37273,Derek Ernst,98.89,631,12,612
128,0,29518,Brendan Steele,98.89,992,24,957
130,0,33204,Shane Lowry,98.88,534,20,508
131,0,10885,Robert Allenby,98.87,619,20,592
132,0,29725,Tony Finau,98.85,1133,34,1086
133,0,24358,Robert Garrigus,98.84,778,23,746
134,0,25686,Jason Dufner,98.78,1151,42,1095
135,0,28092,D.H. Lee,98.77,653,13,632
136,0,45526,Abraham Ancer,98.72,549,14,528
137,0,12716,Charley Hoffman,98.71,1005,27,965
138,0,23325,Vaughn Taylor,98.69,990,15,962
138,0,25892,Steve Wheatcroft,98.69,995,26,956
140,0,33461,Morgan Hoffmann,98.68,836,28,797
140,0,33419,Cameron Tringale,98.68,988,23,952
142,0,35532,Tom Hoge,98.65,888,26,850
143,0,28132,Tyrone Van Aswegen,98.63,1243,25,1201
144,0,24924,Bill Haas,98.62,940,20,907
145,0,24781,Hunter Mahan,98.58,706,13,683
145,0,34431,Robert Streb,98.58,985,28,943
147,0,28237,Rory McIlroy,98.56,693,18,665
148,0,21878,Mark Wilson,98.51,806,23,771
149,0,27942,Rob Oppenheim,98.50,733,18,704
150,0,24912,Will MacKenzie,98.47,983,22,946
151,0,20766,Padraig Harrington,98.45,645,15,620
151,0,25240,D.A. Points,98.45,580,21,550
153,0,29745,Tyler Aldridge,98.43,955,20,920
154,0,24502,Adam Scott,98.41,820,25,782
155,0,24490,George McNeill,98.40,688,22,655
156,0,25900,Lucas Glover,98.39,992,24,952
157,0,25818,Scott Piercy,98.33,956,24,916
158,0,25274,Steven Bowditch,98.32,772,24,735
158,0,29479,Scott Brown,98.32,1011,25,969
160,0,37454,Whee Kim,98.28,932,17,899
161,0,23353,J.J. Henry,98.25,912,22,874
161,0,33418,Shawn Stefani,98.25,1145,23,1102
163,0,21209,Sergio Garcia,98.21,448,11,429
164,0,28158,Steve Marino,98.20,776,19,743
165,0,25720,Chad Collins,98.13,910,18,875
166,0,26300,Matt Jones,98.10,949,27,904
167,0,22405,Justin Rose,98.07,726,15,697
168,0,26331,Charl Schwartzel,98.04,817,21,780
169,0,31560,Brian Stuard,97.95,879,23,838
170,0,28475,Jeff Overton,97.90,856,24,814
171,0,33667,Carlos Ortiz,97.86,886,18,849
171,0,37189,Harold Varner III,97.86,1168,31,1112
173,0,20229,Stewart Cink,97.82,735,15,704
174,0,27141,J.B. Holmes,97.80,864,26,819
174,0,31420,Anirban Lahiri,97.80,681,12,654
176,0,33141,Keegan Bradley,97.69,952,16,914
177,0,32618,Rhein Gibson,97.53,647,17,614
178,0,30692,Scott Stallings,97.49,918,12,883
179,0,32366,Kevin Chappell,97.48,1153,24,1100
179,0,23621,Rory Sabbatini,97.48,595,19,561
181,0,20691,Greg Owen,97.04,1047,22,994
182,0,27129,Luke List,96.96,986,28,928
183,0,22046,Geoff Ogilvy,96.40,749,14,708
183,0,29221,Webb Simpson,96.40,861,22,808
185,0,20104,Ken Duke,96.20,711,16,668
