RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
111,0,22056,Cameron Percy,99.79,477,18,458
112,0,34098,Russell Henley,99.78,899,26,871
113,0,34174,John Huh,99.76,850,21,827
113,0,23108,Matt Kuchar,99.76,835,17,816
113,0,40250,Taylor Pendrith,99.76,851,29,820
116,0,47995,Davis Riley,99.74,1152,33,1116
116,0,27214,Kevin Streelman,99.74,1152,27,1122
118,0,49298,Kramer Hickok,99.72,1089,36,1050
118,0,23320,Ryan Palmer,99.72,724,18,704
120,0,23621,Rory Sabbatini,99.70,668,24,642
121,0,55708,Hayden Buckley,99.64,1104,31,1069
122,0,27644,Brian Harman,99.63,1093,20,1069
122,0,51950,Max McGreevy,99.63,810,24,783
122,0,46340,Alex Smalley,99.63,1087,29,1054
122,0,31323,Gary Woodland,99.63,810,22,785
126,0,36326,David Lipsky,99.62,1043,36,1003
127,0,19803,Ryan Armour,99.61,517,19,496
128,0,32333,Kevin Tway,99.59,976,29,943
129,0,27649,Brandt Snedeker,99.58,718,19,696
130,0,30926,Chris Kirk,99.56,906,22,880
131,0,29289,S.Y. Noh,99.55,662,17,642
131,0,27095,Nick Watney,99.55,887,32,851
133,0,26476,Chez Reavie,99.54,1097,28,1064
133,0,27064,Jhonattan Vegas,99.54,867,24,839
135,0,29908,C.T. Pan,99.51,1021,28,988
136,0,32757,Patton Kizzire,99.50,1191,31,1154
137,0,34610,Matthias Schwab,99.49,792,26,762
138,0,45609,Tyler Duncan,99.47,950,25,920
138,0,24980,Scott Gutschewski,99.47,563,17,543
140,0,47347,Adam Schenk,99.46,1105,22,1077
141,0,28089,Jason Day,99.45,731,21,706
141,0,33486,Roger Sloan,99.45,904,26,873
143,0,39997,Corey Conners,99.41,1010,27,977
144,0,31560,Brian Stuard,99.40,1008,25,977
145,0,48117,Kurt Kitayama,99.39,658,21,633
146,0,46601,Trey Mullinax,99.38,974,33,935
147,0,47988,Nick Hardy,99.36,621,9,608
147,0,33122,Russell Knox,99.36,1088,23,1058
149,0,27139,David Skinns,99.33,744,20,719
150,0,36871,Matthew NeSmith,99.30,1141,31,1102
150,0,40006,Erik van Rooyen,99.30,572,17,551
152,0,25493,Nick Taylor,99.28,978,26,945
153,0,52372,Cameron Champ,99.26,672,14,653
153,0,20229,Stewart Cink,99.26,943,28,908
155,0,46550,Brandon Hagy,99.20,871,24,840
156,0,24924,Bill Haas,99.18,977,24,945
156,0,57366,Cameron Young,99.18,979,31,940
158,0,29518,Brendan Steele,99.12,911,15,888
159,0,29926,Danny Lee,99.11,559,10,544
160,0,52375,Doug Ghim,99.09,994,19,966
160,0,32448,James Hahn,99.09,878,15,855
160,0,31420,Anirban Lahiri,99.09,875,19,848
163,0,27974,Sung Kang,99.08,866,29,829
164,0,29970,Dylan Frittelli,99.07,1073,25,1038
165,0,37189,Harold Varner III,99.04,835,22,805
166,0,25818,Scott Piercy,98.95,948,23,915
167,0,48084,Wesley Bryan,98.90,544,13,525
168,0,37455,Si Woo Kim,98.89,1172,31,1128
169,0,45157,Cam Davis,98.88,1069,24,1033
169,0,47856,Seth Reeves,98.88,715,19,688
171,0,35110,Brett Drewitt,98.86,614,14,593
172,0,30978,Kiradech Aphibarnrat,98.82,510,10,494
173,0,27936,Martin Laird,98.79,910,25,874
174,0,30163,Henrik Norlander,98.77,895,19,865
175,0,40115,Adam Svensson,98.73,1181,51,1115
176,0,31557,Jim Herman,98.72,626,15,603
177,0,46414,Aaron Rai,98.61,1004,15,975
178,0,32662,Michael Gligic,98.56,832,13,807
179,0,26300,Matt Jones,98.54,756,19,726
180,0,32816,Satoshi Kodaira,98.46,585,15,561
181,0,27770,Camilo Villegas,98.45,772,29,731
182,0,21961,Charles Howell III,98.41,694,18,665
182,0,50525,Collin Morikawa,98.41,694,18,665
184,0,39953,Chase Seiffert,98.36,549,11,529
185,0,36799,Stephan Jaeger,98.15,1025,26,980
186,0,34046,Jordan Spieth,98.09,888,22,849
187,0,12716,Charley Hoffman,98.03,862,15,830
188,0,34255,Joseph Bramlett,97.73,1014,21,970
189,0,28114,Dawie van der Walt,97.72,702,21,665
190,0,25686,Jason Dufner,97.44,586,16,555
191,0,29974,Branden Grace,97.05,645,16,610
192,0,25900,Lucas Glover,96.95,1213,34,1142
193,0,27129,Luke List,96.71,974,32,910
