RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
145,0,02101,Joey Sindelar,17.41,47,270
146,0,01185,Brandel Chamblee,17.46,44,252
147,0,06014,Eric Booker,17.48,43,246
148,0,08547,John Maginnes,17.54,50,285
148,0,01887,Mark O'Meara,17.54,30,171
150,0,20029,Notah Begay III,17.65,42,238
150,0,12449,Ryan Howison,17.65,39,221
152,0,06527,Steve Stricker,17.82,31,174
153,0,21209,Sergio Garcia,17.86,35,196
154,0,21805,Harrison Frazar,17.89,44,246
154,0,12753,David Morland IV,17.89,51,285
156,0,24356,Jason Buha,17.94,47,262
157,0,06809,Bob Burns,17.95,56,312
158,0,01941,Tom Pernice Jr.,17.99,59,328
159,0,01040,Emlyn Aubrey,18.03,33,183
160,0,01191,Barry Cheesman,18.04,57,316
161,0,01014,Fulton Allem,18.14,39,215
162,0,02279,Mark Wiebe,18.15,53,292
163,0,02218,Ted Tryba,18.21,61,335
164,0,01408,Kelly Gibson,18.25,46,252
165,0,10569,Mike Brisky,18.29,47,257
166,0,02131,Mike Springer,18.31,52,284
167,0,01766,Billy Mayfair,18.35,51,278
168,0,02206,David Toms,18.38,77,419
169,0,01376,Bob Friend,18.41,51,277
170,0,06613,Tommy Tolles,18.45,38,206
171,0,01457,Jay Haas,18.70,43,230
172,0,01261,Jay Delsing,18.84,52,276
173,0,19822,Bobby Cochran,19.03,43,226
174,0,01549,Mike Hulbert,19.16,41,214
175,0,08535,Gary Nicklaus,19.22,49,255
176,0,07753,Kevin Wentworth,19.61,50,255
177,0,06090,Jim McGovern,19.66,35,178
178,0,01388,Robert Gamez,19.70,52,264
179,0,21007,Gabriel Hjertstedt,19.78,55,278
180,0,10117,Bob Heintz,20.08,52,259
180,0,22064,Craig Spence,20.08,51,254
182,0,01249,John Daly,20.25,48,237
183,0,01323,Brad Fabel,20.29,56,276
184,0,01510,Nolan Henke,20.39,42,206
185,0,01975,Tom Purtzer,20.57,36,175
186,0,01599,Steve Jones,20.61,47,228
186,0,08045,Perry Moss,20.61,34,165
186,0,01920,Craig Parry,20.61,47,228
189,0,10213,Dicky Pride,20.92,59,282
190,0,23656,Jason Caron,21.36,44,206
191,0,06062,Charles Raulerson,21.74,70,322
192,0,08243,Aaron Bengoechea,22.49,47,209
193,0,01928,Corey Pavin,22.62,50,221
194,0,21593,Keith Nolan,23.38,36,154
195,0,07363,Craig Bowden,24.26,33,136
