RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
99,0,06527,Steve Stricker,5,228,0
99,0,12714,Chris Tidland,5,276,0
99,0,06591,Rocky Walcher,5,207,0
99,0,20436,Garrett Willis,5,312,0
120,0,25083,Jeremy Anderson,4,240,0
120,0,01063,Ben Bates,4,181,0
120,0,07003,David Berganio Jr.,4,246,1
120,0,01185,Brandel Chamblee,4,246,0
120,0,01320,Bob Estes,4,281,1
120,0,01361,Dan Forsman,4,261,0
120,0,10809,Jim Furyk,4,285,0
120,0,01388,Robert Gamez,4,210,0
120,0,19846,Brian Gay,4,381,0
120,0,06643,Paul Goydos,4,291,0
120,0,01457,Jay Haas,4,249,0
120,0,08537,J.P. Hayes,4,265,0
120,0,01527,Scott Hoch,4,287,0
120,0,06315,Pete Jordan,4,356,0
120,0,06332,Neal Lancaster,4,369,0
120,0,10565,Ian Leggatt,4,295,0
120,0,06090,Jim McGovern,4,212,0
120,0,22122,Andrew McLardy,4,262,0
120,0,08339,Spike McRoy,4,308,1
120,0,19817,Michael Muehr,4,316,1
120,0,08535,Gary Nicklaus,4,325,0
120,0,01926,Steve Pate,4,286,0
120,0,01943,Chris Perry,4,271,0
120,0,11011,Mike Sposa,4,326,0
120,0,02245,Grant Waite,4,270,0
120,0,10425,Jay Williamson,4,316,0
120,0,20566,Kaname Yokoo,4,280,0
147,0,01014,Fulton Allem,3,193,0
147,0,07867,Woody Austin,3,335,0
147,0,20099,Doug Barron,3,219,0
147,0,01093,Ronnie Black,3,175,0
147,0,01098,Jay Don Blake,3,340,0
147,0,06034,Marco Dawson,3,215,0
147,0,22051,Ben Ferguson,3,264,0
147,0,10201,Matt Gogel,3,281,0
147,0,21806,Paul Gow,3,262,0
147,0,08063,Kelly Grunewald,3,228,0
147,0,06617,Brian Henninger,3,282,0
147,0,20433,Mark Hensby,3,246,0
147,0,08545,Glen Hnatiuk,3,349,0
147,0,21961,Charles Howell III,3,295,0
147,0,01599,Steve Jones,3,234,0
147,0,07547,Craig Kanada,3,290,0
147,0,01619,Skip Kendall,3,384,0
147,0,01887,Mark O'Meara,3,226,0
147,0,01968,Nick Price,3,232,0
147,0,10649,Tom Scherrer,3,230,0
147,0,06078,Esteban Toledo,3,396,0
147,0,02279,Mark Wiebe,3,215,0
169,0,01024,Billy Andrade,2,266,0
169,0,07763,Doug Dunakey,2,283,0
169,0,01378,David Frost,2,297,1
169,0,08881,Tripp Isenhour,2,312,0
169,0,10733,Kent Jones,2,259,0
169,0,06140,Sean Murphy,2,241,0
169,0,06373,José María Olazábal,2,167,0
169,0,01920,Craig Parry,2,219,1
169,0,01928,Corey Pavin,2,225,0
169,0,02010,Loren Roberts,2,282,0
169,0,07101,Dave Stockton Jr.,2,212,0
169,0,02246,Duffy Waldorf,2,237,0
181,0,01132,Mark Brooks,1,298,0
181,0,01200,Keith Clearwater,1,212,0
181,0,19972,José Coceres,1,171,0
181,0,01313,Steve Elkington,1,201,0
181,0,01487,Jeff Hart,1,304,1
181,0,01666,Bernhard Langer,1,209,1
181,0,01823,Larry Mize,1,249,0
181,0,02099,Scott Simpson,1,251,0
181,0,02257,Brian Watts,1,186,0
