RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
170,0,25191,Gonzalo Fernandez-Castaño,97.68,950,22,906
170,0,20691,Greg Owen,97.68,604,15,575
172,0,28486,Michael Putnam,97.65,1020,22,974
173,0,27933,John Merrick,97.59,873,26,826
174,0,06567,Vijay Singh,97.47,1029,21,982
175,0,06522,Ernie Els,97.44,587,19,553
176,0,29221,Webb Simpson,97.38,955,23,907
177,0,28023,Byron Smith,97.31,632,12,603
178,0,30692,Scott Stallings,97.08,720,13,686
179,0,01706,Davis Love III,97.00,634,9,606
180,0,31193,Jim Renner,96.74,829,8,794
181,0,24502,Adam Scott,96.47,482,16,449
182,0,20766,Padraig Harrington,95.94,739,19,690
183,0,32334,Charlie Beljan,95.17,869,14,813
184,0,25900,Lucas Glover,93.53,1144,20,1050
