RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
77,0,25686,Jason Dufner,162.8,5257826000,897
77,0,22892,Jason Gore,162.8,4080226000,696
77,0,06539,Rick Price,162.8,2731594000,466
77,0,02206,David Toms,162.8,5490256000,937
82,0,20098,Stuart Appleby,162.9,4463398000,761
82,0,26497,Casey Wittenberg,162.9,3810744000,650
84,0,24357,K.J. Choi,163.0,3463173000,590
84,0,23623,Bo Van Pelt,163.0,5358136000,913
86,0,23048,Eric Axley,163.1,3751002000,639
86,0,01329,Brad Faxon,163.1,3428863000,584
86,0,20572,Rod Pampling,163.1,4163217000,709
89,0,06527,Steve Stricker,163.2,4182445000,712
89,0,27963,Chris Stroud,163.2,4952829000,843
91,0,24846,Ricky Barnes,163.3,3403585000,579
91,0,26695,Michael Letzig,163.3,5691265000,968
91,0,24502,Adam Scott,163.3,2692770000,458
94,0,20593,Greg Chalmers,163.4,4752820000,808
94,0,01810,Phil Mickelson,163.4,3111104000,529
94,0,30927,Brendon Todd,163.4,3065062000,521
97,0,24924,Bill Haas,163.5,5472655000,930
97,0,22913,John Rollins,163.5,5198520000,883
97,0,12602,Dean Wilson,163.5,4462624000,758
100,0,22961,David Mathis,163.6,4694186000,797
100,0,26289,Boo Weekley,163.6,4247579000,721
102,0,24024,Zach Johnson,163.7,5356953000,909
102,0,26301,James Nitties,163.7,4979208000,845
102,0,20691,Greg Owen,163.7,5563997000,944
102,0,25345,Carl Pettersson,163.7,4892080000,830
102,0,26668,Marc Turnesa,163.7,4779463000,811
107,0,22371,Aaron Baddeley,163.8,3756592000,637
107,0,23638,Brendon de Jonge,163.8,5125099000,869
107,0,20127,Chris Riley,163.8,4534536000,769
110,0,28089,Jason Day,163.9,3280085000,556
110,0,24912,Will MacKenzie,163.9,4012660000,680
110,0,01766,Billy Mayfair,163.9,4680116000,793
110,0,23800,Bryce Molder,163.9,3686889000,625
110,0,28475,Jeff Overton,163.9,4974181000,843
110,0,07749,Brett Quigley,163.9,5055306000,857
110,0,27770,Camilo Villegas,163.9,3716810000,630
117,0,19846,Brian Gay,164.0,5796060000,982
117,0,24490,George McNeill,164.0,5100588000,864
117,0,22405,Justin Rose,164.0,3689978000,625
120,0,20472,Alex Cejka,164.1,4708419000,797
120,0,23541,Ben Crane,164.1,5477836000,927
120,0,08075,Jerry Kelly,164.1,5161944000,874
120,0,24449,Parker McLachlin,164.1,4311587000,730
120,0,28780,Nicholas Thompson,164.1,5658675000,958
125,0,20498,Briny Baird,164.2,4941445000,836
125,0,21753,Brian Davis,164.2,5905653000,999
125,0,26851,Marc Leishman,164.2,5575378000,943
125,0,20160,Charlie Wi,164.2,5206865000,881
129,0,27141,J.B. Holmes,164.3,3826035000,647
129,0,24503,Jeff Klauk,164.3,6240382000,1055
129,0,20645,John Senden,164.3,6362946000,1076
132,0,23325,Vaughn Taylor,164.4,5177096000,875
133,0,01142,Bart Bryant,164.5,3524526000,595
133,0,12510,Chad Campbell,164.5,4909526000,829
133,0,26420,Richard Johnson,164.5,5205150000,879
133,0,24781,Hunter Mahan,164.5,4844401000,818
133,0,27060,John Mallinger,164.5,4767732000,805
133,0,01948,Tim Petrovic,164.5,5991274000,1012
139,0,12716,Charley Hoffman,164.6,5754558000,971
139,0,22348,Nick O'Hern,164.6,5896133000,995
139,0,06595,Kevin Sutherland,164.6,5007576000,845
142,0,23983,Luke Donald,164.7,4168714000,703
142,0,09011,David Duval,164.7,2857881000,482
142,0,29718,Anthony Kim,164.7,3747876000,632
145,0,24358,Robert Garrigus,164.8,4965035000,837
145,0,20157,Retief Goosen,164.8,3738755000,630
145,0,27466,Spencer Levin,164.8,4792303000,808
145,0,25396,Kevin Na,164.8,5326369000,898
149,0,10585,Scott McCarron,165.0,5649755000,951
149,0,24663,Y.E. Yang,165.0,4644349000,782
151,0,27649,Brandt Snedeker,165.1,4426854000,745
152,0,24925,Jonathan Byrd,165.3,5095051000,856
152,0,23718,Nathan Green,165.3,6377442000,1072
154,0,20766,Padraig Harrington,165.4,3328191000,559
154,0,23621,Rory Sabbatini,165.4,4425247000,743
154,0,23788,D.J. Trahan,165.4,5365904000,901
157,0,27936,Martin Laird,165.5,3884564000,652
157,0,23320,Ryan Palmer,165.5,4713035000,791
157,0,25562,Andres Romero,165.5,2741004000,460
160,0,22621,Ben Curtis,165.7,3268593000,548
160,0,21731,Freddie Jacobson,165.7,4967956000,833
160,0,01707,Steve Lowery,165.7,5158489000,865
163,0,20574,Mathew Goggin,165.9,4066292000,681
164,0,20848,Ángel Cabrera,166.1,2487004000,416
164,0,23353,J.J. Henry,166.1,5983820000,1001
166,0,10809,Jim Furyk,166.2,4500395000,752
166,0,23548,Bill Lunde,166.2,5277228000,882
168,0,26596,Ryan Moore,166.3,5054237000,844
168,0,25632,Jimmy Walker,166.3,4466823000,746
170,0,07867,Woody Austin,166.4,5217118000,871
170,0,26951,Johnson Wagner,166.4,5099255000,851
172,0,10885,Robert Allenby,166.6,3928976000,655
172,0,21209,Sergio Garcia,166.6,3022708000,504
174,0,06643,Paul Goydos,166.7,4391955000,732
175,0,01161,Mark Calcavecchia,166.8,4023765000,670
176,0,02239,Scott Verplank,166.9,5461262000,909
177,0,06522,Ernie Els,167.0,3762729000,626
177,0,24138,Ian Poulter,167.0,2915239000,485
179,0,21350,Ryuji Imada,167.1,4789537000,796
180,0,24361,Pat Perez,167.3,4186738000,695
181,0,25804,Bubba Watson,167.5,3677418000,610
182,0,01928,Corey Pavin,167.6,3717234000,616
183,0,25240,D.A. Points,169.0,5870909000,965
184,0,08793,Tiger Woods,169.5,3399091000,557
