RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
94,0,12705,Cliff Kresge,9
94,0,01724,Jeff Maggert,9
94,0,10585,Scott McCarron,9
94,0,20691,Greg Owen,9
94,0,22913,John Rollins,9
94,0,26679,Kevin Stadler,9
94,0,27963,Chris Stroud,9
94,0,30927,Brendon Todd,9
94,0,23788,D.J. Trahan,9
94,0,23349,Charles Warren,9
94,0,10423,Mike Weir,9
94,0,24663,Y.E. Yang,9
118,0,06004,Stephen Ames,8
118,0,24925,Jonathan Byrd,8
118,0,08931,Glen Day,8
118,0,01329,Brad Faxon,8
118,0,07457,Steve Flesch,8
118,0,20574,Mathew Goggin,8
118,0,23718,Nathan Green,8
118,0,23548,Bill Lunde,8
118,0,24449,Parker McLachlin,8
118,0,24490,George McNeill,8
118,0,01810,Phil Mickelson,8
118,0,26596,Ryan Moore,8
118,0,23320,Ryan Palmer,8
118,0,25345,Carl Pettersson,8
118,0,24502,Adam Scott,8
118,0,21878,Mark Wilson,8
118,0,08793,Tiger Woods,8
135,0,20098,Stuart Appleby,7
135,0,01035,Tommy Armour III,7
135,0,01142,Bart Bryant,7
135,0,09011,David Duval,7
135,0,26420,Richard Johnson,7
135,0,23108,Matt Kuchar,7
135,0,26851,Marc Leishman,7
135,0,25396,Kevin Na,7
135,0,21949,Joe Ogilvie,7
135,0,28475,Jeff Overton,7
135,0,07749,Brett Quigley,7
135,0,22405,Justin Rose,7
135,0,22548,Patrick Sheehan,7
135,0,06595,Kevin Sutherland,7
135,0,02214,Kirk Triplett,7
135,0,31323,Gary Woodland,7
151,0,24846,Ricky Barnes,6
151,0,24507,Jason Bohn,6
151,0,20848,Ángel Cabrera,6
151,0,24357,K.J. Choi,6
151,0,31416,Derek Fathauer,6
151,0,01473,Todd Hamilton,6
151,0,27141,J.B. Holmes,6
151,0,24912,Will MacKenzie,6
151,0,22348,Nick O'Hern,6
151,0,28620,Aron Price,6
151,0,20645,John Senden,6
151,0,27649,Brandt Snedeker,6
151,0,08845,Scott Sterling,6
151,0,22295,Darron Stiles,6
151,0,10425,Jay Williamson,6
166,0,06197,Michael Allen,5
166,0,07223,Brian Bateman,5
166,0,06522,Ernie Els,5
166,0,24140,Sean O'Hair,5
166,0,06539,Rick Price,5
171,0,23614,Rich Beem,4
171,0,28087,Kris Blanks,4
171,0,22621,Ben Curtis,4
171,0,06621,Joe Durant,4
171,0,21209,Sergio Garcia,4
171,0,10117,Bob Heintz,4
171,0,01766,Billy Mayfair,4
171,0,25562,Andres Romero,4
171,0,26668,Marc Turnesa,4
180,0,01677,Tom Lehman,3
181,0,30711,Colt Knost,2
181,0,23800,Bryce Molder,2
181,0,28118,Peter Tomasulo,2
