RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
128,0,06004,Stephen Ames,+.163
128,0,08385,Omar Uresti,+.163
130,0,25900,Lucas Glover,+.164
130,0,02245,Grant Waite,+.164
132,0,19824,Craig Barlow,+.169
132,0,07363,Craig Bowden,+.169
132,0,08931,Glen Day,+.169
132,0,20121,Todd Fischer,+.169
132,0,08881,Tripp Isenhour,+.169
137,0,23497,Tag Ridings,+.170
138,0,24357,K.J. Choi,+.172
138,0,01887,Mark O'Meara,+.172
140,0,20433,Mark Hensby,+.173
140,0,01553,John Huston,+.173
142,0,20593,Greg Chalmers,+.174
142,0,20104,Ken Duke,+.174
144,0,01329,Brad Faxon,+.178
144,0,10585,Scott McCarron,+.178
146,0,19846,Brian Gay,+.180
146,0,24024,Zach Johnson,+.180
148,0,01473,Todd Hamilton,+.181
149,0,12753,David Morland IV,+.183
149,0,20548,Hidemichi Tanaka,+.183
151,0,01261,Jay Delsing,+.185
152,0,22371,Aaron Baddeley,+.186
152,0,23353,J.J. Henry,+.186
152,0,01619,Skip Kendall,+.186
152,0,02010,Loren Roberts,+.186
156,0,01577,Lee Janzen,+.187
157,0,21646,David Branshaw,+.188
158,0,06251,Chris DiMarco,+.189
158,0,01381,Fred Funk,+.189
158,0,10213,Dicky Pride,+.189
161,0,24781,Hunter Mahan,+.190
161,0,01938,David Peoples,+.190
163,0,21407,Arjun Atwal,+.192
164,0,01035,Tommy Armour III,+.196
164,0,01203,Russ Cochran,+.196
166,0,08835,Kris Cox,+.198
166,0,01920,Craig Parry,+.198
168,0,01157,Tom Byrum,+.200
168,0,12510,Chad Campbell,+.200
168,0,02214,Kirk Triplett,+.200
171,0,01766,Billy Mayfair,+.201
172,0,21878,Mark Wilson,+.202
173,0,10201,Matt Gogel,+.203
174,0,24502,Adam Scott,+.205
175,0,02099,Scott Simpson,+.207
176,0,25237,Kevin Muncrief,+.209
177,0,20580,Andre Stolz,+.212
178,0,01042,Paul Azinger,+.213
179,0,02223,Bob Tway,+.215
180,0,01378,David Frost,+.218
181,0,20094,Jonathan Kaye,+.221
181,0,06613,Tommy Tolles,+.221
183,0,01797,Rocco Mediate,+.230
184,0,06078,Esteban Toledo,+.233
185,0,08537,J.P. Hayes,+.234
186,0,10912,Craig Perks,+.237
187,0,21893,Brian Kortan,+.240
188,0,01771,Blaine McCallister,+.245
189,0,11123,Chris Couch,+.255
190,0,10733,Kent Jones,+.261
191,0,23338,David Gossett,+.269
192,0,19881,Robert Damron,+.272
193,0,01139,Olin Browne,+.274
194,0,01219,John Cook,+.313
195,0,12682,Hirofumi Miyase,+.365
196,0,01132,Mark Brooks,+.384
