RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
92,0,08537,J.P. Hayes,12.54,124,989,+0.23
93,0,25686,Jason Dufner,12.57,135,1074,+0.08
94,0,19846,Brian Gay,12.58,161,1280,+0.18
94,0,01527,Scott Hoch,12.58,81,644,+0.14
96,0,20645,John Senden,12.60,162,1286,+0.12
97,0,22046,Geoff Ogilvy,12.63,146,1156,+0.06
98,0,23541,Ben Crane,12.66,156,1232,+0.14
98,0,01926,Steve Pate,12.66,118,932,+0.10
100,0,23623,Bo Van Pelt,12.79,160,1251,+0.08
101,0,06214,Guy Boros,12.80,111,867,+0.14
102,0,10107,Deane Pappas,12.84,122,950,-0.06
103,0,20098,Stuart Appleby,12.93,116,897,+0.04
103,0,23325,Vaughn Taylor,12.93,144,1114,+0.11
105,0,12782,Tim Herron,12.94,128,989,+0.14
106,0,22548,Patrick Sheehan,12.95,189,1460,+0.06
107,0,23621,Rory Sabbatini,13.11,140,1068,-0.01
108,0,21805,Harrison Frazar,13.12,142,1082,+0.05
109,0,01127,Danny Briggs,13.16,145,1102,+0.03
110,0,26287,Roland Thatcher,13.20,118,894,+0.13
111,0,24781,Hunter Mahan,13.27,163,1228,+0.19
112,0,11123,Chris Couch,13.28,98,738,+0.26
113,0,25900,Lucas Glover,13.31,165,1240,+0.16
114,0,08835,Kris Cox,13.36,121,906,+0.20
115,0,12652,Cameron Beckman,13.38,175,1308,+0.11
116,0,01457,Jay Haas,13.50,122,904,+0.04
117,0,22621,Ben Curtis,13.51,80,592,+0.10
118,0,02223,Bob Tway,13.53,135,998,+0.21
119,0,20634,Peter Lonard,13.55,106,782,+0.15
120,0,20121,Todd Fischer,13.58,189,1392,+0.17
121,0,06567,Vijay Singh,13.59,175,1288,E
122,0,02101,Joey Sindelar,13.60,178,1309,+0.13
123,0,23338,David Gossett,13.61,104,764,+0.27
124,0,12823,Carlos Franco,13.63,180,1321,+0.08
125,0,24290,D.J. Brigman,13.64,141,1034,+0.04
126,0,12660,Jesper Parnevik,13.66,156,1142,+0.03
127,0,21407,Arjun Atwal,13.68,151,1104,+0.19
128,0,06515,Shaun Micheel,13.81,145,1050,+0.12
129,0,12645,Brent Geiberger,13.89,176,1267,+0.02
130,0,23552,Hank Kuehne,13.90,169,1216,+0.01
131,0,20585,Niclas Fasth,13.93,105,754,+0.10
132,0,20593,Greg Chalmers,13.95,132,946,+0.17
133,0,06197,Michael Allen,14.00,166,1186,+0.04
133,0,21961,Charles Howell III,14.00,162,1157,+0.11
135,0,06004,Stephen Ames,14.02,166,1184,+0.16
136,0,02106,Chris Smith,14.05,198,1409,+0.14
137,0,01677,Tom Lehman,14.06,122,868,+0.15
138,0,20378,Mathias Grönberg,14.07,159,1130,+0.03
139,0,07867,Woody Austin,14.11,173,1226,+0.08
140,0,23614,Rich Beem,14.18,132,931,+0.10
141,0,02010,Loren Roberts,14.33,145,1012,+0.19
142,0,25345,Carl Pettersson,14.36,174,1212,-0.01
143,0,01035,Tommy Armour III,14.47,168,1161,+0.20
143,0,08337,Mike Heinen,14.47,103,712,+0.08
145,0,20572,Rod Pampling,14.53,170,1170,+0.04
146,0,20580,Andre Stolz,14.57,104,714,+0.21
147,0,10912,Craig Perks,14.63,139,950,+0.24
148,0,20850,Daniel Chopra,14.64,204,1393,+0.05
149,0,10885,Robert Allenby,14.72,156,1060,+0.15
149,0,06332,Neal Lancaster,14.72,207,1406,+0.09
151,0,21633,Steve Allan,14.74,195,1323,+0.05
152,0,01261,Jay Delsing,14.76,146,989,+0.18
153,0,10585,Scott McCarron,14.80,169,1142,+0.18
154,0,10213,Dicky Pride,14.91,127,852,+0.19
155,0,01948,Tim Petrovic,14.93,198,1326,+0.13
156,0,01024,Billy Andrade,14.94,208,1392,+0.10
157,0,23497,Tag Ridings,15.02,100,666,+0.17
158,0,06373,José María Olazábal,15.03,92,612,+0.09
159,0,23320,Ryan Palmer,15.04,205,1363,+0.12
160,0,01771,Blaine McCallister,15.08,139,922,+0.24
161,0,20127,Chris Riley,15.23,127,834,+0.07
162,0,02206,David Toms,15.31,128,836,+0.12
163,0,21949,Joe Ogilvie,15.33,197,1285,+0.06
164,0,19825,Darren Clarke,15.35,78,508,+0.04
165,0,06613,Tommy Tolles,15.45,140,906,+0.22
166,0,20104,Ken Duke,15.49,184,1188,+0.17
167,0,21731,Freddie Jacobson,15.51,147,948,+0.03
168,0,01320,Bob Estes,15.56,127,816,+0.06
169,0,24502,Adam Scott,15.60,88,564,+0.20
170,0,07749,Brett Quigley,15.63,200,1280,+0.06
171,0,06527,Steve Stricker,15.70,166,1057,+0.05
172,0,01707,Steve Lowery,15.72,177,1126,+0.08
173,0,20663,Brenden Pappas,15.88,234,1474,+0.05
174,0,23307,Roger Tambellini,16.09,166,1032,+0.15
175,0,23613,Rich Barcelo,16.17,142,878,+0.13
175,0,20157,Retief Goosen,16.17,97,600,+0.01
177,0,24925,Jonathan Byrd,16.22,169,1042,+0.08
178,0,01706,Davis Love III,16.24,139,856,+0.03
178,0,01927,Dennis Paulson,16.24,152,936,+0.07
180,0,24357,K.J. Choi,16.26,145,892,+0.17
181,0,21209,Sergio Garcia,16.35,119,728,+0.06
181,0,02002,John Riegger,16.35,121,740,+0.05
183,0,12394,Tom Carter,16.38,237,1447,+0.08
184,0,25237,Kevin Muncrief,16.47,110,668,+0.21
185,0,01473,Todd Hamilton,16.96,171,1008,+0.18
186,0,01042,Paul Azinger,17.14,169,986,+0.21
187,0,01249,John Daly,17.25,176,1020,+0.07
188,0,20229,Stewart Cink,17.62,204,1158,-0.01
189,0,01329,Brad Faxon,17.72,180,1016,+0.18
190,0,01226,Fred Couples,17.90,111,620,+0.13
191,0,23063,Scott Hend,18.19,191,1050,+0.06
191,0,07939,Dan Olsen,18.19,175,962,+0.14
193,0,22371,Aaron Baddeley,18.51,204,1102,+0.19
194,0,08793,Tiger Woods,18.91,149,788,-0.05
195,0,06522,Ernie Els,19.09,113,592,E
196,0,01920,Craig Parry,19.13,101,528,+0.20
