RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE EARLY RDS.
92,0,23135,Tim Clark,70.93,993,14
92,0,22295,Darron Stiles,70.93,1064,15
94,0,23353,J.J. Henry,70.96,1845,26
94,0,22913,John Rollins,70.96,1632,23
96,0,22371,Aaron Baddeley,71.00,1136,16
96,0,08993,Franklin Langham,71.00,1207,17
96,0,01723,Andrew Magee,71.00,1065,15
96,0,08385,Omar Uresti,71.00,1349,19
100,0,24925,Jonathan Byrd,71.05,1492,21
100,0,06332,Neal Lancaster,71.05,1563,22
100,0,21959,Ted Purdy,71.05,1350,19
100,0,02101,Joey Sindelar,71.05,1421,20
104,0,10733,Kent Jones,71.06,1279,18
104,0,01766,Billy Mayfair,71.06,1279,18
106,0,23108,Matt Kuchar,71.07,995,14
107,0,20691,Greg Owen,71.10,711,10
108,0,07867,Woody Austin,71.13,569,8
109,0,01381,Fred Funk,71.14,1494,21
110,0,24357,K.J. Choi,71.19,1139,16
110,0,10585,Scott McCarron,71.19,1139,16
110,0,02239,Scott Verplank,71.19,1139,16
113,0,21731,Freddie Jacobson,71.20,712,10
113,0,01685,J.L. Lewis,71.20,1068,15
115,0,23497,Tag Ridings,71.22,1282,18
116,0,02106,Chris Smith,71.26,1354,19
117,0,01361,Dan Forsman,71.27,784,11
118,0,20663,Brenden Pappas,71.29,998,14
118,0,20160,Charlie Wi,71.29,998,14
120,0,06197,Michael Allen,71.30,1640,23
121,0,01487,Jeff Hart,71.31,927,13
122,0,26287,Roland Thatcher,71.33,1284,18
123,0,24912,Will MacKenzie,71.35,1213,17
124,0,01139,Olin Browne,71.38,1499,21
125,0,23063,Scott Hend,71.42,1357,19
126,0,01219,John Cook,71.44,1143,16
127,0,24140,Sean O'Hair,71.45,1429,20
128,0,01619,Skip Kendall,71.47,1215,17
128,0,06515,Shaun Micheel,71.47,1215,17
130,0,23614,Rich Beem,71.50,715,10
130,0,20121,Todd Fischer,71.50,1573,22
132,0,01948,Tim Petrovic,71.53,1073,15
133,0,01599,Steve Jones,71.55,787,11
134,0,23409,James Driscoll,71.56,644,9
134,0,21949,Joe Ogilvie,71.56,1288,18
134,0,25240,D.A. Points,71.56,1145,16
137,0,11032,Frank Lickliter II,71.57,1503,21
138,0,10885,Robert Allenby,71.60,1432,20
139,0,27095,Nick Watney,71.65,1218,17
140,0,24227,Justin Bolli,71.67,1290,18
140,0,20502,Michael Long,71.67,1075,15
140,0,21878,Mark Wilson,71.67,1075,15
143,0,01035,Tommy Armour III,71.68,1362,19
144,0,01823,Larry Mize,71.70,717,10
145,0,24781,Hunter Mahan,71.71,1506,21
146,0,20634,Peter Lonard,71.73,1076,15
146,0,10423,Mike Weir,71.73,789,11
148,0,19881,Robert Damron,71.74,1363,19
149,0,01249,John Daly,71.80,718,10
150,0,10201,Matt Gogel,71.81,1149,16
150,0,23621,Rory Sabbatini,71.81,1149,16
152,0,01042,Paul Azinger,71.83,1293,18
153,0,07457,Steve Flesch,71.85,934,13
154,0,26758,David Hearn,71.86,1006,14
155,0,25847,Rob Rashell,71.88,1222,17
156,0,01457,Jay Haas,71.90,719,10
157,0,21633,Steve Allan,71.91,1582,22
157,0,22293,Heath Slocum,71.91,1582,22
159,0,20099,Doug Barron,71.92,863,12
160,0,21753,Brian Davis,71.94,1223,17
161,0,01418,Bill Glasson,72.00,936,13
161,0,01724,Jeff Maggert,72.00,1008,14
161,0,12454,Mario Tiziani,72.00,792,11
164,0,08725,Tom Gillis,72.07,1081,15
165,0,20382,Stephen Leaney,72.10,1514,21
166,0,23725,Brendan Jones,72.12,1226,17
166,0,26679,Kevin Stadler,72.12,1226,17
168,0,25900,Lucas Glover,72.14,1010,14
169,0,07223,Brian Bateman,72.15,1443,20
170,0,01927,Dennis Paulson,72.21,1372,19
171,0,02246,Duffy Waldorf,72.29,1012,14
172,0,19972,José Coceres,72.33,651,9
172,0,06527,Steve Stricker,72.33,868,12
174,0,19846,Brian Gay,72.38,1520,21
174,0,20812,Tjaart van der Walt,72.38,579,8
176,0,01175,Jim Carter,72.40,1086,15
177,0,20094,Jonathan Kaye,72.42,869,12
178,0,20623,Gavin Coles,72.43,1014,14
179,0,01577,Lee Janzen,72.45,1449,20
180,0,20572,Rod Pampling,72.47,1087,15
181,0,21806,Paul Gow,72.50,1160,16
181,0,10425,Jay Williamson,72.50,580,8
183,0,08123,Jeff Brehaut,72.54,943,13
183,0,22621,Ben Curtis,72.54,943,13
185,0,23036,Chris Anderson,72.58,871,12
186,0,20433,Mark Hensby,72.73,1091,15
187,0,01761,Len Mattiace,72.76,1528,21
188,0,10962,Bradley Hughes,72.78,655,9
189,0,23540,Jason Allred,72.79,1019,14
190,0,08545,Glen Hnatiuk,72.80,728,10
190,0,24138,Ian Poulter,72.80,728,10
192,0,10912,Craig Perks,72.82,801,11
193,0,01127,Danny Briggs,72.83,1311,18
194,0,01887,Mark O'Meara,72.85,947,13
195,0,24290,D.J. Brigman,72.88,1166,16
196,0,28088,Matt Davidson,72.90,729,10
197,0,06599,John Elliott,72.93,1094,15
197,0,23552,Hank Kuehne,72.93,1021,14
199,0,21498,Hideto Tanihara,73.00,876,12
200,0,01132,Mark Brooks,73.14,1024,14
201,0,20127,Chris Riley,73.46,955,13
202,0,12662,Thomas Levet,75.13,601,8
