RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
119,0,08931,Glen Day,69.94,705,1008,-166.00
120,0,25349,Tim Wilkinson,69.93,1007,1440,-228.00
121,0,12826,Paul Claxton,69.89,629,900,-127.00
122,0,22378,Trevor Immelman,69.86,679,972,-139.00
123,0,21461,Kenneth Ferrie,69.81,754,1080,-154.00
124,0,24912,Will MacKenzie,69.79,716,1026,-157.00
125,0,12705,Cliff Kresge,69.71,916,1314,-180.00
126,0,12782,Tim Herron,69.67,1091,1566,-261.00
127,0,20663,Brenden Pappas,69.64,702,1008,-182.00
128,0,26695,Michael Letzig,69.59,927,1332,-240.00
129,0,30750,Tommy Gainey,69.57,576,828,-133.00
130,0,12309,Bob Sowards,69.55,651,936,-142.00
131,0,10505,Shane Bertsch,69.51,1126,1620,-268.00
132,0,21949,Joe Ogilvie,69.48,1088,1566,-279.00
133,0,01024,Billy Andrade,69.44,775,1116,-137.00
134,0,10875,Todd Demsey,69.41,887,1278,-202.00
135,0,27141,J.B. Holmes,69.40,862,1242,-224.00
136,0,20104,Ken Duke,69.37,1311,1890,-352.00
137,0,06527,Steve Stricker,69.35,724,1044,-193.00
138,0,28780,Nicholas Thompson,69.33,1198,1728,-270.00
139,0,20472,Alex Cejka,69.26,748,1080,-147.00
140,0,22548,Patrick Sheehan,69.21,1308,1890,-310.00
141,0,20433,Mark Hensby,69.18,797,1152,-198.00
142,0,23409,James Driscoll,69.15,946,1368,-239.00
143,0,24140,Sean O'Hair,69.12,846,1224,-191.00
144,0,01577,Lee Janzen,69.11,933,1350,-210.00
145,0,19846,Brian Gay,69.06,1069,1548,-277.00
146,0,27561,Nick Flanagan,69.03,994,1440,-214.00
147,0,11032,Frank Lickliter II,69.00,1242,1800,-307.00
147,0,01948,Tim Petrovic,69.00,1006,1458,-224.00
149,0,10649,Tom Scherrer,68.94,546,792,-124.00
150,0,26668,Marc Turnesa,68.93,943,1368,-243.00
151,0,30925,Dustin Johnson,68.86,1004,1458,-249.00
152,0,06522,Ernie Els,68.83,446,648,-107.00
153,0,22371,Aaron Baddeley,68.70,742,1080,-221.00
154,0,01797,Rocco Mediate,68.60,852,1242,-178.00
155,0,25345,Carl Pettersson,68.56,1197,1746,-311.00
156,0,21731,Freddie Jacobson,68.49,789,1152,-198.00
157,0,25396,Kevin Na,68.44,1121,1638,-285.00
158,0,20766,Padraig Harrington,68.40,394,576,-104.00
159,0,06251,Chris DiMarco,68.27,934,1368,-213.00
160,0,23540,Jason Allred,68.22,614,900,-127.00
160,0,26951,Johnson Wagner,68.22,835,1224,-186.00
162,0,21350,Ryuji Imada,68.14,834,1224,-214.00
163,0,22582,Kyle Thompson,68.03,698,1026,-142.00
164,0,20443,Jin Park,68.02,857,1260,-172.00
165,0,27613,David Lutterus,68.00,612,900,-108.00
166,0,27649,Brandt Snedeker,67.99,820,1206,-193.00
167,0,20382,Stephen Leaney,67.90,550,810,-99.00
168,0,06643,Paul Goydos,67.83,818,1206,-187.00
169,0,25190,Jeff Quinney,67.81,891,1314,-228.00
170,0,07547,Craig Kanada,67.68,670,990,-154.00
171,0,20378,Mathias Grönberg,67.65,962,1422,-223.00
172,0,25632,Jimmy Walker,67.29,751,1116,-177.00
173,0,24449,Parker McLachlin,67.23,956,1422,-251.00
174,0,20157,Retief Goosen,67.20,508,756,-114.00
175,0,26596,Ryan Moore,67.02,760,1134,-188.00
176,0,23048,Eric Axley,66.95,1181,1764,-289.00
177,0,26300,Matt Jones,66.87,1011,1512,-227.00
178,0,26631,Cody Freeman,66.77,661,990,-132.00
179,0,26500,Alejandro Cañizares,66.67,492,738,-118.00
180,0,27060,John Mallinger,66.53,1006,1512,-263.00
180,0,20127,Chris Riley,66.53,479,720,-106.00
182,0,23797,Brett Rumford,66.30,728,1098,-175.00
183,0,06034,Marco Dawson,66.26,644,972,-160.00
184,0,08537,J.P. Hayes,66.14,750,1134,-148.00
185,0,06012,Greg Kraft,66.11,595,900,-139.00
186,0,24138,Ian Poulter,65.90,427,648,-98.00
187,0,12660,Jesper Parnevik,65.78,888,1350,-233.00
188,0,01928,Corey Pavin,65.77,663,1008,-171.00
189,0,20850,Daniel Chopra,65.75,816,1241,-235.00
190,0,25720,Chad Collins,65.52,743,1134,-192.00
191,0,12680,Shigeki Maruyama,65.48,495,756,-99.00
192,0,01707,Steve Lowery,65.42,789,1206,-179.00
193,0,25594,Travis Perkins,65.00,468,720,-85.00
194,0,23718,Nathan Green,64.90,1063,1638,-290.00
195,0,25562,Andres Romero,64.74,571,882,-152.00
196,0,09011,David Duval,63.28,467,738,-93.00
197,0,23157,Richard Johnson,62.66,767,1224,-194.00
