RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
80,0,57366,Cameron Young,162,19,143
83,0,29478,Kevin Kisner,167,101,66
84,0,49298,Kramer Hickok,168,56,112
84,0,35449,Adam Long,168,102,66
86,0,29908,C.T. Pan,170,78,92
86,0,29221,Webb Simpson,170,20,150
88,0,48699,Callum Tarren,173,97,76
89,0,36699,Patrick Rodgers,174,133,41
90,0,33419,Cameron Tringale,179,119,60
91,0,32662,Michael Gligic,183,118,65
91,0,36801,Mark Hubbard,183,148,35
93,0,35532,Tom Hoge,184,83,101
94,0,30163,Henrik Norlander,186,143,43
95,0,26476,Chez Reavie,188,97,91
96,0,23320,Ryan Palmer,191,108,83
97,0,24980,Scott Gutschewski,194,161,33
98,0,23325,Vaughn Taylor,196,108,88
99,0,35891,Cameron Smith,198,151,47
100,0,48887,Matt Wallace,200,89,111
101,0,34610,Matthias Schwab,202,174,28
102,0,26851,Marc Leishman,204,105,99
103,0,51766,Wyndham Clark,209,75,134
104,0,31420,Anirban Lahiri,210,66,144
105,0,28089,Jason Day,211,65,146
106,0,49771,J.T. Poston,215,130,85
107,0,40006,Erik van Rooyen,216,77,139
108,0,32366,Kevin Chappell,217,119,98
109,0,45157,Cam Davis,222,90,132
109,0,53165,Doc Redman,222,158,64
111,0,48117,Kurt Kitayama,224,108,116
111,0,40162,Justin Lower,224,161,63
113,0,34256,Andrew Putnam,228,139,89
114,0,30911,Tommy Fleetwood,230,112,118
115,0,22056,Cameron Percy,233,152,81
116,0,32102,Rickie Fowler,234,48,186
116,0,22405,Justin Rose,234,92,142
116,0,37189,Harold Varner III,234,141,93
119,0,47983,Chad Ramey,235,122,113
120,0,31560,Brian Stuard,238,97,141
121,0,36884,Ben Kohles,239,180,59
122,0,30978,Kiradech Aphibarnrat,240,78,162
123,0,45522,Christiaan Bezuidenhout,244,137,107
124,0,47993,Denny McCarthy,245,114,131
124,0,30927,Brendon Todd,245,105,140
126,0,49766,Hank Lebioda,246,126,120
126,0,32139,Danny Willett,246,94,152
128,0,51634,Sahith Theegala,248,153,95
129,0,54783,Dylan Wu,251,164,87
130,0,39953,Chase Seiffert,252,143,109
131,0,35310,Lanto Griffin,253,127,126
132,0,27095,Nick Watney,256,176,80
133,0,26300,Matt Jones,257,134,123
134,0,29289,S.Y. Noh,259,189,70
135,0,24925,Jonathan Byrd,261,158,103
135,0,27974,Sung Kang,261,154,107
137,0,12716,Charley Hoffman,263,128,135
137,0,32757,Patton Kizzire,263,139,124
137,0,27649,Brandt Snedeker,263,161,102
140,0,30692,Scott Stallings,265,137,128
141,0,32333,Kevin Tway,267,122,145
142,0,34431,Robert Streb,268,114,154
143,0,35879,Kelly Kraft,270,97,173
144,0,29974,Branden Grace,271,142,129
144,0,54421,Garrick Higgo,271,105,166
144,0,36689,Brooks Koepka,271,93,178
147,0,32150,Michael Thompson,272,114,158
148,0,46435,Austin Cook,280,119,161
149,0,33490,Bo Hoag,283,156,127
149,0,47347,Adam Schenk,283,130,153
151,0,27349,Alex Noren,284,167,117
152,0,24138,Ian Poulter,287,102,185
153,0,34563,Chesson Hadley,288,158,130
153,0,37275,Sam Ryder,288,169,119
155,0,56278,Matthew Wolff,289,102,187
156,0,32640,Troy Merritt,290,114,176
157,0,28114,Dawie van der Walt,293,128,165
158,0,46550,Brandon Hagy,296,112,184
158,0,35461,Beau Hossler,296,125,171
160,0,24024,Zach Johnson,297,146,151
161,0,10381,Curtis Thompson,301,122,179
162,0,34363,Tyrrell Hatton,302,143,159
162,0,51950,Max McGreevy,302,134,168
164,0,33667,Carlos Ortiz,305,130,175
164,0,25493,Nick Taylor,305,169,136
166,0,25198,Francesco Molinari,308,134,174
167,0,23108,Matt Kuchar,310,146,164
167,0,27770,Camilo Villegas,310,189,121
169,0,24924,Bill Haas,314,167,147
170,0,51997,Andrew Novak,316,178,138
171,0,35617,Martin Trainer,318,148,170
172,0,29970,Dylan Frittelli,320,171,149
173,0,23983,Luke Donald,330,193,137
174,0,35110,Brett Drewitt,332,184,148
175,0,23621,Rory Sabbatini,333,171,162
176,0,25686,Jason Dufner,337,180,157
177,0,27139,David Skinns,338,179,159
178,0,34466,Peter Malnati,340,185,155
179,0,33486,Roger Sloan,342,173,169
179,0,51894,Vince Whaley,342,176,166
181,0,39058,Lucas Herbert,343,150,193
182,0,39436,Joshua Creel,345,154,191
182,0,33597,Harry Higgs,345,156,189
182,0,35506,Mackenzie Hughes,345,165,180
185,0,24361,Pat Perez,347,191,156
186,0,36852,Jim Knous,351,174,177
187,0,27895,Jonas Blixt,358,166,192
188,0,36799,Stephan Jaeger,360,188,172
189,0,25818,Scott Piercy,365,182,183
190,0,34360,Patrick Reed,367,185,182
191,0,47128,Richy Werenski,368,187,181
192,0,29926,Danny Lee,370,182,188
193,0,48084,Wesley Bryan,382,192,190
