RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
101,0,06515,Shaun Micheel,.182,12.756,5.122,7.633,70
102,0,07867,Woody Austin,.160,13.293,56.997,-43.705,83
103,0,20634,Peter Lonard,.158,8.516,35.611,-27.096,54
104,0,25686,Jason Dufner,.145,10.455,15.810,-5.353,72
105,0,20382,Stephen Leaney,.142,8.102,-4.916,13.016,57
106,0,01724,Jeff Maggert,.140,7.022,14.159,-7.135,50
107,0,01619,Skip Kendall,.137,10.929,-6.676,17.604,80
108,0,20029,Notah Begay III,.134,8.421,20.699,-12.279,63
109,0,24507,Jason Bohn,.132,11.639,29.682,-18.043,88
110,0,01024,Billy Andrade,.129,11.850,-1.179,13.024,92
111,0,23497,Tag Ridings,.126,5.664,-9.122,14.785,45
112,0,01161,Mark Calcavecchia,.116,6.969,14.491,-7.519,60
113,0,20121,Todd Fischer,.111,10.257,-4.251,14.503,92
114,0,23541,Ben Crane,.108,8.750,-20.141,28.892,81
115,0,20548,Hidemichi Tanaka,.104,8.115,-4.749,12.864,78
116,0,22913,John Rollins,.102,7.372,-4.085,11.456,72
117,0,23320,Ryan Palmer,.097,8.720,16.097,-7.375,90
118,0,07223,Brian Bateman,.090,6.579,-19.975,26.553,73
119,0,24781,Hunter Mahan,.089,7.373,-15.906,23.279,83
120,0,01139,Olin Browne,.071,5.589,-2.810,8.399,79
121,0,24361,Pat Perez,.061,5.229,25.920,-20.692,86
122,0,02002,John Riegger,.054,2.666,9.280,-6.614,49
123,0,19881,Robert Damron,.043,3.635,36.596,-32.964,84
124,0,20094,Jonathan Kaye,-.007,-.446,16.251,-16.697,62
125,0,01685,J.L. Lewis,-.017,-1.546,14.832,-16.377,89
126,0,01707,Steve Lowery,-.023,-1.680,10.147,-11.827,74
127,0,26420,Richard Johnson,-.037,-3.414,-46.314,42.898,93
128,0,21878,Mark Wilson,-.043,-2.496,3.521,-6.016,58
129,0,21633,Steve Allan,-.046,-4.020,8.909,-12.929,88
130,0,24290,D.J. Brigman,-.056,-3.864,10.819,-14.681,69
131,0,06197,Michael Allen,-.062,-4.794,-20.814,16.020,77
132,0,23552,Hank Kuehne,-.068,-5.737,-7.788,2.050,84
133,0,25900,Lucas Glover,-.069,-5.787,20.384,-26.168,84
134,0,01313,Steve Elkington,-.087,-4.851,-1.921,-2.928,56
135,0,01203,Russ Cochran,-.091,-4.980,-6.504,1.524,55
136,0,01766,Billy Mayfair,-.093,-8.658,28.984,-37.644,93
137,0,20593,Greg Chalmers,-.103,-6.669,-48.960,42.290,65
137,0,23108,Matt Kuchar,-.103,-7.895,-10.111,2.216,77
139,0,02106,Chris Smith,-.104,-9.681,16.545,-26.230,93
140,0,20663,Brenden Pappas,-.112,-11.058,-42.892,31.836,99
141,0,07363,Craig Bowden,-.113,-8.501,-13.090,4.585,75
142,0,01219,John Cook,-.118,-5.654,-3.408,-2.245,48
143,0,20378,Mathias Grönberg,-.125,-9.221,1.538,-10.758,74
144,0,12760,Danny Ellis,-.141,-9.721,-23.818,14.096,69
145,0,06527,Steve Stricker,-.159,-10.990,-46.948,35.960,69
146,0,23614,Rich Beem,-.160,-9.790,16.912,-26.701,61
147,0,07721,Pat Bates,-.191,-17.148,-26.166,9.016,90
148,0,12602,Dean Wilson,-.206,-18.784,-43.472,24.687,91
149,0,01035,Tommy Armour III,-.229,-17.387,-10.543,-6.843,76
150,0,21407,Arjun Atwal,-.234,-17.514,-14.977,-2.537,75
151,0,08339,Spike McRoy,-.241,-18.568,-14.549,-4.019,77
152,0,23063,Scott Hend,-.261,-18.294,.482,-18.774,70
153,0,10425,Jay Williamson,-.262,-23.549,-11.989,-11.561,90
154,0,08385,Omar Uresti,-.263,-20.012,13.297,-33.309,76
155,0,08123,Jeff Brehaut,-.277,-26.021,-3.280,-22.740,94
156,0,01761,Len Mattiace,-.290,-20.294,-49.080,28.786,70
156,0,10107,Deane Pappas,-.290,-18.538,-19.867,1.330,64
158,0,01042,Paul Azinger,-.338,-21.957,-33.973,12.016,65
158,0,06809,Bob Burns,-.338,-26.336,-37.647,11.310,78
160,0,01887,Mark O'Meara,-.339,-13.885,-28.999,15.112,41
161,0,08537,J.P. Hayes,-.343,-21.981,-20.980,-.999,64
162,0,08337,Mike Heinen,-.344,-17.540,-25.721,8.180,51
163,0,01378,David Frost,-.368,-27.615,-49.480,21.863,75
164,0,01361,Dan Forsman,-.373,-24.613,-43.935,19.321,66
165,0,06613,Tommy Tolles,-.394,-24.052,-45.439,21.385,61
166,0,23307,Roger Tambellini,-.416,-29.117,-9.426,-19.692,70
167,0,01797,Rocco Mediate,-.422,-15.180,8.198,-23.377,36
168,0,12394,Tom Carter,-.426,-40.893,-65.246,24.351,96
168,0,20585,Niclas Fasth,-.426,-22.139,-3.559,-18.581,52
168,0,02099,Scott Simpson,-.426,-21.735,-31.165,9.432,51
171,0,22371,Aaron Baddeley,-.429,-32.628,-76.622,43.993,76
172,0,26287,Roland Thatcher,-.432,-26.355,4.836,-31.190,61
173,0,23613,Rich Barcelo,-.438,-25.819,-21.108,-4.710,59
174,0,01261,Jay Delsing,-.442,-28.267,-35.020,6.752,64
175,0,21893,Brian Kortan,-.474,-27.025,-37.459,10.434,57
176,0,01926,Steve Pate,-.498,-30.379,-20.324,-10.054,61
177,0,10912,Craig Perks,-.544,-34.282,-24.994,-9.289,63
178,0,12705,Cliff Kresge,-.555,-41.610,-39.930,-1.682,75
179,0,21646,David Branshaw,-.559,-40.240,-24.032,-16.208,72
180,0,01771,Blaine McCallister,-.579,-35.916,-30.950,-4.966,62
181,0,12753,David Morland IV,-.613,-37.986,-52.219,14.233,62
182,0,02245,Grant Waite,-.658,-44.720,-19.843,-24.879,68
183,0,08835,Kris Cox,-.674,-41.126,-34.755,-6.371,61
184,0,02049,Gene Sauers,-.748,-54.601,-32.574,-22.028,73
185,0,06078,Esteban Toledo,-.749,-59.895,-53.835,-6.060,80
186,0,08881,Tripp Isenhour,-.834,-39.181,-32.356,-6.825,47
187,0,06214,Guy Boros,-.845,-49.841,-46.512,-3.327,59
188,0,07939,Dan Olsen,-.974,-63.292,-73.906,10.615,65
189,0,20104,Ken Duke,-1.078,-86.207,-82.148,-4.058,80
190,0,01132,Mark Brooks,-1.169,-66.635,-37.106,-29.530,57
191,0,20580,Andre Stolz,-1.247,-59.878,-48.092,-11.785,48
192,0,10213,Dicky Pride,-1.285,-75.841,-51.773,-24.069,59
193,0,12682,Hirofumi Miyase,-1.287,-73.382,-66.059,-7.323,57
194,0,25237,Kevin Muncrief,-2.013,-90.591,-53.508,-37.081,45
195,0,11123,Chris Couch,-2.237,-102.891,-98.103,-4.788,46
196,0,23338,David Gossett,-3.538,-180.458,-136.040,-44.418,51
