RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
186,0,01142,Bart Bryant,41.03,16,39
187,0,25632,Jimmy Walker,40.00,20,50
188,0,01706,Davis Love III,39.39,26,66
189,0,11123,Chris Couch,38.71,24,62
190,0,21959,Ted Purdy,36.99,27,73
191,0,20498,Briny Baird,36.59,15,41
192,0,24361,Pat Perez,35.14,13,37
193,0,02106,Chris Smith,34.88,15,43
194,0,20094,Jonathan Kaye,34.29,24,70
195,0,06012,Greg Kraft,33.33,17,51
195,0,01810,Phil Mickelson,33.33,11,33
