RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
153,0,01418,Bill Glasson,2,182,0
153,0,01469,Dan Halldorson,2,309,0
153,0,01495,Morris Hatalsky,2,269,0
153,0,01533,P.H. Horgan III,2,265,0
153,0,01701,Bob Lohr,2,316,0
153,0,01748,Doug Martin,2,307,0
153,0,01968,Nick Price,2,341,0
153,0,02007,Larry Rinker,2,284,0
153,0,02190,Doug Tewell,2,280,0
153,0,02201,Jim Thorpe,2,194,0
166,0,01049,Ian Baker-Finch,1,214,0
166,0,01239,Michael Cunning,1,296,0
166,0,01443,Hubert Green,1,173,0
166,0,01458,Jerry Haas,1,208,0
166,0,01557,John Inman,1,341,0
166,0,01946,Peter Persons,1,354,0
166,0,01971,Dillard Pruitt,1,319,0
166,0,01996,Mike Reid,1,266,0
166,0,02230,Stan Utley,1,262,0
166,0,02242,Lanny Wadkins,1,306,0
