RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
70,0,01797,Rocco Mediate,245.3,1472,6
71,0,02133,Craig Stadler,246.0,1476,6
71,0,02146,Payne Stewart,246.0,1476,6
73,0,02214,Kirk Triplett,248.4,1242,5
74,0,01682,Wayne Levi,249.0,1494,6
75,0,02104,Jeff Sluman,249.8,1998,8
76,0,02298,Jim Woodward,250.2,1251,5
77,0,01129,Bill Britton,252.0,1512,6
77,0,01435,Wayne Grady,252.0,1260,5
79,0,01024,Billy Andrade,258.0,1548,6
79,0,06040,John Ross,258.0,1548,6
79,0,02246,Duffy Waldorf,258.0,1548,6
82,0,01468,Gary Hallberg,261.0,1566,6
82,0,02206,David Toms,261.0,1566,6
84,0,01353,Bruce Fleisher,262.3,1836,7
85,0,08537,J.P. Hayes,262.8,1314,5
85,0,02099,Scott Simpson,262.8,1314,5
87,0,01320,Bob Estes,267.0,1602,6
88,0,01553,John Huston,268.9,1882,7
89,0,01142,Bart Bryant,270.0,1080,4
90,0,01200,Keith Clearwater,273.3,1913,7
91,0,01288,Ed Dougherty,277.7,1944,7
92,0,01219,John Cook,284.4,1422,5
93,0,06575,Dudley Hart,284.8,1709,6
94,0,01346,Ed Fiori,285.3,1712,6
95,0,02313,Bruce Zabriski,285.8,1429,5
96,0,01766,Billy Mayfair,293.1,2052,7
97,0,01975,Tom Purtzer,293.4,1467,5
98,0,01196,Brian Claar,297.0,1782,6
98,0,01475,Donnie Hammond,297.0,1188,4
100,0,02279,Mark Wiebe,298.8,1494,5
101,0,01443,Hubert Green,300.0,900,3
102,0,01284,Mike Donald,303.0,1818,6
102,0,06090,Jim McGovern,303.0,1818,6
104,0,02225,Howard Twitty,304.2,1521,5
105,0,01444,Ken Green,311.4,1557,5
106,0,01457,Jay Haas,312.0,1872,6
107,0,06128,Steve Lamontagne,316.8,1584,5
108,0,01040,Emlyn Aubrey,324.0,1296,4
108,0,01139,Olin Browne,324.0,1620,5
110,0,01569,Peter Jacobsen,334.8,1674,5
111,0,02170,Hal Sutton,342.0,1368,4
112,0,06383,E.J. Pfister,348.0,1044,3
113,0,01376,Bob Friend,349.2,1746,5
114,0,01527,Scott Hoch,354.0,1062,3
115,0,01938,David Peoples,355.6,1778,5
116,0,02135,Mike Standly,356.4,1782,5
117,0,01891,David Ogrin,360.0,1440,4
117,0,02159,Curtis Strange,360.0,1080,3
119,0,01783,Mark McCumber,362.3,1449,4
120,0,01978,Fran Quinn,363.0,1089,3
121,0,01823,Larry Mize,364.5,1458,4
122,0,02131,Mike Springer,380.3,1521,4
123,0,01331,Rick Fehr,382.5,1530,4
124,0,01510,Nolan Henke,387.0,1548,4
125,0,02223,Bob Tway,390.0,1170,3
126,0,01724,Jeff Maggert,400.5,1602,4
127,0,02311,Kim Young,402.0,1206,3
128,0,01489,Steve Hart,405.0,1620,4
129,0,01934,Dave Peege,409.3,1228,3
130,0,01060,Dave Barr,414.0,1656,4
130,0,02195,Leonard Thompson,414.0,1242,3
132,0,01771,Blaine McCallister,432.0,1728,4
133,0,01755,Dick Mast,438.0,1314,3
134,0,01533,P.H. Horgan III,450.0,1350,3
135,0,01157,Tom Byrum,456.0,1368,3
135,0,01725,John Mahaffey,456.0,1368,3
137,0,01168,David Canipe,464.7,1394,3
138,0,01577,Lee Janzen,468.0,1872,4
139,0,01418,Bill Glasson,473.5,947,2
140,0,02111,Mike Smith,477.0,1908,4
141,0,06012,Greg Kraft,485.3,1456,3
142,0,01307,Joel Edwards,486.0,972,2
142,0,01378,David Frost,486.0,1458,3
144,0,01381,Fred Funk,490.5,1962,4
145,0,01639,Kenny Knox,492.0,1476,3
145,0,02007,Larry Rinker,492.0,1476,3
145,0,02303,Robert Wrenn,492.0,1476,3
148,0,01549,Mike Hulbert,495.0,1980,4
149,0,02201,Jim Thorpe,504.0,1008,2
150,0,01748,Doug Martin,510.0,1530,3
151,0,01469,Dan Halldorson,516.0,1548,3
152,0,01214,Frank Conner,519.0,1557,3
153,0,01093,Ronnie Black,534.0,1602,3
153,0,01329,Brad Faxon,534.0,1602,3
155,0,01049,Ian Baker-Finch,540.0,1080,2
156,0,01633,Tom Kite,546.0,1638,3
157,0,01557,John Inman,588.0,1764,3
158,0,02226,Tray Tyner,590.5,1181,2
159,0,01181,Jon Chaffee,594.0,1188,2
160,0,02292,Bob Wolcott,612.0,1836,3
161,0,06044,Scott Gump,666.0,1998,3
162,0,06142,Mitch Adcock,675.0,1350,2
162,0,01495,Morris Hatalsky,675.0,1350,2
164,0,02190,Doug Tewell,684.0,1368,2
165,0,01023,Jerry Anderson,783.0,1566,2
165,0,02242,Lanny Wadkins,783.0,1566,2
167,0,01701,Bob Lohr,801.0,1602,2
168,0,01946,Peter Persons,891.0,1782,2
168,0,01968,Nick Price,891.0,1782,2
170,0,06599,John Elliott,1029.0,1029,1
171,0,01458,Jerry Haas,1062.0,1062,1
172,0,01736,Roger Maltbie,1152.0,1152,1
173,0,01559,Hale Irwin,1170.0,1170,1
174,0,02094,Tony Sills,1188.0,1188,1
175,0,06048,Dicky Thompson,1245.0,1245,1
176,0,02230,Stan Utley,1312.0,1312,1
177,0,01996,Mike Reid,1386.0,1386,1
178,0,01239,Michael Cunning,1476.0,1476,1
179,0,01971,Dillard Pruitt,1638.0,1638,1
180,0,02090,Tom Sieckmann,1674.0,1674,1
