RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
93,0,01677,Tom Lehman,9.89,781,79
95,0,06643,Paul Goydos,9.87,829,84
96,0,01444,Ken Green,9.86,799,81
97,0,01219,John Cook,9.85,877,89
98,0,02171,Mike Swartz,9.84,718,73
99,0,12782,Tim Herron,9.82,982,100
100,0,01905,Joe Ozaki,9.81,667,68
100,0,01960,Don Pooley,9.81,618,63
102,0,01381,Fred Funk,9.80,1058,108
103,0,02214,Kirk Triplett,9.78,714,73
104,0,06034,Marco Dawson,9.77,850,87
105,0,01388,Robert Gamez,9.76,732,75
105,0,08993,Franklin Langham,9.76,898,92
107,0,02131,Mike Springer,9.75,829,85
108,0,01024,Billy Andrade,9.74,847,87
108,0,01072,Chip Beck,9.74,896,92
110,0,10569,Mike Brisky,9.73,808,83
110,0,01306,David Edwards,9.73,798,82
112,0,06012,Greg Kraft,9.72,787,81
112,0,02206,David Toms,9.72,865,89
114,0,01040,Emlyn Aubrey,9.71,563,58
114,0,01604,Steve Jurgensen,9.71,845,87
116,0,01320,Bob Estes,9.67,619,64
116,0,01346,Ed Fiori,9.67,590,61
116,0,01975,Tom Purtzer,9.67,803,83
119,0,01161,Mark Calcavecchia,9.65,984,102
119,0,06332,Neal Lancaster,9.65,984,102
119,0,01771,Blaine McCallister,9.65,878,91
119,0,01797,Rocco Mediate,9.65,666,69
123,0,01920,Craig Parry,9.64,781,81
124,0,01385,Jim Gallagher Jr.,9.63,703,73
124,0,01701,Bob Lohr,9.63,867,90
124,0,01945,Kenny Perry,9.63,780,81
127,0,01014,Fulton Allem,9.61,519,54
127,0,01116,Michael Bradley,9.61,836,87
129,0,06140,Sean Murphy,9.60,778,81
129,0,02201,Jim Thorpe,9.60,528,55
131,0,02223,Bob Tway,9.58,766,80
132,0,02256,Tom Watson,9.57,517,54
133,0,01226,Fred Couples,9.55,630,66
133,0,11032,Frank Lickliter II,9.55,802,84
135,0,01557,John Inman,9.54,754,79
136,0,07235,John Morse,9.53,896,94
137,0,02133,Craig Stadler,9.52,533,56
138,0,02267,D.A. Weibring,9.51,504,53
139,0,01553,John Huston,9.50,798,84
140,0,01891,David Ogrin,9.49,968,102
141,0,07867,Woody Austin,9.48,1109,117
141,0,02242,Lanny Wadkins,9.48,588,62
143,0,01723,Andrew Magee,9.47,720,76
144,0,01096,Phil Blackmar,9.46,889,94
144,0,12660,Jesper Parnevik,9.46,643,68
146,0,02146,Payne Stewart,9.43,820,87
146,0,08385,Omar Uresti,9.43,886,94
148,0,01706,Davis Love III,9.41,753,80
149,0,10585,Scott McCarron,9.40,808,86
150,0,01414,Bob Gilder,9.39,798,85
151,0,01156,Curt Byrum,9.38,525,56
152,0,01200,Keith Clearwater,9.37,731,78
152,0,01864,Larry Nelson,9.37,712,76
154,0,01766,Billy Mayfair,9.32,867,93
155,0,01510,Nolan Henke,9.29,743,80
156,0,08931,Glen Day,9.24,822,89
157,0,01042,Paul Azinger,9.23,711,77
157,0,02104,Jeff Sluman,9.23,969,105
159,0,12626,Joey Gullion,9.18,799,87
160,0,02099,Scott Simpson,9.17,642,70
161,0,01633,Tom Kite,9.16,632,69
162,0,09011,David Duval,9.15,686,75
163,0,01569,Peter Jacobsen,9.11,592,65
163,0,01599,Steve Jones,9.11,756,83
165,0,06527,Steve Stricker,9.10,746,82
166,0,01313,Steve Elkington,9.09,582,64
167,0,01457,Jay Haas,9.08,808,89
168,0,01783,Mark McCumber,8.96,457,51
169,0,06522,Ernie Els,8.95,582,65
169,0,10860,Justin Leonard,8.95,904,101
171,0,06567,Vijay Singh,8.94,805,90
172,0,01887,Mark O'Meara,8.91,713,80
173,0,02159,Curtis Strange,8.90,703,79
173,0,19913,Ron Whittaker,8.90,516,58
175,0,01968,Nick Price,8.87,461,52
176,0,02279,Mark Wiebe,8.84,654,74
177,0,01810,Phil Mickelson,8.83,680,77
178,0,01724,Jeff Maggert,8.81,802,91
179,0,01132,Mark Brooks,8.75,884,101
180,0,01577,Lee Janzen,8.73,803,92
181,0,02010,Loren Roberts,8.72,706,81
182,0,01329,Brad Faxon,8.65,709,82
182,0,06613,Tommy Tolles,8.65,822,95
184,0,10809,Jim Furyk,8.63,863,100
185,0,01928,Corey Pavin,8.62,698,81
186,0,01249,John Daly,8.60,619,72
187,0,01235,Ben Crenshaw,8.58,506,59
188,0,01378,David Frost,8.28,588,71
189,0,01326,Nick Faldo,8.00,448,56
190,0,01876,Greg Norman,7.29,372,51
