RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
109,0,01941,Tom Pernice Jr.,17.33,65,375
110,0,06573,Brandt Jobe,17.36,50,288
111,0,10885,Robert Allenby,17.38,49,282
112,0,19824,Craig Barlow,17.42,46,264
112,0,20121,Todd Fischer,17.42,58,333
114,0,27943,Matt Hansen,17.51,38,217
115,0,01577,Lee Janzen,17.54,47,268
116,0,20850,Daniel Chopra,17.56,75,427
117,0,12782,Tim Herron,17.67,44,249
118,0,21209,Sergio Garcia,17.73,36,203
119,0,21646,David Branshaw,17.76,57,321
120,0,21805,Harrison Frazar,17.77,62,349
121,0,01553,John Huston,17.79,45,253
122,0,24925,Jonathan Byrd,17.84,48,269
123,0,01388,Robert Gamez,17.88,54,302
124,0,27120,Troy Matteson,17.91,60,335
125,0,25936,Alex Aragon,17.93,33,184
126,0,22946,Henrik Bjornstad,17.97,53,295
127,0,25900,Lucas Glover,17.99,70,389
127,0,08385,Omar Uresti,17.99,34,189
129,0,20094,Jonathan Kaye,18.02,51,283
130,0,27770,Camilo Villegas,18.04,59,327
131,0,09011,David Duval,18.06,41,227
132,0,01666,Bernhard Langer,18.07,43,238
133,0,01142,Bart Bryant,18.18,48,264
134,0,08123,Jeff Brehaut,18.21,61,335
135,0,01024,Billy Andrade,18.30,43,235
135,0,20645,John Senden,18.30,58,317
137,0,11011,Mike Sposa,18.32,37,202
138,0,02214,Kirk Triplett,18.37,36,196
139,0,21470,Daisuke Maruyama,18.38,50,272
140,0,25935,John Engler Jr.,18.48,34,184
141,0,01945,Kenny Perry,18.50,42,227
142,0,01161,Mark Calcavecchia,18.53,58,313
143,0,24357,K.J. Choi,18.57,57,307
144,0,01226,Fred Couples,18.59,29,156
144,0,12602,Dean Wilson,18.59,71,382
146,0,20382,Stephen Leaney,18.66,53,284
147,0,24912,Will MacKenzie,18.71,58,310
148,0,23497,Tag Ridings,18.73,65,347
148,0,23325,Vaughn Taylor,18.73,65,347
150,0,01473,Todd Hamilton,18.81,38,202
151,0,21660,Jason Schultz,18.88,44,233
152,0,12760,Danny Ellis,18.93,39,206
153,0,20574,Mathew Goggin,18.94,43,227
153,0,28780,Nicholas Thompson,18.94,57,301
155,0,01887,Mark O'Meara,19.05,28,147
156,0,01619,Skip Kendall,19.07,45,236
157,0,07013,Wes Short Jr.,19.14,62,324
158,0,01035,Tommy Armour III,19.18,42,219
159,0,02223,Bob Tway,19.20,48,250
160,0,22371,Aaron Baddeley,19.22,49,255
161,0,01706,Davis Love III,19.23,55,286
162,0,21753,Brian Davis,19.27,58,301
163,0,06004,Stephen Ames,19.28,43,223
164,0,02106,Chris Smith,19.35,42,217
165,0,12823,Carlos Franco,19.42,54,278
166,0,01219,John Cook,19.52,41,210
167,0,24781,Hunter Mahan,19.56,71,363
168,0,20098,Stuart Appleby,19.57,55,281
169,0,07223,Brian Bateman,19.70,39,198
169,0,12755,Vance Veazey,19.70,39,198
171,0,23788,D.J. Trahan,19.80,60,303
172,0,01707,Steve Lowery,19.81,64,323
173,0,10505,Shane Bertsch,19.83,71,358
174,0,01724,Jeff Maggert,19.92,52,261
174,0,20631,David McKenzie,19.92,53,266
176,0,21731,Freddie Jacobson,20.20,40,198
177,0,23614,Rich Beem,20.27,59,291
178,0,20593,Greg Chalmers,20.38,43,211
179,0,01761,Len Mattiace,20.45,36,176
180,0,24358,Robert Garrigus,20.52,63,307
181,0,02110,Jerry Smith,20.65,64,310
182,0,25632,Jimmy Walker,20.77,38,183
183,0,20634,Peter Lonard,21.10,46,218
184,0,22892,Jason Gore,21.22,59,278
185,0,01677,Tom Lehman,21.30,36,169
186,0,06595,Kevin Sutherland,21.59,68,315
187,0,23673,Michael Connell,21.74,30,138
188,0,11123,Chris Couch,22.06,60,272
189,0,27141,J.B. Holmes,22.18,63,284
190,0,01249,John Daly,22.36,36,161
191,0,23409,James Driscoll,22.66,58,256
192,0,19913,Ron Whittaker,22.88,54,236
193,0,20548,Hidemichi Tanaka,22.99,43,187
194,0,25842,Jon Mills,23.24,43,185
195,0,23307,Roger Tambellini,23.63,43,182
196,0,23616,Ryan Hietala,25.29,43,170
