RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
177,0,20472,Alex Cejka,60.47,1527045,252535
178,0,06522,Ernie Els,60.46,1159154,191721
179,0,24361,Pat Perez,60.42,1603277,265339
180,0,26758,David Hearn,60.32,1303741,216145
181,0,19846,Brian Gay,60.29,2747838,455802
182,0,34256,Andrew Putnam,60.25,2168871,359956
183,0,19803,Ryan Armour,60.09,2863451,476491
184,0,26596,Ryan Moore,59.98,2425673,404403
185,0,21528,Henrik Stenson,59.75,1607762,269073
186,0,31560,Brian Stuard,59.48,2908695,488981
187,0,10809,Jim Furyk,59.07,2140601,362394
188,0,34261,Scott Langley,58.92,2382729,404419
