RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
76,0,40009,Dominic Bozzelli,296.4,39721,134
77,0,26329,Louis Oosthuizen,296.3,33181,112
78,0,26851,Marc Leishman,296.2,37908,128
79,0,29268,Bronson Burgoon,296.1,30198,102
79,0,25900,Lucas Glover,296.1,53306,180
81,0,39971,Sungjae Im,295.9,67473,228
81,0,28252,Seamus Power,295.9,42608,144
81,0,33418,Shawn Stefani,295.9,44983,152
84,0,33486,Roger Sloan,295.8,49695,168
85,0,31646,Emiliano Grillo,295.7,39033,132
85,0,24781,Hunter Mahan,295.7,34894,118
87,0,12716,Charley Hoffman,295.6,36658,124
88,0,34046,Jordan Spieth,295.2,46634,158
88,0,34264,Hudson Swafford,295.2,33653,114
90,0,29974,Branden Grace,295.1,33050,112
91,0,32757,Patton Kizzire,294.9,38932,132
92,0,35891,Cameron Smith,294.2,36485,124
93,0,26300,Matt Jones,294.1,49414,168
93,0,35732,Wes Roach,294.1,37062,126
95,0,49766,Hank Lebioda,294.0,41154,140
96,0,46523,Joey Garber,293.9,33502,114
96,0,37275,Sam Ryder,293.9,39969,136
98,0,49771,J.T. Poston,293.8,56411,192
98,0,32139,Danny Willett,293.8,34669,118
100,0,36799,Stephan Jaeger,293.7,41712,142
101,0,47128,Richy Werenski,293.6,48739,166
102,0,34021,Bud Cauley,293.4,48110,164
103,0,45526,Abraham Ancer,293.3,46923,160
103,0,32640,Troy Merritt,293.3,33439,114
105,0,49303,Anders Albertson,293.2,37530,128
106,0,30978,Kiradech Aphibarnrat,292.4,31582,108
106,0,34076,Joel Dahmen,292.4,51457,176
106,0,37455,Si Woo Kim,292.4,43278,148
106,0,25818,Scott Piercy,292.4,45620,156
110,0,34466,Peter Malnati,292.2,48510,166
111,0,25493,Nick Taylor,292.1,54327,186
112,0,35449,Adam Long,292.0,44386,152
112,0,27330,Josh Teater,292.0,39126,134
114,0,30191,Julián Etulain,291.8,37936,130
114,0,29420,Billy Horschel,291.8,46683,160
114,0,27214,Kevin Streelman,291.8,47278,162
117,0,24924,Bill Haas,291.5,40224,138
117,0,24138,Ian Poulter,291.5,29153,100
119,0,33399,Adam Hadwin,291.2,43101,148
120,0,46435,Austin Cook,291.0,32591,112
120,0,49298,Kramer Hickok,291.0,44810,154
122,0,47993,Denny McCarthy,290.8,47107,162
123,0,35532,Tom Hoge,290.4,49956,172
123,0,39324,J.J. Spaun,290.4,42982,148
125,0,28679,Fabián Gómez,290.2,35990,124
125,0,35879,Kelly Kraft,290.2,44695,154
125,0,31420,Anirban Lahiri,290.2,37723,130
125,0,32058,José de Jesús Rodríguez,290.2,37720,130
129,0,25686,Jason Dufner,290.1,37133,128
130,0,27963,Chris Stroud,289.8,35938,124
130,0,40115,Adam Svensson,289.8,38839,134
132,0,26499,Rafa Cabrera Bello,289.6,32436,112
132,0,28775,Nate Lashley,289.6,39385,136
132,0,25396,Kevin Na,289.6,27800,96
135,0,23108,Matt Kuchar,289.5,46326,160
136,0,27895,Jonas Blixt,289.4,43988,152
136,0,37380,Curtis Luck,289.4,34154,118
136,0,23621,Rory Sabbatini,289.4,53831,186
139,0,27958,Ryan Blaum,289.2,47425,164
139,0,33122,Russell Knox,289.2,39332,136
141,0,30110,Kyle Stanley,288.9,36980,128
142,0,23353,J.J. Henry,288.8,30035,104
143,0,25198,Francesco Molinari,288.7,28870,100
143,0,34431,Robert Streb,288.7,41568,144
145,0,29479,Scott Brown,288.6,47337,164
145,0,29221,Webb Simpson,288.6,45020,156
147,0,27644,Brian Harman,288.4,46719,162
147,0,32150,Michael Thompson,288.4,40948,142
149,0,31557,Jim Herman,288.3,27680,96
150,0,45609,Tyler Duncan,288.2,47842,166
151,0,40098,Matt Fitzpatrick,287.9,27064,94
152,0,34098,Russell Henley,287.7,40274,140
153,0,24024,Zach Johnson,287.5,36799,128
154,0,35376,Roberto Díaz,287.4,37363,130
154,0,29535,Brice Garnett,287.4,44260,154
156,0,39327,Ben Silverman,287.2,39058,136
156,0,27649,Brandt Snedeker,287.2,49969,174
158,0,26476,Chez Reavie,287.0,45927,160
159,0,33410,Andrew Landry,286.8,42445,148
160,0,29478,Kevin Kisner,286.4,49265,172
160,0,20572,Rod Pampling,286.4,27496,96
162,0,22371,Aaron Baddeley,286.3,31496,110
163,0,32791,K.H. Lee,286.2,45788,160
164,0,24361,Pat Perez,286.1,28607,100
165,0,25572,Graeme McDowell,285.9,38314,134
166,0,21731,Freddie Jacobson,285.3,29101,102
167,0,29908,C.T. Pan,285.0,39897,140
168,0,06522,Ernie Els,284.7,23348,82
169,0,37454,Whee Kim,284.3,34680,122
170,0,47990,Kyle Jones,284.0,37484,132
171,0,32200,Roberto Castro,283.8,40862,144
172,0,26951,Johnson Wagner,283.4,32871,116
173,0,30786,Brady Schnell,283.3,28898,102
174,0,23325,Vaughn Taylor,282.9,51488,182
175,0,21528,Henrik Stenson,282.7,28270,100
176,0,32816,Satoshi Kodaira,282.3,31617,112
177,0,26596,Ryan Moore,282.2,37251,132
178,0,24925,Jonathan Byrd,281.6,27600,98
179,0,34256,Andrew Putnam,281.5,36034,128
180,0,27556,Ted Potter Jr.,281.4,35451,126
181,0,26758,David Hearn,279.3,26258,94
181,0,39975,Michael Kim,279.3,28489,102
183,0,20472,Alex Cejka,278.0,27796,100
184,0,19803,Ryan Armour,277.9,46694,168
185,0,31560,Brian Stuard,276.6,47575,172
186,0,10809,Jim Furyk,275.0,37397,136
187,0,19846,Brian Gay,274.9,44537,162
188,0,34261,Scott Langley,271.3,40147,148
