RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
81,0,06515,Shaun Micheel,15.15,45,297
82,0,10885,Robert Allenby,15.16,57,376
83,0,20127,Chris Riley,15.18,56,369
84,0,01887,Mark O'Meara,15.21,33,217
84,0,22046,Geoff Ogilvy,15.21,33,217
86,0,02106,Chris Smith,15.22,56,368
86,0,06431,Jean Van de Velde,15.22,21,138
88,0,06575,Dudley Hart,15.30,43,281
89,0,11032,Frank Lickliter II,15.35,62,404
90,0,12660,Jesper Parnevik,15.36,51,332
91,0,11011,Mike Sposa,15.41,51,331
92,0,12782,Tim Herron,15.46,47,304
93,0,01014,Fulton Allem,15.47,28,181
94,0,06514,Kevin Johnson,15.49,46,297
94,0,01599,Steve Jones,15.49,35,226
96,0,19846,Brian Gay,15.50,64,413
97,0,06373,José María Olazábal,15.53,25,161
98,0,06350,Bob May,15.55,44,283
99,0,01219,John Cook,15.64,51,326
100,0,01685,J.L. Lewis,15.73,56,356
100,0,10457,Frank Nobilo,15.73,45,286
102,0,01928,Corey Pavin,15.74,34,216
103,0,12823,Carlos Franco,15.77,50,317
103,0,20433,Mark Hensby,15.77,35,222
105,0,21805,Harrison Frazar,15.82,47,297
105,0,10860,Justin Leonard,15.82,59,373
107,0,10733,Kent Jones,15.87,33,208
108,0,12680,Shigeki Maruyama,15.88,54,340
109,0,01724,Jeff Maggert,15.92,50,314
110,0,21209,Sergio Garcia,15.95,37,232
111,0,06036,Scott Dunlap,16.06,44,274
112,0,23614,Rich Beem,16.12,49,304
112,0,20095,Carl Paulson,16.12,49,304
114,0,23125,Brad Elder,16.16,59,365
115,0,10565,Ian Leggatt,16.44,48,292
116,0,08123,Jeff Brehaut,16.45,38,231
117,0,06012,Greg Kraft,16.47,55,334
118,0,21584,Richie Coughlan,16.50,34,206
119,0,20593,Greg Chalmers,16.56,54,326
119,0,01378,David Frost,16.56,52,314
119,0,01938,David Peoples,16.56,53,320
122,0,08633,Per-Ulrik Johansson,16.60,42,253
123,0,23353,J.J. Henry,16.61,48,289
123,0,20566,Kaname Yokoo,16.61,50,301
125,0,23034,Brent Schwarzrock,16.67,35,210
126,0,01175,Jim Carter,16.71,59,353
127,0,12760,Danny Ellis,16.74,40,239
128,0,02218,Ted Tryba,16.76,58,346
129,0,02246,Duffy Waldorf,16.81,40,238
130,0,25083,Jeremy Anderson,16.83,35,208
131,0,02002,John Riegger,16.84,48,285
132,0,01475,Donnie Hammond,16.85,30,178
132,0,02245,Grant Waite,16.85,45,267
134,0,01139,Olin Browne,17.00,59,347
135,0,12645,Brent Geiberger,17.04,46,270
136,0,08553,Lee Porter,17.07,49,287
137,0,01487,Jeff Hart,17.12,44,257
138,0,06522,Ernie Els,17.13,37,216
139,0,06643,Paul Goydos,17.15,47,274
140,0,01185,Brandel Chamblee,17.21,42,244
141,0,10201,Matt Gogel,17.27,48,278
142,0,06617,Brian Henninger,17.28,42,243
143,0,22122,Andrew McLardy,17.39,44,253
144,0,01157,Tom Byrum,17.44,49,281
145,0,08537,J.P. Hayes,17.55,43,245
146,0,02101,Joey Sindelar,17.60,41,233
147,0,06315,Pete Jordan,17.72,59,333
148,0,01920,Craig Parry,17.73,39,220
149,0,07867,Woody Austin,17.90,58,324
150,0,02110,Jerry Smith,17.91,60,335
151,0,12714,Chris Tidland,17.92,43,240
152,0,01723,Andrew Magee,18.01,58,322
153,0,21633,Steve Allan,18.11,48,265
154,0,01098,Jay Don Blake,18.13,62,342
155,0,20043,Edward Fryatt,18.15,57,314
156,0,01927,Dennis Paulson,18.25,46,252
157,0,08339,Spike McRoy,18.33,55,300
158,0,12705,Cliff Kresge,18.38,50,272
159,0,06140,Sean Murphy,18.56,36,194
160,0,01132,Mark Brooks,18.66,50,268
161,0,10912,Craig Perks,18.70,49,262
162,0,01063,Ben Bates,18.71,32,171
163,0,12388,Michael Clark II,18.73,50,267
164,0,19817,Michael Muehr,18.83,61,324
164,0,20436,Garrett Willis,18.83,58,308
166,0,10962,Bradley Hughes,18.84,55,292
167,0,21949,Joe Ogilvie,18.96,73,385
168,0,20099,Doug Barron,18.97,37,195
169,0,01035,Tommy Armour III,19.11,56,293
170,0,01388,Robert Gamez,19.17,37,193
171,0,07763,Doug Dunakey,19.20,48,250
172,0,06591,Rocky Walcher,19.53,33,169
173,0,10963,Jimmy Green,19.56,53,271
174,0,10213,Dicky Pride,19.58,47,240
175,0,12753,David Morland IV,19.59,57,291
175,0,10649,Tom Scherrer,19.59,38,194
177,0,22892,Jason Gore,19.72,56,284
178,0,20574,Mathew Goggin,19.87,62,312
179,0,01093,Ronnie Black,19.88,32,161
180,0,01200,Keith Clearwater,19.89,36,181
181,0,22051,Ben Ferguson,19.91,44,221
182,0,06573,Brandt Jobe,20.00,69,345
183,0,06809,Bob Burns,20.20,62,307
184,0,06613,Tommy Tolles,20.52,63,307
185,0,24604,Hunter Haas,20.77,54,260
186,0,08535,Gary Nicklaus,21.58,60,278
187,0,07547,Craig Kanada,21.59,57,264
188,0,08057,Brian Wilson,21.62,64,296
189,0,06034,Marco Dawson,21.84,45,206
190,0,08993,Franklin Langham,22.02,37,168
191,0,07101,Dave Stockton Jr.,22.16,43,194
192,0,21007,Gabriel Hjertstedt,22.18,57,257
193,0,08063,Kelly Grunewald,22.80,44,193
194,0,01603,Jeff Julian,28.57,42,147
