RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
114,0,02206,David Toms,252.9,364138.000,40
116,0,29725,Tony Finau,253.1,1959371.000,215
117,0,20848,Ángel Cabrera,253.2,1011761.000,111
117,0,23353,J.J. Henry,253.2,920458.000,101
119,0,26758,David Hearn,253.3,866368.000,95
120,0,32839,Hideki Matsuyama,253.4,1131219.000,124
120,0,26596,Ryan Moore,253.4,912399.000,100
120,0,25632,Jimmy Walker,253.4,1532312.000,168
123,0,30711,Colt Knost,253.5,638837.000,70
123,0,34360,Patrick Reed,253.5,1533452.000,168
123,0,25804,Bubba Watson,253.5,1296128.000,142
126,0,37273,Derek Ernst,253.6,821605.000,90
127,0,29461,Jamie Lovemark,253.7,1790018.000,196
128,0,35300,Andrew Loupe,253.8,1699513.000,186
128,0,26329,Louis Oosthuizen,253.8,667017.000,73
128,0,27942,Rob Oppenheim,253.8,657869.000,72
131,0,29476,Kyle Reifers,253.9,1572058.000,172
132,0,28679,Fabián Gómez,254.0,1334994.000,146
132,0,25198,Francesco Molinari,254.0,877814.000,96
134,0,32448,James Hahn,254.1,1115793.000,122
134,0,24024,Zach Johnson,254.1,932922.000,102
134,0,29221,Webb Simpson,254.1,997085.000,109
137,0,20645,John Senden,254.2,1244522.000,136
137,0,26951,Johnson Wagner,254.2,1244414.000,136
139,0,25364,Paul Casey,254.3,1117066.000,122
140,0,24490,George McNeill,254.6,660046.000,72
141,0,21731,Freddie Jacobson,254.7,962795.000,105
141,0,28132,Tyrone Van Aswegen,254.7,1292956.000,141
143,0,26851,Marc Leishman,254.9,1183814.000,129
143,0,24781,Hunter Mahan,254.9,972691.000,106
145,0,40058,Zac Blair,255.0,1009605.000,110
145,0,20157,Retief Goosen,255.0,789431.000,86
147,0,36689,Brooks Koepka,255.1,1432829.000,156
148,0,25493,Nick Taylor,255.2,1267846.000,138
149,0,30692,Scott Stallings,255.3,1194784.000,130
150,0,27141,J.B. Holmes,255.4,1517264.000,165
150,0,39975,Michael Kim,255.4,1167580.000,127
152,0,27963,Chris Stroud,255.5,1131177.000,123
153,0,37454,Whee Kim,255.8,1169536.000,127
154,0,34409,David Lingmerth,255.9,967349.000,105
154,0,36699,Patrick Rodgers,255.9,1593915.000,173
156,0,35539,Luke Guthrie,256.1,663716.000,72
157,0,32366,Kevin Chappell,256.2,1448171.000,157
157,0,23800,Bryce Molder,256.2,857768.000,93
159,0,45526,Abraham Ancer,256.3,470506.000,51
159,0,29720,Andres Gonzales,256.3,1079716.000,117
161,0,30927,Brendon Todd,256.4,636971.000,69
162,0,26331,Charl Schwartzel,256.6,1117783.000,121
163,0,34262,Jon Curran,256.7,702329.000,76
164,0,22371,Aaron Baddeley,256.9,1313355.000,142
164,0,29974,Branden Grace,256.9,693656.000,75
164,0,28114,Dawie van der Walt,256.9,934252.000,101
167,0,28092,D.H. Lee,257.0,582932.000,63
167,0,01810,Phil Mickelson,257.0,1221040.000,132
169,0,34174,John Huh,257.3,1231974.000,133
170,0,23621,Rory Sabbatini,257.4,796861.000,86
171,0,32200,Roberto Castro,257.6,1419005.000,153
172,0,26300,Matt Jones,258.1,1179930.000,127
173,0,35532,Tom Hoge,258.2,938870.000,101
174,0,25834,Daniel Summerhays,258.6,1498733.000,161
175,0,21209,Sergio Garcia,258.7,828819.000,89
176,0,24507,Jason Bohn,259.0,848329.000,91
176,0,36801,Mark Hubbard,259.0,1305270.000,140
178,0,06527,Steve Stricker,259.2,419927.000,45
179,0,25396,Kevin Na,259.6,1046749.000,112
180,0,25720,Chad Collins,259.7,803908.000,86
181,0,34261,Scott Langley,260.2,936790.000,100
182,0,12716,Charley Hoffman,260.6,1313524.000,140
183,0,20766,Padraig Harrington,261.0,845793.000,90
184,0,31420,Anirban Lahiri,261.1,883607.000,94
185,0,28475,Jeff Overton,264.4,1037515.000,109
