RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
90,0,27141,J.B. Holmes,165.8,7223569.000,1210
90,0,37454,Whee Kim,165.8,7766769.000,1301
93,0,34076,Joel Dahmen,165.9,7578126.000,1269
93,0,33204,Shane Lowry,165.9,5429032.000,909
95,0,34213,Grayson Murray,166.0,6207631.000,1039
95,0,39324,J.J. Spaun,166.0,7583163.000,1269
97,0,34021,Bud Cauley,166.1,4376093.000,732
97,0,35532,Tom Hoge,166.1,8807873.000,1473
97,0,27936,Martin Laird,166.1,6516465.000,1090
97,0,27556,Ted Potter Jr.,166.1,8168126.000,1366
97,0,47347,Adam Schenk,166.1,7055926.000,1180
102,0,23108,Matt Kuchar,166.2,6951679.000,1162
102,0,28252,Seamus Power,166.2,7018797.000,1173
104,0,23541,Ben Crane,166.4,4900500.000,818
104,0,24358,Robert Garrigus,166.4,7261829.000,1212
104,0,27644,Brian Harman,166.4,7629628.000,1274
104,0,35879,Kelly Kraft,166.4,7875035.000,1315
104,0,25396,Kevin Na,166.4,7458776.000,1245
104,0,25632,Jimmy Walker,166.4,7043728.000,1176
110,0,29268,Bronson Burgoon,166.5,6108711.000,1019
110,0,39975,Michael Kim,166.5,5761261.000,961
112,0,27895,Jonas Blixt,166.6,5133919.000,856
112,0,20472,Alex Cejka,166.6,6418543.000,1070
112,0,24361,Pat Perez,166.6,5452221.000,909
112,0,34046,Jordan Spieth,166.6,7059509.000,1177
112,0,25493,Nick Taylor,166.6,7900304.000,1317
117,0,26476,Chez Reavie,166.7,6432989.000,1072
118,0,24925,Jonathan Byrd,166.9,5162376.000,859
118,0,32816,Satoshi Kodaira,166.9,4307135.000,717
118,0,37275,Sam Ryder,166.9,7509755.000,1250
121,0,45526,Abraham Ancer,167.0,8887356.000,1478
121,0,29479,Scott Brown,167.0,8661904.000,1441
121,0,32366,Kevin Chappell,167.0,6650913.000,1106
124,0,34363,Tyrrell Hatton,167.1,4512267.000,750
124,0,29221,Webb Simpson,167.1,8692949.000,1445
124,0,35891,Cameron Smith,167.1,6516771.000,1083
127,0,37455,Si Woo Kim,167.2,8319433.000,1382
127,0,20572,Rod Pampling,167.2,4804246.000,798
127,0,34431,Robert Streb,167.2,6438882.000,1070
130,0,27958,Ryan Blaum,167.3,7745771.000,1286
130,0,30944,Jason Kokrak,167.3,9499106.000,1577
130,0,24138,Ian Poulter,167.3,5371428.000,892
130,0,32333,Kevin Tway,167.3,9660623.000,1604
134,0,40009,Dominic Bozzelli,167.4,6536740.000,1085
134,0,26499,Rafa Cabrera Bello,167.4,5176937.000,859
134,0,25572,Graeme McDowell,167.4,4958821.000,823
137,0,27974,Sung Kang,167.6,7181141.000,1190
138,0,46435,Austin Cook,167.7,9913710.000,1642
138,0,28307,Matt Every,167.7,6515701.000,1079
140,0,32448,James Hahn,167.8,7458527.000,1235
140,0,29420,Billy Horschel,167.8,8313514.000,1376
140,0,01810,Phil Mickelson,167.8,7519340.000,1245
140,0,27214,Kevin Streelman,167.8,8849028.000,1465
140,0,27963,Chris Stroud,167.8,6209551.000,1028
145,0,45609,Tyler Duncan,167.9,8756034.000,1449
146,0,29725,Tony Finau,168.0,8744117.000,1446
146,0,25900,Lucas Glover,168.0,4954433.000,819
146,0,46402,Talor Gooch,168.0,6644799.000,1099
146,0,24140,Sean O'Hair,168.0,6121651.000,1012
146,0,34256,Andrew Putnam,168.0,8316614.000,1375
151,0,47959,Bryson DeChambeau,168.1,8414083.000,1390
151,0,31416,Derek Fathauer,168.1,7290523.000,1205
153,0,29974,Branden Grace,168.3,4768668.000,787
153,0,31646,Emiliano Grillo,168.3,7910732.000,1306
153,0,12716,Charley Hoffman,168.3,7343976.000,1212
153,0,29461,Jamie Lovemark,168.3,8377668.000,1383
153,0,32640,Troy Merritt,168.3,7896811.000,1303
158,0,33448,Justin Thomas,168.4,7379049.000,1217
159,0,31420,Anirban Lahiri,168.5,7206892.000,1188
160,0,34098,Russell Henley,168.6,6282345.000,1035
160,0,47993,Denny McCarthy,168.6,5279288.000,870
162,0,32254,Xinjun Zhang,168.7,6171543.000,1016
163,0,29518,Brendan Steele,168.8,5893164.000,970
164,0,39954,Cody Gribble,168.9,5789135.000,952
164,0,29926,Danny Lee,168.9,7555943.000,1243
166,0,34099,Harris English,169.0,7359690.000,1210
167,0,33413,Ben Martin,169.1,6189308.000,1017
168,0,35450,Patrick Cantlay,169.4,7318534.000,1200
169,0,27129,Luke List,169.5,8500849.000,1393
170,0,29908,C.T. Pan,169.6,8919513.000,1461
171,0,34174,John Huh,169.7,8956809.000,1466
171,0,22405,Justin Rose,169.7,5784146.000,947
173,0,25364,Paul Casey,170.1,5377034.000,878
174,0,30110,Kyle Stanley,170.3,7344695.000,1198
175,0,26851,Marc Leishman,170.4,8023755.000,1308
176,0,31323,Gary Woodland,170.5,7674165.000,1250
176,0,08793,Tiger Woods,170.5,6474622.000,1055
178,0,33141,Keegan Bradley,170.6,8781418.000,1430
179,0,24502,Adam Scott,170.7,6586743.000,1072
180,0,26596,Ryan Moore,170.9,7236585.000,1176
180,0,27064,Jhonattan Vegas,170.9,7014294.000,1140
182,0,32102,Rickie Fowler,171.0,6666329.000,1083
183,0,34360,Patrick Reed,171.1,6910695.000,1122
184,0,30911,Tommy Fleetwood,171.2,5959172.000,967
184,0,48081,Xander Schauffele,171.2,7938441.000,1288
186,0,25198,Francesco Molinari,171.3,6278121.000,1018
187,0,32839,Hideki Matsuyama,171.5,6279576.000,1017
188,0,30978,Kiradech Aphibarnrat,172.4,3724221.000,600
188,0,40026,Daniel Berger,172.4,6881449.000,1109
190,0,33399,Adam Hadwin,172.9,7356397.000,1182
191,0,26331,Charl Schwartzel,173.4,4682885.000,750
192,0,21528,Henrik Stenson,174.4,4934094.000,786
193,0,27349,Alex Noren,174.9,5504405.000,874
