RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
49,0,28500,Martin Flores,168.5,6012994.000,991
50,0,36799,Stephan Jaeger,168.6,5249226.000,865
50,0,36699,Patrick Rodgers,168.6,6064342.000,999
52,0,34076,Joel Dahmen,169.0,5987006.000,984
53,0,24781,Hunter Mahan,169.1,4316335.000,709
53,0,32839,Hideki Matsuyama,169.1,4851517.000,797
53,0,39324,J.J. Spaun,169.1,5982749.000,983
56,0,01810,Phil Mickelson,169.3,5895309.000,967
57,0,26851,Marc Leishman,169.4,6164393.000,1011
58,0,27644,Brian Harman,169.6,6117596.000,1002
58,0,47287,Ethan Tracy,169.6,4541553.000,744
60,0,30692,Scott Stallings,169.7,6743472.000,1104
61,0,12716,Charley Hoffman,169.9,5732199.000,937
62,0,25364,Paul Casey,170.0,4112655.000,672
63,0,45526,Abraham Ancer,170.1,7036019.000,1149
63,0,25686,Jason Dufner,170.1,4421185.000,722
65,0,37338,Zecheng Dou,170.2,3026474.000,494
65,0,28307,Matt Every,170.2,5043330.000,823
67,0,29420,Billy Horschel,170.4,6594236.000,1075
67,0,35891,Cameron Smith,170.4,5184315.000,845
67,0,32254,Xinjun Zhang,170.4,4845311.000,790
70,0,35545,Blayne Barber,170.5,5040277.000,821
70,0,27895,Jonas Blixt,170.5,4044519.000,659
70,0,34563,Chesson Hadley,170.5,7550232.000,1230
73,0,39328,Conrad Shindler,170.6,3752528.000,611
74,0,29461,Jamie Lovemark,170.8,6602809.000,1074
74,0,23621,Rory Sabbatini,170.8,6382592.000,1038
76,0,20229,Stewart Cink,170.9,5697350.000,926
77,0,34363,Tyrrell Hatton,171.0,3601104.000,585
78,0,21961,Charles Howell III,171.1,6638498.000,1078
78,0,28775,Nate Lashley,171.1,2975091.000,483
78,0,22405,Justin Rose,171.1,4508572.000,732
78,0,25892,Steve Wheatcroft,171.1,3929772.000,638
82,0,32448,James Hahn,171.2,5904754.000,958
82,0,25818,Scott Piercy,171.2,5818597.000,944
82,0,37275,Sam Ryder,171.2,5936181.000,963
85,0,33204,Shane Lowry,171.3,4293344.000,696
86,0,40009,Dominic Bozzelli,171.4,5140618.000,833
86,0,34099,Harris English,171.4,5761522.000,934
88,0,34360,Patrick Reed,171.5,5352173.000,867
88,0,27963,Chris Stroud,171.5,4922035.000,797
90,0,39954,Cody Gribble,171.6,4595941.000,744
91,0,40026,Daniel Berger,171.7,5335390.000,863
91,0,34466,Peter Malnati,171.7,6372900.000,1031
91,0,46501,Ollie Schniederjans,171.7,6519966.000,1055
91,0,30110,Kyle Stanley,171.7,5771752.000,934
95,0,33410,Andrew Landry,171.8,6265983.000,1013
96,0,33418,Shawn Stefani,171.9,5130504.000,829
97,0,32102,Rickie Fowler,172.0,5256716.000,849
98,0,29535,Brice Garnett,172.1,6943691.000,1121
98,0,35506,Mackenzie Hughes,172.1,5806779.000,937
98,0,24502,Adam Scott,172.1,5142785.000,830
101,0,46435,Austin Cook,172.4,7906942.000,1274
102,0,20157,Retief Goosen,172.5,3389896.000,546
102,0,37455,Si Woo Kim,172.5,6724642.000,1083
104,0,31420,Anirban Lahiri,172.6,5746182.000,925
104,0,26331,Charl Schwartzel,172.6,3584437.000,577
106,0,24140,Sean O'Hair,172.7,4856923.000,781
107,0,45609,Tyler Duncan,172.8,6985323.000,1123
107,0,29974,Branden Grace,172.8,3789389.000,609
107,0,27936,Martin Laird,172.8,5224595.000,840
107,0,26329,Louis Oosthuizen,172.8,3969032.000,638
111,0,47993,Denny McCarthy,172.9,4225646.000,679
112,0,32150,Michael Thompson,173.1,4836425.000,776
113,0,27214,Kevin Streelman,173.2,7062815.000,1133
114,0,26499,Rafa Cabrera Bello,173.4,4188188.000,671
115,0,24925,Jonathan Byrd,173.7,4126832.000,660
115,0,46402,Talor Gooch,173.7,5304145.000,848
115,0,29478,Kevin Kisner,173.7,5665808.000,906
118,0,22371,Aaron Baddeley,173.8,6012099.000,961
118,0,33141,Keegan Bradley,173.8,6919997.000,1106
118,0,28679,Fabián Gómez,173.8,6144953.000,982
118,0,29221,Webb Simpson,173.8,7027256.000,1123
118,0,35544,Andrew Yun,173.8,2947438.000,471
123,0,35532,Tom Hoge,173.9,7162583.000,1144
123,0,27349,Alex Noren,173.9,4275709.000,683
125,0,25572,Graeme McDowell,174.1,3986888.000,636
126,0,30978,Kiradech Aphibarnrat,174.2,2973021.000,474
126,0,34098,Russell Henley,174.2,5078270.000,810
126,0,29926,Danny Lee,174.2,6056341.000,966
126,0,25493,Nick Taylor,174.2,6454500.000,1029
130,0,29908,C.T. Pan,174.3,7142525.000,1138
130,0,47128,Richy Werenski,174.3,6430179.000,1025
132,0,08793,Tiger Woods,174.4,5110110.000,814
133,0,32640,Troy Merritt,174.5,6343250.000,1010
134,0,32816,Satoshi Kodaira,174.6,3494065.000,556
135,0,33399,Adam Hadwin,174.7,5753495.000,915
136,0,31646,Emiliano Grillo,174.9,6390928.000,1015
136,0,37278,Nicholas Lindheim,174.9,5143410.000,817
138,0,29479,Scott Brown,175.0,6993938.000,1110
139,0,28132,Tyrone Van Aswegen,175.2,7171806.000,1137
140,0,35376,Roberto Díaz,175.3,4910003.000,778
140,0,33413,Ben Martin,175.3,4942006.000,783
140,0,24361,Pat Perez,175.3,4517306.000,716
143,0,27958,Ryan Blaum,175.4,6306693.000,999
143,0,39327,Ben Silverman,175.4,6622654.000,1049
143,0,27649,Brandt Snedeker,175.4,6465857.000,1024
146,0,24024,Zach Johnson,175.7,6311164.000,998
146,0,23325,Vaughn Taylor,175.7,6153409.000,973
146,0,25632,Jimmy Walker,175.7,5729446.000,906
149,0,34409,David Lingmerth,175.9,6041279.000,954
149,0,32876,Martin Piller,175.9,5843685.000,923
151,0,23353,J.J. Henry,176.0,5556225.000,877
152,0,24924,Bill Haas,176.1,5782313.000,912
152,0,27974,Sung Kang,176.1,5774191.000,911
154,0,31202,William McGirt,176.2,6558425.000,1034
155,0,33419,Cameron Tringale,176.4,4349782.000,685
156,0,12510,Chad Campbell,176.5,5901649.000,929
156,0,25900,Lucas Glover,176.5,4035910.000,635
158,0,34256,Andrew Putnam,176.7,6779608.000,1066
159,0,30926,Chris Kirk,176.8,8454588.000,1328
159,0,33122,Russell Knox,176.8,6510646.000,1023
161,0,22582,Kyle Thompson,177.2,3170743.000,497
162,0,31416,Derek Fathauer,177.3,5962043.000,934
163,0,34021,Bud Cauley,177.4,3601856.000,564
163,0,26596,Ryan Moore,177.4,5867467.000,919
165,0,26758,David Hearn,177.7,4451697.000,696
165,0,26476,Chez Reavie,177.7,5322731.000,832
167,0,34431,Robert Streb,177.8,5287310.000,826
168,0,24846,Ricky Barnes,177.9,3958381.000,618
169,0,34358,Jonathan Randolph,178.2,5338011.000,832
170,0,20572,Rod Pampling,178.3,3979847.000,620
171,0,21528,Henrik Stenson,178.4,3944221.000,614
172,0,25396,Kevin Na,178.5,6239075.000,971
173,0,35879,Kelly Kraft,178.6,6525177.000,1015
174,0,27556,Ted Potter Jr.,178.7,6872265.000,1068
175,0,20472,Alex Cejka,178.8,5330248.000,828
175,0,26951,Johnson Wagner,178.8,4912553.000,763
177,0,39975,Michael Kim,178.9,4713706.000,732
178,0,40058,Zac Blair,179.1,4107050.000,637
178,0,23108,Matt Kuchar,179.1,5791096.000,898
180,0,25834,Daniel Summerhays,179.3,3389202.000,525
181,0,24138,Ian Poulter,179.4,4482607.000,694
182,0,19803,Ryan Armour,179.5,8646917.000,1338
182,0,34174,John Huh,179.5,7355600.000,1138
182,0,27942,Rob Oppenheim,179.5,4833796.000,748
185,0,19846,Brian Gay,180.2,8252937.000,1272
186,0,29222,Billy Hurley III,180.3,5057642.000,779
187,0,23541,Ben Crane,181.5,4175210.000,639
188,0,25240,D.A. Points,181.8,4294424.000,656
189,0,37454,Whee Kim,182.3,6555822.000,999
190,0,20593,Greg Chalmers,182.5,3692959.000,562
191,0,48084,Wesley Bryan,182.7,4596819.000,699
192,0,31560,Brian Stuard,183.4,8060419.000,1221
193,0,10809,Jim Furyk,187.2,4306757.000,639
