RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
48,0,01355,Raymond Floyd,+.80,71.42,72.22
48,0,01444,Ken Green,+.80,71.30,72.10
48,0,01706,Davis Love III,+.80,71.10,71.90
52,0,02322,Richard Zokol,+.79,70.93,71.72
53,0,01975,Tom Purtzer,+.76,71.23,71.99
54,0,01475,Donnie Hammond,+.75,71.42,72.17
55,0,01305,Danny Edwards,+.71,71.48,72.19
55,0,01306,David Edwards,+.71,71.31,72.02
57,0,01093,Ronnie Black,+.70,71.04,71.74
57,0,02255,Denis Watson,+.70,71.24,71.94
59,0,01156,Curt Byrum,+.66,71.12,71.78
60,0,01150,George Burns,+.61,71.45,72.06
60,0,01203,Russ Cochran,+.61,71.17,71.78
62,0,02225,Howard Twitty,+.59,71.39,71.98
63,0,01390,Buddy Gardner,+.58,71.38,71.96
64,0,01060,Dave Barr,+.56,71.18,71.74
65,0,02101,Joey Sindelar,+.52,71.53,72.05
66,0,01329,Brad Faxon,+.50,71.42,71.92
67,0,01569,Peter Jacobsen,+.49,71.43,71.92
68,0,01098,Jay Don Blake,+.47,71.17,71.64
68,0,01288,Ed Dougherty,+.47,71.15,71.62
68,0,01599,Steve Jones,+.47,71.50,71.97
71,0,01846,Jodie Mudd,+.45,71.39,71.84
72,0,01200,Keith Clearwater,+.44,71.58,72.02
73,0,02118,J.C. Snead,+.42,71.52,71.94
74,0,02190,Doug Tewell,+.40,71.39,71.79
75,0,01755,Dick Mast,+.39,71.43,71.82
75,0,02023,Clarence Rose,+.39,71.53,71.92
77,0,01884,Mac O'Grady,+.38,71.57,71.95
78,0,01214,Frank Conner,+.34,71.08,71.42
79,0,01346,Ed Fiori,+.33,71.13,71.46
80,0,01303,Bob Eastwood,+.31,71.22,71.53
81,0,01361,Dan Forsman,+.29,71.53,71.82
81,0,02294,Willie Wood,+.29,71.49,71.78
83,0,01549,Mike Hulbert,+.28,71.97,72.25
84,0,01197,Bobby Clampett,+.27,71.78,72.05
85,0,01935,Calvin Peete,+.26,71.61,71.87
85,0,02160,Ron Streck,+.26,71.25,71.51
87,0,01175,Jim Carter,+.25,71.49,71.74
87,0,01418,Bill Glasson,+.25,71.49,71.74
89,0,01323,Brad Fabel,+.24,71.93,72.17
89,0,02303,Robert Wrenn,+.24,71.74,71.98
91,0,01945,Kenny Perry,+.23,71.61,71.84
92,0,01206,Bobby Cole,+.22,71.89,72.11
93,0,01157,Tom Byrum,+.21,71.61,71.82
93,0,01201,Lennie Clements,+.21,71.81,72.02
93,0,01414,Bob Gilder,+.21,71.61,71.82
93,0,01639,Kenny Knox,+.21,71.90,72.11
97,0,01129,Bill Britton,+.20,71.71,71.91
97,0,01723,Andrew Magee,+.20,71.60,71.80
97,0,02279,Mark Wiebe,+.20,71.84,72.04
100,0,01468,Gary Hallberg,+.19,71.67,71.86
101,0,02094,Tony Sills,+.18,71.84,72.02
102,0,01797,Rocco Mediate,+.16,71.72,71.88
102,0,01871,Mike Nicolette,+.16,71.52,71.68
104,0,01984,Sam Randolph,+.15,71.78,71.93
105,0,02041,Bill Sander,+.13,71.84,71.97
106,0,01469,Dan Halldorson,+.12,71.66,71.78
107,0,01715,Mark Lye,+.06,71.87,71.93
108,0,01096,Phil Blackmar,+.05,71.80,71.85
108,0,02007,Larry Rinker,+.05,71.68,71.73
110,0,01878,Andy North,+.03,72.19,72.22
110,0,01952,Billy Pierot,+.03,71.21,71.24
112,0,01771,Blaine McCallister,+.02,71.80,71.82
113,0,01284,Mike Donald,+.01,71.77,71.78
114,0,01068,Andy Bean,E,72.40,72.40
114,0,02167,Mike Sullivan,E,71.95,71.95
116,0,01436,David Graham,-.01,72.32,72.31
116,0,02195,Leonard Thompson,-.01,71.84,71.83
118,0,01162,Rex Caldwell,-.02,71.97,71.95
119,0,01495,Morris Hatalsky,-.03,71.90,71.87
120,0,01557,John Inman,-.04,71.68,71.64
120,0,02010,Loren Roberts,-.04,71.97,71.93
122,0,01313,Steve Elkington,-.05,71.69,71.64
123,0,01179,Antonio Cerda,-.07,71.85,71.78
124,0,01168,David Canipe,-.08,71.84,71.76
124,0,01501,Vance Heafner,-.08,71.94,71.86
124,0,02126,Bruce Soulsby,-.08,72.02,71.94
127,0,02087,Don Shirey Jr.,-.09,71.95,71.86
128,0,01499,Mark Hayes,-.10,71.90,71.80
128,0,01571,Barry Jaeckel,-.10,72.11,72.01
128,0,01701,Bob Lohr,-.10,72.06,71.96
131,0,01006,John Adams,-.12,71.88,71.76
132,0,01648,Billy Kratzert,-.17,72.17,72.00
133,0,02148,Ray Stewart,-.18,72.06,71.88
133,0,02196,Robert Thompson,-.18,71.96,71.78
135,0,01782,Mike McCullough,-.20,71.82,71.62
136,0,02180,Harry Taylor,-.21,71.82,71.61
137,0,01877,Tim Norris,-.23,72.09,71.86
138,0,01132,Mark Brooks,-.24,72.00,71.76
139,0,01892,Aki Ohmachi,-.28,72.12,71.84
140,0,01196,Brian Claar,-.29,72.08,71.79
141,0,01261,Jay Delsing,-.31,72.04,71.73
141,0,01310,Dave Eichelberger,-.31,72.15,71.84
143,0,01282,Trevor Dodds,-.32,72.04,71.72
144,0,01331,Rick Fehr,-.33,72.63,72.30
144,0,01443,Hubert Green,-.33,72.65,72.32
144,0,01891,David Ogrin,-.33,72.19,71.86
144,0,02246,Duffy Waldorf,-.33,72.12,71.79
148,0,01777,John McComish,-.35,72.07,71.72
148,0,02244,Fred Wadsworth,-.35,72.30,71.95
150,0,01522,Lon Hinkle,-.36,72.40,72.04
151,0,01103,Charles Bolling,-.38,72.26,71.88
152,0,01278,Andy Dillard,-.41,72.25,71.84
153,0,01790,Pat McGowan,-.44,72.30,71.86
154,0,02239,Scott Verplank,-.48,72.20,71.72
155,0,02090,Tom Sieckmann,-.51,72.45,71.94
155,0,02111,Mike Smith,-.51,72.24,71.73
157,0,02152,Dave Stockton,-.57,72.36,71.79
158,0,01061,Ray Barr Jr.,-.58,72.39,71.81
159,0,02016,Bill Rogers,-.61,72.27,71.66
160,0,01641,Gary Koch,-.63,72.38,71.75
161,0,01077,Mike Bender,-.64,72.57,71.93
162,0,01385,Jim Gallagher Jr.,-.67,72.53,71.86
163,0,01037,Dewey Arnette,-.68,72.15,71.47
163,0,02201,Jim Thorpe,-.68,73.26,72.58
165,0,01851,Bob Murphy,-.70,72.61,71.91
166,0,02067,Ted Schulz,-.75,72.73,71.98
167,0,01039,Perry Arthur,-.79,72.63,71.84
167,0,01654,Gary Krueger,-.79,72.55,71.76
169,0,01425,Ernie Gonzalez,-.80,72.86,72.06
170,0,01446,Brad Greer,-.82,72.73,71.91
171,0,01448,Tony Grimes,-.83,72.64,71.81
171,0,02098,Jim Simons,-.83,72.86,72.03
173,0,02229,Brett Upper,-.84,72.72,71.88
174,0,01248,Rick Dalpos,-.91,72.66,71.75
175,0,01392,Tom Garner,-.95,72.99,72.04
176,0,01861,Jim Nelford,-.98,72.93,71.95
177,0,01513,Denny Hepler,-1.02,72.83,71.81
178,0,02002,John Riegger,-1.13,73.15,72.02
179,0,01938,David Peoples,-1.15,73.04,71.89
180,0,01949,Mark Pfeil,-1.28,73.21,71.93
181,0,01534,John Horne,-1.29,73.31,72.02
182,0,01526,David Hobby,-1.34,73.17,71.83
183,0,01687,Jeff Lewis,-1.49,73.62,72.13
184,0,01584,Doug Johnson,-1.73,73.75,72.02
184,0,01593,Philip Jonas,-1.73,73.69,71.96
186,0,02287,Jim Wilson,-1.83,73.95,72.12
187,0,01676,Ted Lehmann,-2.44,74.50,72.06
188,0,01095,Woody Blackburn,-3.67,75.79,72.12
